DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTK20LESSC1,PARTK20LESSC2,PARTK20LESSC3,PARTK20LESSC4,PARTK20LESSTOT,PARTK2029C1,PARTK2029C2,PARTK2029C3,PARTK2029C4,PARTK2029TOT,PARTK3040C1,PARTK3040C2,PARTK3040C3,PARTK3040C4,PARTK3040TOT,PARTK4150C1,PARTK4150C2,PARTK4150C3,PARTK4150C4,PARTK4150TOT,PARTK5160C1,PARTK5160C2,PARTK5160C3,PARTK5160C4,PARTK5160TOT,PARTK6172C1,PARTK6172C2,PARTK6172C3,PARTK6172C4,PARTK6172TOT,PARTK7380C1,PARTK7380C2,PARTK7380C3,PARTK7380C4,PARTK7380TOT,PARTK80MOREC1,PARTK80MOREC2,PARTK80MOREC3,PARTK80MOREC4,PARTK80MORETOT,PARTKUNKNOWNC1,PARTKUNKNOWNC2,PARTKUNKNOWNC3,PARTKUNKNOWNC4,PARTKUNKNOWNTOT,PARTKNONSTEELC1,PARTKNONSTEELC2,PARTKNONSTEELC3,PARTKNONSTEELC4,PARTKNONSTEELTOT,PARTKONC1TOT,PARTKONC2TOT,PARTKONC3TOT,PARTKONC4TOT,PARTKONTOTAL,PARTKOFFLESS50,PARTKOFF5172,PARTKOFF72MORE,PARTKOFFUNKNOWN,PARTKOFFNONSTEEL,PARTKOFFTOTAL,PARTKC1TOT,PARTKC2TOT,PARTKC3TOT,PARTKC4TOT,PARTKTOTAL
03/01/22,2020,20211350,39696,31685,AZTECA MILLING LP,Natural Gas,INTRASTATE,TEXAS,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,8,0,0,0,8
03/01/22,2020,20211234,39557,31687,"HILL-LAKE GAS STORAGE, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,0,0,0,17,0,0,0,17
03/01/22,2020,20211258,39581,31697,"LODI GAS STORAGE, LLC",Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,0.39,1.37,0,5.08,28.37,4.85,0.07,0,33.29,5.92,0.69,0,0,6.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.61,5.93,1.44,0,44.98,0,0,0,0,0,0,37.61,5.93,1.44,0,44.98
03/01/22,2020,20210692,38985,31703,"WILLIAMS MLP OPERATING, LLC",Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0.343,0,0,0,0.343,0.367,0,0,0,0.367,5.264,0,0,0,5.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.974,0,0,0,5.974,0,0,0,0,0,0,5.974,0,0,0,5.974
03/01/22,2020,20210692,38985,31703,"WILLIAMS MLP OPERATING, LLC",Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,0,0,0.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,0,0,0.552,0,0,0,0,0,0,0.552,0,0,0,0.552
03/01/22,2020,20210692,38985,31703,"WILLIAMS MLP OPERATING, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0.075,0.132,0,0,0,0.132,4.44,0,0,0,4.44,0.16,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807,0,0,0,4.807,0,0,0,0,0,0,4.807,0,0,0,4.807
03/01/22,2020,20210692,38985,31703,"WILLIAMS MLP OPERATING, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0.07,0,0.122,0,0.192,2.04,0.121,2.965,0,5.126,1.83,0.576,1.478,0,3.884,2.91,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85,0.697,4.565,0,12.112,0,0,0,0,0,0,6.85,0.697,4.565,0,12.112
03/01/22,2020,20210692,38985,31703,"WILLIAMS MLP OPERATING, LLC",Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,0.128,0,0,0,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0,0,0,0.128,0,0,0,0,0,0,0.128,0,0,0,0.128
03/01/22,2020,20211031,39344,31705,KATY STORAGE & TRANSPORTATION LP,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0.045,0.003,0.7,0,0.748,0.85,0.223,1.009,0,2.082,0.929,1.314,7.083,0,9.326,3.939,0,0,0,3.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.763,1.54,8.792,0,16.095,0,0,0,0,0,0,5.763,1.54,8.792,0,16.095
03/01/22,2020,20211141,39461,31707,CHEVRON U.S.A. INC - PERMIAN BASIN,Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26,0,0,0,7.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26,0,0,0,7.26,0,0,0,0,0,0,7.26,0,0,0,7.26
03/01/22,2020,20210940,39250,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Natural Gas,INTERSTATE,COLORADO,0.25,0,0,0,0.25,0.18,0,0,0,0.18,1.29,0,0,0,1.29,3.67,0,0,0,3.67,149.47,0,0,0,149.47,21.22,0,0,0,21.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.08,0,0,0,176.08,0,0,0,0,0,0,176.08,0,0,0,176.08
03/01/22,2020,20210940,39250,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Natural Gas,INTERSTATE,KANSAS,579.8,63.76,74.8,0,718.36,249.86,26.72,22.53,0,299.11,339.57,26.48,60.55,0,426.6,381.18,23.05,42.91,0,447.14,367.81,13.9,3.08,0,384.79,912.29,3.66,1.09,0,917.04,31.12,0.7,0,0,31.82,18.66,0.75,0.02,0,19.43,0,0,0,0,0,5.75,0.16,0,0,5.91,2886.04,159.18,204.98,0,3250.2,0,0,0,0,0,0,2886.04,159.18,204.98,0,3250.2
03/01/22,2020,20210940,39250,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Natural Gas,INTERSTATE,MISSOURI,46.44,17.3,18.86,0,82.6,36.2,9.87,9.81,0,55.88,95.74,15.79,19.22,0,130.75,269.64,28.86,39.6,0,338.1,171.44,36.22,22.39,0,230.05,12.66,3.07,0,0,15.73,0,0,0,0,0,0.03,0.01,0,0,0.04,0,0,0,0,0,0,0,0,0,0,632.15,111.12,109.88,0,853.15,0,0,0,0,0,0,632.15,111.12,109.88,0,853.15
03/01/22,2020,20210940,39250,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Natural Gas,INTERSTATE,NEBRASKA,0.73,0,0.06,0,0.79,0.71,0,0,0,0.71,4.13,0,0,0,4.13,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67,0,0.06,0,5.73,0,0,0,0,0,0,5.67,0,0.06,0,5.73
03/01/22,2020,20210940,39250,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Natural Gas,INTERSTATE,OKLAHOMA,82.47,12.89,11.6,0,106.96,68.28,10.17,9.03,0,87.48,135.56,11.57,14.21,0,161.34,158.81,23.38,33.2,0,215.39,154.92,8.14,0.51,0,163.57,500.52,5.9,0.42,0,506.84,0.3,0,0,0,0.3,0.06,0,0,0,0.06,0,0,0,0,0,1.41,0,0,0,1.41,1102.33,72.05,68.97,0,1243.35,0,0,0,0,0,0,1102.33,72.05,68.97,0,1243.35
03/01/22,2020,20210940,39250,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Natural Gas,INTERSTATE,TEXAS,0.01,0,0,0,0.01,0.07,0,0,0,0.07,0.36,0,0,0,0.36,0.13,0,0,0,0.13,13.23,0,0,0,13.23,23.39,0,0,0,23.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.19,0,0,0,37.19,0,0,0,0,0,0,37.19,0,0,0,37.19
03/01/22,2020,20210940,39250,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Natural Gas,INTERSTATE,WYOMING,0,0,0,0,0,0.07,0,0,0,0.07,0.6,0,0,0,0.6,0.87,0,0,0,0.87,115.4,0,0,0,115.4,145.62,0,0,0,145.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.56,0,0,0,262.56,0,0,0,0,0,0,262.56,0,0,0,262.56
03/01/22,2020,20210940,39250,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Natural Gas,INTRASTATE,OKLAHOMA,0.06,0,0,0,0.06,0.01,0,0,0,0.01,0,0,0,0,0,1.11,0,0,0,1.11,0,0,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0.03,0,1.21,0,0,0,0,0,0,1.18,0,0.03,0,1.21
03/01/22,2020,20211145,39465,31712,"GUARDIAN PIPELINE, LLC",Natural Gas,INTERSTATE,ILLINOIS,0,0,0,0,0,0,0,0,0,0,0.11,0.01,0.01,0,0.13,3.42,0.33,2.23,0,5.98,7.17,2.36,0,0,9.53,75.74,1.22,0,0,76.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.44,3.92,2.24,0,92.6,0,0,0,0,0,0,86.44,3.92,2.24,0,92.6
03/01/22,2020,20211145,39465,31712,"GUARDIAN PIPELINE, LLC",Natural Gas,INTERSTATE,WISCONSIN,0,0,0,0,0,0.17,0,0,0,0.17,0.61,0.14,0,0,0.75,6.49,3.07,0,0,9.56,43.32,5.62,0,0,48.94,110.6,0.29,0,0,110.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.19,9.12,0,0,170.31,0,0,0,0,0,0,161.19,9.12,0,0,170.31
03/01/22,2020,20210870,39173,31719,HILAND PARTNERS HOLDINGS LLC,Natural Gas,INTRASTATE,MONTANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,9.14,0,0,0,9.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.15,0,0,0,9.15,0,0,0,0,0,0,9.15,0,0,0,9.15
03/01/22,2020,20210870,39173,31719,HILAND PARTNERS HOLDINGS LLC,Natural Gas,INTRASTATE,NORTH DAKOTA,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0.14,7.01,0,0,0,7.01,5.5,0,0,0,5.5,3.21,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.86,0,0,0,15.86,0,0,0,0,0,0,15.86,0,0,0,15.86
03/01/22,2020,20211149,39469,31724,SOUTHERN COMPANY PIPELINES,Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0.3,5.7,5,0.1,0,10.8,36.4,1.5,0,0,37.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.2,6.7,0.1,0,49,0,0,0,0,0,0,42.2,6.7,0.1,0,49
03/01/22,2020,20211149,39469,31724,SOUTHERN COMPANY PIPELINES,Natural Gas,INTRASTATE,GEORGIA,0,0,0,0,0,0,0,0,0,0,1,0.3,0,0,1.3,4.3,3.7,0.1,0,8.1,12.2,0.8,1.6,0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,4.8,1.7,0,24,0,0,0,0,0,0,17.5,4.8,1.7,0,24
03/01/22,2020,20211149,39469,31724,SOUTHERN COMPANY PIPELINES,Natural Gas,INTRASTATE,MISSISSIPPI,0,0,0,0,0,0,0,0,0,0,5.8,0,0,0,5.8,4.1,0.6,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,0.6,0,0,10.5,0,0,0,0,0,0,9.9,0.6,0,0,10.5
03/01/22,2020,20211287,39614,31726,BASIN PIPELINE LLC,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,2.3,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,2.3,0,0,0,0,0,0,2.3,0,0,0,2.3
03/01/22,2020,20210511,38790,31727,"KINDER MORGAN KEYSTONE GAS STORAGE, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,0,2.95,0,0,0,0,0,12.19,0,0,0,12.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.14,0,0,0,15.14,0,0,0,0,0,0,15.14,0,0,0,15.14
03/01/22,2020,20210723,39017,31728,"GULF SOUTH PIPELINE COMPANY, LLC",Natural Gas,INTERSTATE,ALABAMA,0.8,0.1,0.6,0,1.5,7.8,2.6,0.1,0,10.5,42.6,6.9,4.4,0,53.9,62.6,10.1,19.6,0,92.3,46.7,7.9,8,0,62.6,21.3,3.1,2.1,0,26.5,5.9,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.7,30.7,34.8,0,253.2,0,0,0,0,0,0,187.7,30.7,34.8,0,253.2
03/01/22,2020,20210723,39017,31728,"GULF SOUTH PIPELINE COMPANY, LLC",Natural Gas,INTERSTATE,FLORIDA,0.2,0,0,0,0.2,6.5,0,0.6,0,7.1,18,4.7,5.6,0,28.3,30.4,15.4,15.9,0,61.7,7.3,1.1,6.8,0,15.2,4.1,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5,21.2,28.9,0,116.6,0,0,0,0,0,0,66.5,21.2,28.9,0,116.6
03/01/22,2020,20210723,39017,31728,"GULF SOUTH PIPELINE COMPANY, LLC",Natural Gas,INTERSTATE,LOUISIANA,237.8,44.5,83.4,0,365.7,183.5,53.3,58.3,0,295.1,399.8,62.2,91,0,553,352.7,47.5,108.2,0,508.4,496.8,46.6,49.8,0,593.2,825,56.4,4.9,0,886.3,351.6,5.1,0,0,356.7,0,0,0,0,0,0,0,0,0,0,11.4,1.7,0,0,13.1,2858.6,317.3,395.6,0,3571.5,12.8,0,0,0,0,12.8,2871.4,317.3,395.6,0,3584.3
03/01/22,2020,20210723,39017,31728,"GULF SOUTH PIPELINE COMPANY, LLC",Natural Gas,INTERSTATE,MISSISSIPPI,249.7,49.5,52.5,0,351.7,213.3,60.8,45,0,319.1,120.5,15.3,20.2,0,156,144.4,24.9,30.4,0,199.7,130.9,42.8,27.4,0,201.1,229.6,28.9,0.1,0,258.6,139.3,3.7,0,0,143,0,0,0,0,0,0,0,0,0,0,0.4,0.2,1.2,0,1.8,1228.1,226.1,176.8,0,1631,0,0,0,0,0,0,1228.1,226.1,176.8,0,1631
03/01/22,2020,20210723,39017,31728,"GULF SOUTH PIPELINE COMPANY, LLC",Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,12.5,12.5,0,0,0,12.5
03/01/22,2020,20210723,39017,31728,"GULF SOUTH PIPELINE COMPANY, LLC",Natural Gas,INTERSTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,2,0,0,0,2,36,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1,0,0,0,38.1,0,0,0,0,0,0,38.1,0,0,0,38.1
03/01/22,2020,20210723,39017,31728,"GULF SOUTH PIPELINE COMPANY, LLC",Natural Gas,INTERSTATE,TEXAS,74.5,26.6,28.1,0,129.2,104.2,21.4,19.2,0,144.8,189.2,39.4,35,0,263.6,190.9,28.5,20.8,0,240.2,60.9,9.7,51,0,121.6,295.9,15.5,0,0,311.4,103,0.7,0,0,103.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018.6,141.8,154.1,0,1314.5,0,0,0,0,0,0,1018.6,141.8,154.1,0,1314.5
03/01/22,2020,20211033,39346,31729,"ATMOS ENERGY CORPORATION - ATMOS PIPELINE AND STORAGE, LLC",Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,1.6,0,2.2,0,3.8,0.5,0,0.5,0,1,0.7,0,0,0,0.7,16.9,0.5,0.4,0,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,0.5,3.1,0,23.3,0,0,0,0,0,0,19.7,0.5,3.1,0,23.3
03/01/22,2020,20211190,39510,31737,"GILA BEND OPERATIONS CO., LLC",Natural Gas,INTRASTATE,ARIZONA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.381,0.619,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.381,0.619,0,0,19,0,0,0,0,0,0,18.381,0.619,0,0,19
03/01/22,2020,20210389,38659,31745,"GAS RECOVERY SYSTEMS, LLC",Landfill Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0.01,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0.01
03/01/22,2020,20210389,38659,31745,"GAS RECOVERY SYSTEMS, LLC",Landfill Gas,INTRASTATE,OHIO,0.06,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69,0,0,0,3.69,3.75,0,0,0,3.75,0,0,0,0,0,0,3.75,0,0,0,3.75
03/01/22,2020,20210223,38469,31747,TENASKA GEORGIA PARTNERS LP,Natural Gas,INTRASTATE,GEORGIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,1.2,0,0,0,0,0,0,1.2,0,0,0,1.2
03/01/22,2020,20210345,38613,31748,MASSACHUSETTS WHOLESALE ELECTRIC CO,Natural Gas,INTRASTATE,MASSACHUSETTS,0,0,0,0,0,1.37,2.53,1.76,0,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,2.53,1.76,0,5.66,0,0,0,0,0,0,1.37,2.53,1.76,0,5.66
03/01/22,2020,20210114,38355,31749,AECC- OSWALD GENERATING STATION,Natural Gas,INTRASTATE,ARKANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,0,5
03/01/22,2020,20211206,39527,31753,ASPIRE ENERGY OF OHIO LLC,Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,1.69,0,0,0,0,0,1.69,0,0,0,1.69,0,0,0,0,0,0,1.69,0,0,0,1.69
03/01/22,2020,20210691,38984,31754,BLACK HILLS POWER INC,Natural Gas,INTRASTATE,SOUTH DAKOTA,0,0,0,0,0,0,0,0.51,0,0.51,0,0,0.97,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,1.48,0,0,0,0,0,0,0,0,1.48,0,1.48
03/01/22,2020,20211072,39388,31755,"NOBLE MIDSTREAM SERVICES, LLC",Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,0,0,0.258,0,0,0,0.258,0,0,0,0,0,5.7,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.958,0,0,0,5.958,0,0,0,0,0,0,5.958,0,0,0,5.958
03/01/22,2020,20210843,39143,31759,ACADIA PARTNERS PIPELINE,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,4.25,0,0,0,0,0,0,4.25,0,0,0,4.25
03/01/22,2020,20211107,39426,31767,MCNIC MICHIGAN HOLDINGS INC,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0.06,0.24,0,0,0.3,3.12,2.88,0.08,0,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,3.12,0.08,0,6.38,0,0,0,0,0,0,3.18,3.12,0.08,0,6.38
03/01/22,2020,20210082,38311,31768,SANTEE COOPER - RAINEY GENERATING STATION,Natural Gas,INTERSTATE,GEORGIA,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0.5
03/01/22,2020,20210082,38311,31768,SANTEE COOPER - RAINEY GENERATING STATION,Natural Gas,INTERSTATE,SOUTH CAROLINA,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2
03/01/22,2020,20210279,38545,31771,AMERESCO PALMETTO,Landfill Gas,INTRASTATE,SOUTH CAROLINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57,1,0,9.57,0,8.57,1,0,9.57,0,0,0,0,0,0,0,8.57,1,0,9.57
03/01/22,2020,20210932,39242,31782,BAYSIDE POWER STATION,Natural Gas,INTRASTATE,FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,1.04,0,0,0,0,0,0,1.04,0,0,0,1.04
03/01/22,2020,20210618,38903,31784,OHIO VALLEY HUB LLC,Natural Gas,INTRASTATE,INDIANA,0,0,0,0,0,0.425,0,0,0,0.425,8.409,1.121,0,0,9.53,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.843,1.121,0,0,9.964,0,0,0,0,0,0,8.843,1.121,0,0,9.964
03/01/22,2020,20210804,39104,31788,CALPINE TEXAS PIPELINE LP,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0.8,0,0,0,0.8,1.8,0,0.3,0,2.1,5.7,0.9,5.7,0,12.3,14.6,2.4,0.5,0,17.5,10.1,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3.3,6.5,0,42.8,0,0,0,0,0,0,33,3.3,6.5,0,42.8
03/01/22,2020,20210038,39789,31800,"MAS ENERGY, LLC",Landfill Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.72,1,0,0,14.72,13.72,1,0,0,14.72,,,,,,,13.72,1,0,0,14.72
03/01/22,2020,20210038,39789,31800,"MAS ENERGY, LLC",Landfill Gas,INTRASTATE,VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,2.4,0,0,2.4,0,2.4,0,0,0,0,0,0,0,0,2.4,0,2.4
03/01/22,2020,20211006,39319,31805,HOLLY REFINING & MARKETING COMPANY,Hydrogen Gas,INTRASTATE,UTAH,0,0,0,0,0,0.01,0.04,4.29,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,4.29,0,4.34,0,0,0,0,0,0,0.01,0.04,4.29,0,4.34
03/01/22,2020,20210987,39300,31840,UNISOURCE ENERGY SERVICES,Natural Gas,INTRASTATE,ARIZONA,0.004,0,0,0,0.004,0.054,0.013,0,0,0.067,0.431,0,0,0,0.431,29.449,0,0,0,29.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.938,0.013,0,0,29.951,0,0,0,0,0,0,29.938,0.013,0,0,29.951
03/01/22,2020,20210577,38860,31846,"CAROLINA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,GEORGIA,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,1.05,1.12,1.29,0,3.46,8.33,1.07,2.35,0,11.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38,2.2,3.64,0,15.22,0,0,0,0,0,0,9.38,2.2,3.64,0,15.22
03/01/22,2020,20210577,38860,31846,"CAROLINA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,SOUTH CAROLINA,25.54,7.7,10.4,0,43.64,62.06,11.77,13.71,0,87.54,279.89,62.58,39.13,0,381.6,508.99,153.65,112.16,0,774.8,138.46,25.79,4.62,0,168.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.94,261.49,180.02,0,1456.45,0,0,0,0,0,0,1014.94,261.49,180.02,0,1456.45
