DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTQC1HCAA1,PARTQC1HCAA1INC,PARTQC1HCAA2,PARTQC1HCAA2INC,PARTQC1HCAA3,PARTQC1HCAA3INC,PARTQC1HCAA4,PARTQC1HCAA4INC,PARTQC1HCAC,PARTQC1HCACINC,PARTQC1HCAD,PARTQC1HCADINC,PARTQC1HCAOTH,PARTQC1HCAOTHINC,PARTQC1NHCAA1,PARTQC1NHCAA2,PARTQC1NHCAA3,PARTQC1NHCAA4,PARTQC1NHCAC,PARTQC1NHCAD,PARTQC1NHCAOTH,PARTQC2HCAA1,PARTQC2HCAA1INC,PARTQC2HCAA2,PARTQC2HCAA2INC,PARTQC2HCAA3,PARTQC2HCAA3INC,PARTQC2HCAA4,PARTQC2HCAA4INC,PARTQC2HCAC,PARTQC2HCACINC,PARTQC2HCAD,PARTQC2HCADINC,PARTQC2HCAOTH,PARTQC2HCAOTHINC,PARTQC2NHCAA1,PARTQC2NHCAA2,PARTQC2NHCAA3,PARTQC2NHCAA4,PARTQC2NHCAC,PARTQC2NHCAD,PARTQC2NHCAOTH,PARTQC3HCAA1,PARTQC3HCAA1INC,PARTQC3HCAA2,PARTQC3HCAA2INC,PARTQC3HCAA3,PARTQC3HCAA3INC,PARTQC3HCAA4,PARTQC3HCAA4INC,PARTQC3HCAC,PARTQC3HCACINC,PARTQC3HCAD,PARTQC3HCADINC,PARTQC3HCAOTH,PARTQC3HCAOTHINC,PARTQC3NHCAA1,PARTQC3NHCAA1INC,PARTQC3NHCAA2,PARTQC3NHCAA2INC,PARTQC3NHCAA3,PARTQC3NHCAA3INC,PARTQC3NHCAA4,PARTQC3NHCAA4INC,PARTQC3NHCAC,PARTQC3NHCACINC,PARTQC3NHCAD,PARTQC3NHCADINC,PARTQC3NHCAOTH,PARTQC3NHCAOTHINC,PARTQC4HCAA1,PARTQC4HCAA1INC,PARTQC4HCAA2,PARTQC4HCAA2INC,PARTQC4HCAA3,PARTQC4HCAA3INC,PARTQC4HCAA4,PARTQC4HCAA4INC,PARTQC4HCAC,PARTQC4HCACINC,PARTQC4HCAD,PARTQC4HCADINC,PARTQC4HCAOTH,PARTQC4HCAOTHINC,PARTQC4NHCAA1,PARTQC4NHCAA1INC,PARTQC4NHCAA2,PARTQC4NHCAA2INC,PARTQC4NHCAA3,PARTQC4NHCAA3INC,PARTQC4NHCAA4,PARTQC4NHCAA4INC,PARTQC4NHCAC,PARTQC4NHCACINC,PARTQC4NHCAD,PARTQC4NHCADINC,PARTQC4NHCAOTH,PARTQC4NHCAOTHINC,PARTQA1TOT,PARTQA1INCTOT,PARTQA2TOT,PARTQA2INCTOT,PARTQA3TOT,PARTQA3INCTOT,PARTQA4TOT,PARTQA4INCTOT,PARTQCTOT,PARTQCINCTOT,PARTQDTOT,PARTQDINCTOT,PARTQOTHTOT,PARTQOTHINCTOT,PARTQALLTOTAL,PARTQALLINCTOTAL,PARTQOTHC1HCA,PARTQOTHC1NOHCA,PARTQOTHC2HCA,PARTQOTHC2NOHCA,PARTQOTHC3HCA,PARTQOTHC3NOHCA,PARTQOTHC4HCA,PARTQOTHC4NOHCA
3/1/2022,2018,20190605,35950,31481,BANGOR NATURAL GAS CO.,Natural Gas,INTRASTATE,MAINE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,9.083,0,0,0,0,0,0,0,0,0,0,0,9.083,0,,,,,,,,
3/1/2022,2018,20190071,39771,31485,ENBRIDGE OFFSHORE (GAS GATHERING) L.L.C.,Natural Gas,INTERSTATE,LOUISIANA,0.54,0,0.98,0,0,0,0,0,0,0,0,0,0,0,38.51,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,39.34,0,2.86,0,0,0,0,0,0,0,0,0,0,0,42.2,0,,,,,,,,
3/1/2022,2018,20190071,39771,31485,ENBRIDGE OFFSHORE (GAS GATHERING) L.L.C.,Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,151.6,0,0,0,0,0,0,0,0,0,0,0,0,0,151.6,0,,,,,,,,
3/1/2022,2018,20191023,36387,31486,MoGAS PIPELINE LLC,Natural Gas,INTERSTATE,ILLINOIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.18,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.98,0,0.33,0,0,0,0,0,0,0,0,0,0,0,1.31,0,,,,,,,,
3/1/2022,2018,20191023,36387,31486,MoGAS PIPELINE LLC,Natural Gas,INTERSTATE,MISSOURI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.63,81.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.16,5.3,0,0,0,0,0,5.68,0,1.5,0,0,0,0,0,0,0,0,0,0,0,11.42,0,1.6,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,169.89,0,90.32,0,0,0,0,0,0,0,1.29,0,0,0,261.5,0,,,,,,,,
3/1/2022,2018,20190688,36037,31487,MAINE NATURAL GAS,Natural Gas,INTRASTATE,MAINE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,
3/1/2022,2018,20190265,35584,31492,TARGA PIPELINE MID-CONTINENT LLC,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83,0,,,,,,,,
3/1/2022,2018,20197671,35188,31494,CITY WATER AND LIGHT PLANT,Natural Gas,INTRASTATE,ARKANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11.55,0,0,0,0,0,0,0,0,0,0,0,0,0,11.55,0,,,,,,,,
3/1/2022,2018,20197620,35135,31501,"M-R VENTURES, LLC",Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,,,,,,,,
3/1/2022,2018,20191124,36628,31502,OCCIDENTAL PERMIAN LTD,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.86,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86,0,,,,,,,,
3/1/2022,2018,20191124,36628,31502,OCCIDENTAL PERMIAN LTD,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,70.49,0,0,0,0,0,0,0,0,0,0,0,0,0,70.49,0,,,,,,,,
3/1/2022,2018,20190240,35555,31516,"LOUISIANA GENERATING, LLC",Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,0,,,,,,,,
3/1/2022,2018,20197619,36266,31520,MISSION NATURAL GAS,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0,,,,,,,,
3/1/2022,2018,20190440,35777,31522,KB PIPELINE,Natural Gas,INTERSTATE,OREGON,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,1.14,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,1.14,0,,,,,,,,
3/1/2022,2018,20190440,35777,31522,KB PIPELINE,Natural Gas,INTERSTATE,WASHINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,17.04,0,0,0,0,0,0,0,0,0,0,0,17.04,0,,,,,,,,
3/1/2022,2018,20197677,35194,31528,"SALT PLAINS STORAGE, LLC",Natural Gas,INTRASTATE,OKLAHOMA,,,,,,,,,,,,,,,21.1,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1,0,,,,,,,,
3/1/2022,2018,20190930,36288,31531,"ONEOK WESTEX TRANSMISSION, LLC",Natural Gas,INTRASTATE,TEXAS,1.529,0,0.483,0,0,0,0.043,0,0.457,0,0,0,0,0,1240.987,386.385,0,127.117,573.665,0,0,1.279,0,0.147,0.001,0,0,0.002,0,0.524,0,0,0,0,0,14.116,6.146,0,0.382,22.084,0,0,4.059,0,1.794,0.047,0,0,13.029,0.003,2.577,0.354,0,0,0,0,1.848,0,2.122,0.337,0,0,2.101,0.032,6.188,3.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263.818,0,397.077,0.385,0,0,142.674,0.035,605.495,3.997,0,0,0,0,2409.064,4.417,,,,,,,,
3/1/2022,2018,20190131,35439,31534,"ONEOK TEXAS GAS STORAGE, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.976,1.24,0,0.075,0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.976,0,1.24,0,0,0,0.075,0,0.085,0,0,0,0,0,11.376,0,,,,,,,,
3/1/2022,2018,20191006,36369,31540,APACHE GAS TRANSMISSION,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,,,,,,,,
3/1/2022,2018,20190804,36157,31543,"TRANS-UNION INTERSTATE PIPELINE, L.P.",Natural Gas,INTERSTATE,ARKANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,21,0,0,0,0,0,0,0,0,0,0,0,21,0,,,,,,,,
3/1/2022,2018,20190804,36157,31543,"TRANS-UNION INTERSTATE PIPELINE, L.P.",Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,21,0,0,0,0,0,0,0,0,0,0,0,21,0,,,,,,,,
3/1/2022,2018,20191047,36411,31557,"SOUTHCROSS GULF COAST TRANSMISSION, LTD",Natural Gas,INTRASTATE,TEXAS,0,0,0.068,0,0,0,0,0,0,0,0,0,0,0,0,27.876,0,0.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.842,0,0,0,0,0,0,0,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,1.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.548,0,0,0,0.318,0,0,0,0,0,0,0,32.866,0,,,,,,,,
3/1/2022,2018,20190264,35583,31565,"GULFSTREAM MANAGEMENT &  OPERATING SERVICES,LLC",Natural Gas,INTERSTATE,ALABAMA,0.668,0,0.076,0.01,0,0,0,0,0,0,0,0,0,0,33.693,2.268,0,0,0,0,0,1.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,35.582,0,2.344,0.01,0,0,0,0,0,0,0,0,0,0,37.926,0.01,,,,,,,,
3/1/2022,2018,20190264,35583,31565,"GULFSTREAM MANAGEMENT &  OPERATING SERVICES,LLC",Natural Gas,INTERSTATE,FLORIDA,4.176,0,3.863,0,0,0,0,0,0,0,0,0,0,0,246.391,26.452,0,0,0,0,0,3.476,0.02,0,0,0,0,0,0,0,0,0,0,0,0,15.089,0.03,0,0,0,0,0,13.297,0.003,0,0,0,0,0,0,0,0,0,0,0,0,4.151,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,286.58,0.023,30.353,0,0,0,0,0,0,0,0,0,0,0,316.933,0.023,,,,,,,,
3/1/2022,2018,20190264,35583,31565,"GULFSTREAM MANAGEMENT &  OPERATING SERVICES,LLC",Natural Gas,INTERSTATE,MISSISSIPPI,1.16,0.041,1.172,0,0,0,0,0,0,0,0,0,0,0,7.614,1.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.201,0.041,3.117,0,0,0,0,0,0,0,0,0,0,0,12.318,0.041,,,,,,,,
3/1/2022,2018,20190264,35583,31565,"GULFSTREAM MANAGEMENT &  OPERATING SERVICES,LLC",Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.95,56.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,321.95,0,56.639,0,0,0,0,0,0,0,0,0,0,0,378.589,0,,,,,,,,
3/1/2022,2018,20190707,36056,31577,AMERICAN MIDSTREAM (BAMAGAS INTRASTATE) LLC,Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.493,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,7.503,0,0,0,0,0,0,0,7.87,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,51.796,0,0,0,0,0,0,0,0,0,0,0,51.796,0,,,,,,,,
3/1/2022,2018,20190810,36163,31581,"MID LOUISIANA GAS TRANSMISSION, LLC",Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4.56,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,58.12,0,0,0,0,0,0,0,0,0,0,0,58.12,0,,,,,,,,
3/1/2022,2018,20190097,35403,31582,"ONEOK ROCKIES MIDSTREAM, LLC",Natural Gas,INTRASTATE,MONTANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
3/1/2022,2018,20190097,35403,31582,"ONEOK ROCKIES MIDSTREAM, LLC",Natural Gas,INTRASTATE,NORTH DAKOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,0,,,,,,,,
3/1/2022,2018,20190689,36038,31584,CENTRAL IOWA POWER COOPERATIVE,Natural Gas,INTRASTATE,IOWA,,,,,,,,,,,,,,,4.6,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,,,,,,,,
3/1/2022,2018,20191017,36381,31592,EMPIRE PIPELINE INC,Natural Gas,INTERSTATE,NEW YORK,4.8,0,0.95,0,0,0,0,0,0,0,0,0,0.14,0,169.07,6.58,0,0,0,0,0,9.85,0,0.71,0,0,0,0,0,0,0,0,0,0,0,54.03,1.72,0,0,0,0,0,16.86,0,1.67,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,254.61,0,12.29,0,0,0,0,0,0,0,0,0,2.08,0,268.98,0,SPECIAL PERMIT WAIVER,,,,SPECIAL PERMIT WAIVER,,,
3/1/2022,2018,20191017,36381,31592,EMPIRE PIPELINE INC,Natural Gas,INTERSTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,,,,,,,,
3/1/2022,2018,20191048,36412,31594,SOUTHCROSS CCNG TRANSMISSION LTD,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.215,0,26.152,0,0,0,0,0,0.778,0,0,0,0,0,0,0,0,0,0,0,0,27.185,0,1.853,0,0,0,0,0,4.847,0,0,0,0.318,0,0,0,0,0,0,0,0,0,11.05,0,0,0,3.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,193.075,0,0,0,31.717,0,0,0,0,0,0,0,224.792,0,,,,,,,,
3/1/2022,2018,20191049,36413,31595,SOUTHCROSS CCNG GATHERING LTD,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,7.818,0,0,0,0,0,0,0,0,0,0,0,7.818,0,,,,,,,,
3/1/2022,2018,20190042,35345,31599,CITY OF SUSANVILLE,Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,0,,,,,,,,
3/1/2022,2018,20190783,36586,31604,EQUITRANS MIDSTREAM CORPORATION,Natural Gas,INTERSTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.35,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35,0,,,,,,,,
3/1/2022,2018,20190783,36586,31604,EQUITRANS MIDSTREAM CORPORATION,Natural Gas,INTERSTATE,PENNSYLVANIA,0.16,0,0.35,0,0,0,0,0,0,0,0,0,0,0,123.94,202.54,0,0,37.46,0,0,0.7,0,1.8,0,0,0,0,0,0.05,0,0,0,0,0,38.29,51.2,0,0,20.38,0,0,24.88,0,34.72,0,0,0,0,0,0,0,0,0,0,0,38.39,0,48.23,0,0,0,0,0,6.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,226.36,0,338.84,0,0,0,0,0,63.91,0,0,0,0,0,629.11,0,,Uprated,,Uprated,Uprated,Uprated,,
3/1/2022,2018,20190783,36586,31604,EQUITRANS MIDSTREAM CORPORATION,Natural Gas,INTERSTATE,WEST VIRGINIA,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,125.91,103.63,0,0,21.91,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,16.54,13.96,0,0,0.29,0,0,0.96,0,0.55,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,145.73,0,118.71,0,0,0,0,0,22.2,0,0,0,0,0,286.64,0,,,,,,,,
