DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTLTONC1,PARTLTONC2,PARTLTONC3,PARTLTONC4,PARTLTONTOT,PARTLTOFFC1,PARTLTOFFTOT,PARTLTC1TOT,PARTLTC2TOT,PARTLTC3TOT,PARTLTC4TOT,PARTLTTOTAL,PARTLGONAC2,PARTLGONAC3,PARTLGONAC4,PARTLGONATOT,PARTLGONBC2,PARTLGONBC3,PARTLGONBC4,PARTLGONBTOT,PARTLGOFFC1,PARTLGOFFTOT,PARTLGC1TOT,PARTLGC2TOT,PARTLGC3TOT,PARTLGC4TOT,PARTLGTOTAL,PARTLC1TOT,PARTLC2TOT,PARTLC3TOT,PARTLC4TOT,PARTLTOTAL,PARTLTONIMP,PARTLTOFFIMP,PARTLTOTALIMP
03/01/22,2017,20186344,33479,31313,ACME BRICK LATERAL - KN ENGERY,Natural Gas,INTRASTATE,ARKANSAS,6,2,1,0,9,0,0,6,2,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,9,0,,0
03/01/22,2017,20187483,34724,31316,COLORADO NATURAL GAS INC.,Natural Gas,INTRASTATE,COLORADO,3.6,0.8,2.1,0,6.5,0,0,3.6,0.8,2.1,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.8,2.1,0,6.5,0,,0
03/01/22,2017,20187171,35850,31330,CLECO POWER LLC,Natural Gas,INTRASTATE,LOUISIANA,8.46,0,0,0,8.46,0,0,8.46,0,0,0,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.46,0,0,0,8.46,0,,0
03/01/22,2017,20186785,33979,31335,"MARITIMES & NORTHEAST PIPELINE, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,MAINE,211.84,44.49,12.21,0,268.54,0,0,211.84,44.49,12.21,0,268.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.84,44.49,12.21,0,268.54,21.71,,21.71
03/01/22,2017,20186785,33979,31335,"MARITIMES & NORTHEAST PIPELINE, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,MASSACHUSETTS,10.24,6.42,24.59,0,41.25,0,0,10.24,6.42,24.59,0,41.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.24,6.42,24.59,0,41.25,29.1,,29.1
03/01/22,2017,20186785,33979,31335,"MARITIMES & NORTHEAST PIPELINE, L.L.C. (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,NEW HAMPSHIRE,9.35,8.36,15.57,0,33.28,0,0,9.35,8.36,15.57,0,33.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35,8.36,15.57,0,33.28,19.59,,19.59
03/01/22,2017,20187475,34716,31341,OLIKTOK PIPELINE COMPANY,Natural Gas,INTRASTATE,ALASKA,27.608,0,0.305,0,27.913,0,0,27.608,0,0.305,0,27.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.608,0,0.305,0,27.913,0,,0
03/01/22,2017,20187103,34320,31348,ATMOS ENERGY CORPORATION - MID-TEX,Natural Gas,INTRASTATE,TEXAS,88.75,45.608,168.671,6.378,309.407,,0,88.75,45.608,168.671,6.378,309.407,,,,0,,,,0,,0,0,0,0,0,0,88.75,45.608,168.671,6.378,309.407,97.983,,97.983
03/01/22,2017,20186490,33657,31352,WHITING PETROLEUM CORP,Natural Gas,INTRASTATE,COLORADO,0,0,0.36,0,0.36,0,0,0,0,0.36,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0.36,0.36,,0.36
03/01/22,2017,20186880,36522,31356,"VECTOR PIPELINE, L.P.",Natural Gas,INTERSTATE,ILLINOIS,23.15,8.96,3.36,0,35.47,0,0,23.15,8.96,3.36,0,35.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.15,8.96,3.36,0,35.47,8.88,,8.88
03/01/22,2017,20186880,36522,31356,"VECTOR PIPELINE, L.P.",Natural Gas,INTERSTATE,INDIANA,35.62,22.81,11.1,0,69.53,0,0,35.62,22.81,11.1,0,69.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.62,22.81,11.1,0,69.53,21.83,,21.83
03/01/22,2017,20186880,36522,31356,"VECTOR PIPELINE, L.P.",Natural Gas,INTERSTATE,MICHIGAN,106.55,55.3,8.76,0,170.61,0,0,106.55,55.3,8.76,0,170.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.55,55.3,8.76,0,170.61,25.99,,25.99
03/01/22,2017,20186920,34124,31365,"AMERICAN MIDSTREAM (SEACREST), LP",Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.25,37.25,37.25,0,0,0,37.25,37.25,0,0,0,37.25,0,,0
03/01/22,2017,20186920,34124,31365,"AMERICAN MIDSTREAM (SEACREST), LP",Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.03,11.03,11.03,0,0,0,11.03,11.03,0,0,0,11.03,0,,0
03/01/22,2017,20186920,34124,31365,"AMERICAN MIDSTREAM (SEACREST), LP",Natural Gas,INTRASTATE,TEXAS,12.96,0,0,0,12.96,0,0,12.96,0,0,0,12.96,8.14,0,0,8.14,0,0,0,0,0,0,0,8.14,0,0,8.14,12.96,8.14,0,0,21.1,0,,0
03/01/22,2017,20186796,33991,31368,SMARR ENERGY FACILITY,Natural Gas,INTRASTATE,GEORGIA,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
03/01/22,2017,20187426,34666,31371,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC",Hydrogen Gas,INTRASTATE,TEXAS,2.174,0,0.1,0,2.274,0,0,2.174,0,0.1,0,2.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.174,0,0.1,0,2.274,,,
03/01/22,2017,20187425,34665,31371,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC",Natural Gas,INTRASTATE,TEXAS,18.22,2.06,10.31,0,30.59,0,0,18.22,2.06,10.31,0,30.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.22,2.06,10.31,0,30.59,4.25,,4.25
03/01/22,2017,20186800,33995,31372,TICONA POLYMERS INC,Natural Gas,INTRASTATE,TEXAS,23,3,1,0,27,0,0,23,3,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,1,0,27,0,,0
03/01/22,2017,20186383,33524,31387,ZAPCO ENERGY TACTICS,Landfill Gas,INTRASTATE,ARIZONA,3,0,1,0,4,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,4,,,
03/01/22,2017,20186599,33776,31389,"ALLIANCE ENERGY TRANSMISSIONS - SYRACUSE, LLC",Natural Gas,INTRASTATE,NEW YORK,0,0,3.1,6.9,10,0,0,0,0,3.1,6.9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,6.9,10,3.34,,3.34
03/01/22,2017,20187278,34507,31390,OREGON STEEL MILLS,Natural Gas,INTRASTATE,OREGON,0,1.2,0,0,1.2,0,0,0,1.2,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,1.2,0,,0
03/01/22,2017,20186918,34122,31391,"LINDE GAS NORTH AMERICA, LLC",Hydrogen Gas,INTRASTATE,ALABAMA,0,0,5.93,5.07,11,,0,0,0,5.93,5.07,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93,5.07,11,11,,11
03/01/22,2017,20186918,34122,31391,"LINDE GAS NORTH AMERICA, LLC",Hydrogen Gas,INTRASTATE,OHIO,0,0,7.16,0,7.16,,0,0,0,7.16,0,7.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16,0,7.16,7.16,,7.16
03/01/22,2017,20186918,34122,31391,"LINDE GAS NORTH AMERICA, LLC",Hydrogen Gas,INTRASTATE,TEXAS,0,0,12.2,0,12.2,,0,0,0,12.2,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,0,12.2,12.2,,12.2
03/01/22,2017,20186918,34122,31391,"LINDE GAS NORTH AMERICA, LLC",Hydrogen Gas,INTRASTATE,UTAH,0,0,2.18,0,2.18,0,0,0,0,2.18,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,0,2.18,2.18,,2.18
03/01/22,2017,20186995,34205,31392,SUNFLOWER ELECTRIC POWER CORP,Natural Gas,INTRASTATE,KANSAS,16.777,0.549,0.427,0,17.753,0,0,16.777,0.549,0.427,0,17.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.777,0.549,0.427,0,17.753,0,,0
03/01/22,2017,20186729,33919,31394,CALIFORNIA GAS GATHERING INC,Natural Gas,INTRASTATE,CALIFORNIA,33,0,0,0,33,0,0,33,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,33,0,,0
03/01/22,2017,20186706,33895,31395,AMERICAN MIDSTREAM (TENNESSEE RIVER) LLC,Natural Gas,INTRASTATE,ALABAMA,27.12,0,12.366,0,39.486,0,0,27.12,0,12.366,0,39.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.12,0,12.366,0,39.486,0.29,,0.29
03/01/22,2017,20187108,34325,31406,FRONTIER ENERGY,Natural Gas,INTRASTATE,NORTH CAROLINA,0,0,138.7,0,138.7,0,0,0,0,138.7,0,138.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.7,0,138.7,12.4,,12.4
03/01/22,2017,20186671,33854,31408,DALLAS PRODUCTION INC,Natural Gas,INTRASTATE,TEXAS,1.62,0,0,0,1.62,0,0,1.62,0,0,0,1.62,6.2,0,0,6.2,0.48,0,0,0.48,0,0,0,6.68,0,0,6.68,1.62,6.68,0,0,8.3,0,,0
03/01/22,2017,20186309,33438,31416,CITY OF WALL LAKE,Natural Gas,INTRASTATE,IOWA,11,0,0,0,11,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,,0
03/01/22,2017,20186912,34860,31424,"AMERICAN MIDSTREAM (SIGCO INTRASTATE), LLC",Natural Gas,INTRASTATE,LOUISIANA,33.24,0,1.69,0,34.93,0,0,33.24,0,1.69,0,34.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.24,0,1.69,0,34.93,0.8,,0.8
03/01/22,2017,20186877,34074,31425,ENBRIDGE PIPELINES (TEXAS GATHERING) L.P.,Natural Gas,INTRASTATE,OKLAHOMA,87.15,1.3,1.87,0,90.32,0,0,87.15,1.3,1.87,0,90.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.15,1.3,1.87,0,90.32,1.01,,1.01
03/01/22,2017,20186877,34074,31425,ENBRIDGE PIPELINES (TEXAS GATHERING) L.P.,Natural Gas,INTRASTATE,TEXAS,178.5,0,0.94,0,179.44,0,0,178.5,0,0.94,0,179.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.5,0,0.94,0,179.44,0.33,,0.33
03/01/22,2017,20186747,33938,31426,"AMERICAN MIDSTREAM ONSHORE PIPELINES, LLC",Natural Gas,INTRASTATE,LOUISIANA,43.7,0,0,0,43.7,0,0,43.7,0,0,0,43.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7,0,0,0,43.7,,,
03/01/22,2017,20186423,33579,31430,MORTIMER PRODUCTION COMPANY,Natural Gas,INTRASTATE,TEXAS,,,,,,,0,,0,0,0,0,0.23,3.22,0,3.45,0,0,0,0,0,0,0,0.23,3.22,0,3.45,0,0.23,3.22,0,3.45,,,
03/01/22,2017,20186919,34123,31439,HARDEE POWER PARTNERS LTD,Natural Gas,INTRASTATE,FLORIDA,10.1,0,0,0,10.1,0,0,10.1,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,10.1,10.1,,10.1
03/01/22,2017,20186402,33556,31442,DOUGLAS PIPELINE CO,Landfill Gas,INTRASTATE,NORTH CAROLINA,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,,,
03/01/22,2017,20186402,33556,31442,DOUGLAS PIPELINE CO,Landfill Gas,INTRASTATE,PENNSYLVANIA,6,0,17,0,23,0,0,6,0,17,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,0,23,,,
03/01/22,2017,20186402,33556,31442,DOUGLAS PIPELINE CO,Landfill Gas,INTRASTATE,RHODE ISLAND,0,0.5,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,,,
03/01/22,2017,20186402,33556,31442,DOUGLAS PIPELINE CO,Landfill Gas,INTRASTATE,SOUTH CAROLINA,0,4.7,1,0,5.7,0,0,0,4.7,1,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,1,0,5.7,,,
03/01/22,2017,20186402,33556,31442,DOUGLAS PIPELINE CO,Landfill Gas,INTRASTATE,VIRGINIA,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,,,
03/01/22,2017,20186636,34951,31442,DOUGLAS PIPELINE CO,Natural Gas,INTERSTATE,WEST VIRGINIA,0.02,0,0,0,0.02,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.02,,,
03/01/22,2017,20186636,34951,31442,DOUGLAS PIPELINE CO,Natural Gas,INTRASTATE,ALABAMA,0.2,0,0,0,0.2,,,0.2,0,0,0,0.2,,,,,,,,,,,,,,,,0.2,0,0,0,0.2,0,,0
03/01/22,2017,20186636,34951,31442,DOUGLAS PIPELINE CO,Natural Gas,INTRASTATE,IDAHO,2,0,0,0,2,,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0.5,,0.5
03/01/22,2017,20186636,34951,31442,DOUGLAS PIPELINE CO,Natural Gas,INTRASTATE,MARYLAND,0,0,1.2,0,1.2,0,0,0,0,1.2,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,1.2,0.2,,0.2
03/01/22,2017,20186636,34951,31442,DOUGLAS PIPELINE CO,Natural Gas,INTRASTATE,NEW JERSEY,0,2.6,0,0,2.6,0,0,0,2.6,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,2.6,,,
03/01/22,2017,20186636,34951,31442,DOUGLAS PIPELINE CO,Natural Gas,INTRASTATE,OKLAHOMA,0,0,3.6,0,3.6,,,0,0,3.6,0,3.6,,,,,,,,,,,,,,,,0,0,3.6,0,3.6,0,,0
03/01/22,2017,20186636,34951,31442,DOUGLAS PIPELINE CO,Natural Gas,INTRASTATE,PENNSYLVANIA,1.6,17.5,2,0,21.1,0,0,1.6,17.5,2,0,21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,17.5,2,0,21.1,0,,0
03/01/22,2017,20186636,34951,31442,DOUGLAS PIPELINE CO,Natural Gas,INTRASTATE,SOUTH CAROLINA,0,5.5,3.6,0,9.1,0,0,0,5.5,3.6,0,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,3.6,0,9.1,0.1,,0.1
03/01/22,2017,20186365,33505,31443,"ALON USA, LP",Natural Gas,INTRASTATE,TEXAS,15.48,0,0.52,0,16,0,0,15.48,0,0.52,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.48,0,0.52,0,16,0.52,,0.52
03/01/22,2017,20187099,34316,31451,KINDER MORGAN TEXAS PIPELINE CO,Natural Gas,INTRASTATE,TEXAS,1029.36,134.92,332.92,0,1497.2,0,0,1029.36,134.92,332.92,0,1497.2,5.71,0.57,0,6.28,2.81,0.01,0,2.82,0,0,0,8.52,0.58,0,9.1,1029.36,143.44,333.5,0,1506.3,234.08,,234.08
03/01/22,2017,20187399,34637,31467,"UGI CENTRAL PENN GAS, INC",Natural Gas,INTRASTATE,PENNSYLVANIA,75.4,39,16.9,0,131.3,0,0,75.4,39,16.9,0,131.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.4,39,16.9,0,131.3,1.3,,1.3
03/01/22,2017,20187049,34265,31470,VECTREN ENERGY DELIVERY OF OHIO,Natural Gas,INTRASTATE,OHIO,100.504,40.034,81.806,0,222.344,0,0,100.504,40.034,81.806,0,222.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.504,40.034,81.806,0,222.344,41.47,,41.47
03/01/22,2017,20186962,35106,31472,SCISSORTAIL ENERGY LLC,Natural Gas,INTRASTATE,OKLAHOMA,62.27,0,1.45,0,63.72,0,0,62.27,0,1.45,0,63.72,56.28,6.49,0,62.77,12.31,15.17,0,27.48,0,0,0,68.59,21.66,0,90.25,62.27,68.59,23.11,0,153.97,0,,0
03/01/22,2017,20186897,34942,31477,CPN PIPELINE COMPANY,Natural Gas,INTRASTATE,ARIZONA,1.1,0,0,0,1.1,0,0,1.1,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,1.1,0,,0
03/01/22,2017,20186897,34942,31477,CPN PIPELINE COMPANY,Natural Gas,INTRASTATE,CALIFORNIA,65.7,0.6,48.2,0,114.5,0,0,65.7,0.6,48.2,0,114.5,17,3.5,0,20.5,0,0,0,0,0,0,0,17,3.5,0,20.5,65.7,17.6,51.7,0,135,17.2,,17.2
03/01/22,2017,20186897,34942,31477,CPN PIPELINE COMPANY,Natural Gas,INTRASTATE,OREGON,4.1,0,0,0,4.1,0,0,4.1,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,4.1,0,,0
03/01/22,2017,20187277,34506,31481,BANGOR NATURAL GAS CO.,Natural Gas,INTRASTATE,MAINE,0,6.633,2,0.45,9.083,0,0,0,6.633,2,0.45,9.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.633,2,0.45,9.083,0.45,,0.45
03/01/22,2017,20186881,35858,31485,ENBRIDGE OFFSHORE (GAS GATHERING) L.L.C.,Natural Gas,INTERSTATE,LOUISIANA,15.7,0,0,0,15.7,26.5,26.5,42.2,0,0,0,42.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.2,0,0,0,42.2,1.85,0,1.85
03/01/22,2017,20186881,35858,31485,ENBRIDGE OFFSHORE (GAS GATHERING) L.L.C.,Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,151.6,151.6,151.6,0,0,0,151.6,0,0,0,0,0,0,0,0,219.66,219.66,219.66,0,0,0,219.66,371.26,0,0,0,371.26,0,0,0
03/01/22,2017,20187449,34689,31486,MoGAS PIPELINE LLC,Natural Gas,INTERSTATE,ILLINOIS,0.15,0.57,0.59,0,1.31,0,0,0.15,0.57,0.59,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.57,0.59,0,1.31,0.55,,0.55
03/01/22,2017,20187449,34689,31486,MoGAS PIPELINE LLC,Natural Gas,INTERSTATE,MISSOURI,159.55,80.41,21.49,0,261.45,0,0,159.55,80.41,21.49,0,261.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.55,80.41,21.49,0,261.45,7.18,,7.18
03/01/22,2017,20186868,34065,31487,MAINE NATURAL GAS,Natural Gas,INTRASTATE,MAINE,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,,0
03/01/22,2017,20186648,33828,31492,TARGA PIPELINE MID-CONTINENT LLC,Natural Gas,INTRASTATE,OKLAHOMA,4.83,0,0,0,4.83,0,0,4.83,0,0,0,4.83,1.12,1.37,0,2.49,0,0,0,0,0,0,0,1.12,1.37,0,2.49,4.83,1.12,1.37,0,7.32,0,,0
03/01/22,2017,20186285,33410,31494,CITY WATER AND LIGHT PLANT,Natural Gas,INTRASTATE,ARKANSAS,9.55,2,0,0,11.55,0,0,9.55,2,0,0,11.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.55,2,0,0,11.55,0,,0
03/01/22,2017,20187053,34806,31501,"M-R VENTURES, LLC",Natural Gas,INTRASTATE,MICHIGAN,1.53,0,0,0,1.53,0,0,1.53,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,1.53,,,
03/01/22,2017,20187439,34679,31502,OCCIDENTAL PERMIAN LTD,Natural Gas,INTRASTATE,NEW MEXICO,5.86,0,0,0,5.86,0,0,5.86,0,0,0,5.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86,0,0,0,5.86,,,
03/01/22,2017,20187439,34679,31502,OCCIDENTAL PERMIAN LTD,Natural Gas,INTRASTATE,TEXAS,58.65,0,0,0,58.65,0,0,58.65,0,0,0,58.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.65,0,0,0,58.65,,,
03/01/22,2017,20186689,33878,31516,"LOUISIANA GENERATING, LLC",Natural Gas,INTRASTATE,LOUISIANA,17.2,1.12,0.38,0,18.7,0,0,17.2,1.12,0.38,0,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,1.12,0.38,0,18.7,0.38,,0.38
03/01/22,2017,20186338,33472,31520,MISSION NATURAL GAS,Natural Gas,INTRASTATE,LOUISIANA,1.32,0,0,0,1.32,0,0,1.32,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0,0,0,1.32,0,,0
03/01/22,2017,20186684,34955,31522,KB PIPELINE,Natural Gas,INTERSTATE,OREGON,0,1.14,0,0,1.14,0,0,0,1.14,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,1.14,,,
03/01/22,2017,20186684,34955,31522,KB PIPELINE,Natural Gas,INTERSTATE,WASHINGTON,0,17.04,0,0,17.04,0,0,0,17.04,0,0,17.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.04,0,0,17.04,,,
03/01/22,2017,20186377,33517,31528,"SALT PLAINS STORAGE, LLC",Natural Gas,INTRASTATE,OKLAHOMA,21.1,0,0,0,21.1,0,0,21.1,0,0,0,21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1,0,0,0,21.1,0,,0
03/01/22,2017,20187493,35014,31531,"ONEOK WESTEX TRANSMISSION, LLC",Natural Gas,INTRASTATE,TEXAS,2315.28,45.65,34.21,0,2395.14,0,0,2315.28,45.65,34.21,0,2395.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315.28,45.65,34.21,0,2395.14,26.31,,26.31
03/01/22,2017,20187495,34745,31534,"ONEOK TEXAS GAS STORAGE, LLC",Natural Gas,INTRASTATE,TEXAS,11.44,0,0,0,11.44,0,0,11.44,0,0,0,11.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.44,0,0,0,11.44,0,,0
03/01/22,2017,20187207,34430,31540,APACHE GAS TRANSMISSION,Natural Gas,INTRASTATE,KENTUCKY,18,0,0,0,18,0,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0,,0
03/01/22,2017,20186334,33468,31541,GREKA,Natural Gas,INTRASTATE,CALIFORNIA,,,,,,,0,,0,0,0,0,0,0,0,0,0,13.2,0,13.2,0,0,0,0,13.2,0,13.2,0,0,13.2,0,13.2,,,
03/01/22,2017,20186727,33917,31543,"TRANS-UNION INTERSTATE PIPELINE, L.P.",Natural Gas,INTERSTATE,ARKANSAS,20,1,0,0,21,,0,20,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,21,0,,0
03/01/22,2017,20186727,33917,31543,"TRANS-UNION INTERSTATE PIPELINE, L.P.",Natural Gas,INTERSTATE,LOUISIANA,21,0,0,0,21,,0,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,,0
03/01/22,2017,20187523,34787,31544,ABARTA OIL & GAS CO,Natural Gas,INTRASTATE,KENTUCKY,,,,,,,0,,0,0,0,0,0,0,0,0,0,2.19,0,2.19,0,0,0,0,2.19,0,2.19,0,0,2.19,0,2.19,,,
03/01/22,2017,20187455,34728,31557,"SOUTHCROSS GULF COAST TRANSMISSION, LTD",Natural Gas,INTRASTATE,TEXAS,30.462,2.842,1.762,0,35.066,0,0,30.462,2.842,1.762,0,35.066,26.064,33.771,0,59.835,0,0,0,0,0,0,0,26.064,33.771,0,59.835,30.462,28.906,35.533,0,94.901,0.216,,0.216
03/01/22,2017,20187540,34822,31564,7-D GAS SUPPLY CORP,Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0,2.68,0,0,0,0,0,0,0,2.68,0,0,2.68,0,2.68,0,0,2.68,,,
03/01/22,2017,20186753,36562,31565,"GULFSTREAM MANAGEMENT &  OPERATING SERVICES,LLC",Natural Gas,INTERSTATE,ALABAMA,8.481,1.221,0,0,9.702,28.225,28.225,36.706,1.221,0,0,37.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.706,1.221,0,0,37.927,1.965,0,1.965
03/01/22,2017,20186753,36562,31565,"GULFSTREAM MANAGEMENT &  OPERATING SERVICES,LLC",Natural Gas,INTERSTATE,FLORIDA,257.845,19.515,15.431,0,292.791,24.114,24.114,281.959,19.515,15.431,0,316.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.959,19.515,15.431,0,316.905,24.585,0,24.585
03/01/22,2017,20186753,36562,31565,"GULFSTREAM MANAGEMENT &  OPERATING SERVICES,LLC",Natural Gas,INTERSTATE,MISSISSIPPI,5.693,0,0.427,0,6.12,6.199,6.199,11.892,0,0.427,0,12.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.892,0,0.427,0,12.319,2.76,0,2.76
03/01/22,2017,20186753,36562,31565,"GULFSTREAM MANAGEMENT &  OPERATING SERVICES,LLC",Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,378.59,378.59,378.59,0,0,0,378.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378.59,0,0,0,378.59,,,
03/01/22,2017,20186429,33586,31575,THE QUINTIN LITTLE CO INC,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.9,0,2,0,0,0,1.1,0.9,0,2,0,1.1,0.9,0,2,,,
03/01/22,2017,20186710,33899,31577,AMERICAN MIDSTREAM (BAMAGAS INTRASTATE) LLC,Natural Gas,INTRASTATE,ALABAMA,29.493,8.984,13.319,0,51.796,0,0,29.493,8.984,13.319,0,51.796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.493,8.984,13.319,0,51.796,9.35,,9.35
03/01/22,2017,20186911,34114,31581,"MID LOUISIANA GAS TRANSMISSION, LLC",Natural Gas,INTRASTATE,LOUISIANA,39.12,7,12,0,58.12,0,0,39.12,7,12,0,58.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.12,7,12,0,58.12,4.56,,4.56
