DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTRC1HCA125ABLE,PARTRC1HCA125NABLE,PARTRC1HCA12511ABLE,PARTRC1HCA12511NABLE,PARTRC1HCALESS11ABLE,PARTRC1HCALESS11NABLE,PARTRC2HCA125ABLE,PARTRC2HCA125NABLE,PARTRC2HCA12511ABLE,PARTRC2HCA12511NABLE,PARTRC2HCALESS11ABLE,PARTRC2HCALESS11NABLE,PARTRC3HCA125ABLE,PARTRC3HCA125NABLE,PARTRC3HCA12511ABLE,PARTRC3HCA12511NABLE,PARTRC3HCALESS11ABLE,PARTRC3HCALESS11NABLE,PARTRC4HCA125ABLE,PARTRC4HCA125NABLE,PARTRC4HCA12511ABLE,PARTRC4HCA12511NABLE,PARTRC4HCALESS11ABLE,PARTRC4HCALESS11NABLE,PARTRHCA125ABLETOT,PARTRHCA125NABLETOT,PARTRHCA12511ABLETOT,PARTRHCA12511NABLETOT,PARTRHCALESS11ABLETOT,PARTRHCALESS11NABLETOT,PARTRC1NHCA125ABLE,PARTRC1NHCA125NABLE,PARTRC1NHCA12511ABLE,PARTRC1NHCA12511NABLE,PARTRC1NHCALESS11ABLE,PARTRC1NHCALESS11NABLE,PARTRC2NHCA125ABLE,PARTRC2NHCA125NABLE,PARTRC2NHCA12511ABLE,PARTRC2NHCA12511NABLE,PARTRC2NHCALESS11ABLE,PARTRC2NHCALESS11NABLE,PARTRC3NHCA125ABLE,PARTRC3NHCA125NABLE,PARTRC3NHCA12511ABLE,PARTRC3NHCA12511NABLE,PARTRC3NHCALESS11ABLE,PARTRC3NHCALESS11NABLE,PARTRC4NHCA125ABLE,PARTRC4NHCA125NABLE,PARTRC4NHCA12511ABLE,PARTRC4NHCA12511NABLE,PARTRC4NHCALESS11ABLE,PARTRC4NHCALESS11NABLE,PARTRNHCA125ABLETOT,PARTRNHCA125NABLETOT,PARTRNHCA12511ABLETOT,PARTRNHCA12511NABLETOT,PARTRNHCALESS11ABLETOT,PARTRNHCALESS11NABLETOT,PARTR125ABLETOT,PARTR125NABLETOT,PARTR12511ABLETOT,PARTR12511NABLETOT,PARTRLESS11ABLETOT,PARTRLESS11NABLETOT,PARTRPT125TOT,PARTRPT12511TOT,PARTRPTLESS11TOT,PARTRTOTAL,PARTRINSPABLETOT,PARTRINSPNABLETOT,PARTPARTRINSPTOTAL
3/1/2022,2019,20201059,37759,39078,GATEWAY DELMAR LLC,Natural Gas,INTRASTATE,NEW YORK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0.5,0.5,0,0.5,0.5
3/1/2022,2019,20201023,37722,39081,"RIVERSIDE GENERATING COMPANY, LLC",Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,0,0,0,0,9.2,0,0,0,0,0,9.2,0,0,9.2,9.2,0,9.2
3/1/2022,2019,20200497,37172,39082,TPL SOUTHTEX MIDSTREAM LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.26,0,0,0,0,0,84.26,0,0,0,0,0,84.26,0,0,84.26,84.26,0,84.26
3/1/2022,2019,20201025,37724,39086,FT. BEND POWER PRODUCERS,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,2.5,0,0,0,0,2.5,0,2.5,2.5,0,2.5
3/1/2022,2019,20201095,37795,39087,"NFG MIDSTREAM CLERMONT, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,15.4,0,0,0,0,15.4,0,0,15.4,0,15.4,15.4
3/1/2022,2019,20200256,36921,39090,"NUTAAQ PIPELINE, LLC",Natural Gas,INTRASTATE,ALASKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.57,0,0,0,0,0,31.57,0,0,0,0,31.57,0,0,31.57,0,31.57,31.57
3/1/2022,2019,20200255,36920,39091,"COOK INLET ENERGY, LLC",Natural Gas,INTRASTATE,ALASKA,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,7.65,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71,0,0,0,0,0,7.85,0,0,0,0,0,7.85,0,0,7.85,7.85,0,7.85
3/1/2022,2019,20200652,37335,39092,TITAN ALASKA LNG,Natural Gas,INTRASTATE,ALASKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
3/1/2022,2019,20200288,36956,39094,"ELYSIUM JENNINGS, LLC",Natural Gas,INTRASTATE,LOUISIANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,2.83,0,0,0,0,2.83,0,0,2.83,0,2.83,2.83
3/1/2022,2019,20200212,36875,39097,SOWEGA POWER LLC & BACONTON POWER LLC,Natural Gas,INTRASTATE,GEORGIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,1.7,0,0,1.7,1.7,0,1.7,1.7
3/1/2022,2019,20200386,37058,39099,CALIBER NORTH DAKOTA LLC,Natural Gas,INTRASTATE,NORTH DAKOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,2.6,0,0,0,0,0,2.6,0,0,2.6,2.6,0,2.6
3/1/2022,2019,20200585,37265,39105,VALERO PARTNERS OPERATING CO. LLC,Natural Gas,INTRASTATE,MISSISSIPPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0.77,0,0,0,0,0.77,0,0,0.77,0,0.77,0.77
3/1/2022,2019,20200366,37036,39107,SWEPI LP,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0,0,0,0,0,11.1,0,0,0,0,0,11.1,0,0,11.1,11.1,0,11.1
3/1/2022,2019,20200635,37316,39109,"SUSQUEHANNA GATHERING COMPANY I, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,6.7,0,0,0,0,0,6.7,0,0,6.7,6.7,0,6.7
3/1/2022,2019,20200746,37432,39110,"COMINS LUMBER SALES, INC.",Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
3/1/2022,2019,20200881,37575,39112,"ENLINK MIDSTREAM SERVICES, LLC",Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0,15.316,3.88,0,0,0.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431,0,15.316,3.88,0,0,0.431,0,15.316,3.88,0,0,0.431,19.196,0,19.627,15.747,3.88,19.627
3/1/2022,2019,20200881,37575,39112,"ENLINK MIDSTREAM SERVICES, LLC",Natural Gas,INTRASTATE,TEXAS,0.061,0,0,0,0,0,0,0,0,0,0,0,1.904,0,0,0,0,0,0,0,0,0,0,0,1.965,0,0,0,0,0,78.546,0,37.032,1.778,0,0,30.255,0,0,0,0,0,4.622,0,0,0,0,0,0,0,0,0,0,0,113.423,0,37.032,1.778,0,0,115.388,0,37.032,1.778,0,0,115.388,38.81,0,154.198,152.42,1.778,154.198
3/1/2022,2019,20201121,37823,39113,CITY OF GREENSBORO,Landfill Gas,INTRASTATE,NORTH CAROLINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,0,2.89,0,0,0,2.89,2.89,2.89,0,2.89
3/1/2022,2019,20200161,36821,39117,"TX PIPELINE WEBB CO LEAN SYS, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.62,0,0,0,0,0,40.62,0,0,0,0,40.62,0,40.62,40.62,0,40.62
3/1/2022,2019,20200163,36823,39120,"TX PIPELINE WEBB CO RICH SYS, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.82,0,0,0,0,0,36.82,0,0,0,0,36.82,0,36.82,36.82,0,36.82
3/1/2022,2019,20200696,37380,39122,UTICA EAST OHIO MIDSTREAM LLC,Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99,0,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.36,0,0,0,0,0,10.36,0,0,0,0,0,10.36,0,0,10.36,10.36,0,10.36
3/1/2022,2019,20200384,37056,39123,CINNABAR ENERGY LTD.,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,0,0,0,0,0,9.7,0,0,0,0,0,9.7,0,0,9.7,9.7,0,9.7
3/1/2022,2019,20201258,38048,39124,EQUINOR PIPELINES LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,48.19,0,0,0,0,0,7.769,0,0,0,0,0,5.24,0,0,0,0,0,0,0,0,0,0,0,61.199,0,0,0,0,0,64.449,0,0,0,0,0,64.449,0,0,64.449,64.449,0,64.449
3/1/2022,2019,20201224,37929,39126,"GENERAL GAS PIPELINE, LLC",Natural Gas,INTRASTATE,TENNESSEE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42.878,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,45.038,0,0,0,0,0,46.038,0,0,0,0,0,46.038,0,0,46.038,46.038,0,46.038
3/1/2022,2019,20201017,37716,39133,DOMTAR PAPER COMPANY,Natural Gas,INTRASTATE,TENNESSEE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0.32,0,0,0,0,0.32,0,0,0.32,0,0.32,0.32
3/1/2022,2019,20200076,36729,39134,"ZEELAND FARM SERVICES, INC.",Landfill Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,2.03,0,0,0,0,0,1.42,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,6.03,0,0,0,0,6.03,0,0,6.03,0,6.03,6.03
3/1/2022,2019,20200837,37529,39138,"BOARDWALK LOUISIANA MIDSTREAM, LLC",Natural Gas,INTRASTATE,LOUISIANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,0,0.4,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,3.8,0,0,0,0,3.8,0,0,3.8,0,3.8,3.8
3/1/2022,2019,20200834,37526,39138,"BOARDWALK LOUISIANA MIDSTREAM, LLC",Other Gas-Ethylene,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2.9,0,0,0,0,0,2.4,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,7.9,0,0,0,0,0,7.9,0,0,7.9,7.9,0,7.9
3/1/2022,2019,20200661,37344,39147,"ENABLE GAS GATHERING, LLC",Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,1.41,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,1.41,0,0,0,3.11,0.83,1.41,0,0,0,3.11,2.24,0,3.11,5.35,0.83,4.52,5.35
3/1/2022,2019,20200181,36843,39148,ARGOS CEMENT LLC,Natural Gas,INTRASTATE,FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,20,0,0,20,0,20,20
3/1/2022,2019,20200279,36947,39162,ANTERO MIDSTREAM CORPORATION,Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.37,0,0,0,0,0,10.37,0,0,0,0,0,10.37,0,0,10.37,10.37,0,10.37
3/1/2022,2019,20200391,37063,39167,"SABAL TRAIL TRANSMISSION, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,ALABAMA,3.24,0,0,0,0,0,1.51,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,4.88,0,0,0,0,0,75.6,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.5,0,0,0,0,0,86.38,0,0,0,0,0,86.38,0,0,86.38,86.38,0,86.38
3/1/2022,2019,20200391,37063,39167,"SABAL TRAIL TRANSMISSION, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,FLORIDA,13.14,0,0,0,0,0,4.96,0,0,0,0,0,12.06,0,0,0,0,0,0,0,0,0,0,0,30.16,0,0,0,0,0,215,0,0,0,0,0,23.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.27,0,0,0,0,0,268.43,0,0,0,0,0,268.43,0,0,268.43,268.43,0,268.43
3/1/2022,2019,20200391,37063,39167,"SABAL TRAIL TRANSMISSION, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,GEORGIA,3.25,0,0,0,0,0,2.17,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,5.76,0,0,0,0,0,149.35,0,0,0,0,0,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.46,0,0,0,0,0,162.22,0,0,0,0,0,162.22,0,0,162.22,162.22,0,162.22
3/1/2022,2019,20201289,38001,39168,UNITED NATURAL GAS-NW GAS CONTRACTED,Natural Gas,INTRASTATE,MINNESOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,0,0,0,0,3.35,0,0,0,0,0,3.35,0,0,3.35,3.35,0,3.35
3/1/2022,2019,20200499,37174,39169,"GIBBS DIE CASTING, INC",Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.141,0,0,0,0,0,1.141,0,0,0,1.141,0,1.141,0,1.141,1.141
3/1/2022,2019,20200970,37668,39178,DUKE ENERGY- INDIANA NOBLESVILLE STATION,Natural Gas,INTRASTATE,INDIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,1.39,0,0,0,0,0,0.37,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,2.5,0,0,0,0,2.5,0,0,2.5,0,2.5,2.5
3/1/2022,2019,20200398,37070,39180,INVENERGY NELSON LLC,Natural Gas,INTRASTATE,ILLINOIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,5.5,0,0,0,0,0,5.5,0,0,5.5,5.5,0,5.5
3/1/2022,2019,20201035,37734,39183,"MEDALLION OPERATING COMPANY, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14,0,0,0,0,0,6.14,0,0,0,0,0,6.14,0,0,6.14,6.14,0,6.14
3/1/2022,2019,20200860,39713,39192,"NEXUS GAS TRANSMISSION, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,MICHIGAN,3.2,0,0,0,0,0,2.21,0,0,0,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,0,0,37.6,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.97,0,0,0,0,0,46.77,0,0,0,0,0,46.77,0,0,46.77,46.77,0,46.77
3/1/2022,2019,20200860,39713,39192,"NEXUS GAS TRANSMISSION, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,OHIO,14.86,0,0,0,0,0,8.43,0,0,0,0,0,8.9,0,0,0,0,0,0,0,0,0,0,0,32.19,0,0,0,0,0,155.44,0,0,0,0,0,22.48,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,178.31,0,0,0,0,0,210.5,0,0,0,0,0,210.5,0,0,210.5,210.5,0,210.5
3/1/2022,2019,20200949,37647,39193,"ROVER PIPELINE, LLC",Natural Gas,INTERSTATE,MICHIGAN,1.68,0,0,0,0,0,5.12,0,0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,8.02,0,0,0,0,0,53.34,0,0,0,0,0,10.43,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,64.34,0,0,0,0,0,72.36,0,0,0,0,0,72.36,0,0,72.36,72.36,0,72.36
3/1/2022,2019,20200949,37647,39193,"ROVER PIPELINE, LLC",Natural Gas,INTERSTATE,OHIO,14.32,0,0,0,0,0,8.55,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,24.29,0,0,0,0,0,527.42,0,0,0,0,0,23.24,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,551.08,0,0,0,0,0,575.37,0,0,0,0,0,575.37,0,0,575.37,575.37,0,575.37
3/1/2022,2019,20200949,37647,39193,"ROVER PIPELINE, LLC",Natural Gas,INTERSTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.28,0,0,0,0,0,10.28,0,0,0,0,0,10.28,0,0,10.28,10.28,0,10.28
3/1/2022,2019,20200949,37647,39193,"ROVER PIPELINE, LLC",Natural Gas,INTERSTATE,WEST VIRGINIA,0.36,0,0,0,0,0,0.3,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,55.36,0,0,0,0,0,2.79,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,59.94,0,0,0,0,0,61.01,0,0,0,0,0,61.01,0,0,61.01,61.01,0,61.01
3/1/2022,2019,20200778,37467,39194,SIERRITA GAS PIPELINE LLC,Natural Gas,INTERSTATE,ARIZONA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.91,0.48,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.91,0.48,5.92,0,0,0,54.91,0.48,5.92,0,0,0,55.39,5.92,0,61.31,60.83,0.48,61.31
3/1/2022,2019,20200858,37550,39201,"CHANDELEUR PIPE LINE, LLC",Natural Gas,INTERSTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.37,0,0,0,0,0,18.37,0,0,18.37,18.37,0,18.37,18.37
3/1/2022,2019,20200858,37550,39201,"CHANDELEUR PIPE LINE, LLC",Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.88,0,0,0,0,0,72.88,0,0,72.88,72.88,0,72.88,72.88
3/1/2022,2019,20200858,37550,39201,"CHANDELEUR PIPE LINE, LLC",Natural Gas,INTERSTATE,MISSISSIPPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.22,0,13.23,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.22,0,13.23,0,0.24,0,13.22,0,13.23,0,0.24,0,13.22,13.23,0.24,26.69,26.69,0,26.69
3/1/2022,2019,20200858,37550,39201,"CHANDELEUR PIPE LINE, LLC",Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.2,0,0,0,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.2,0,0,0,4.18,0,82.2,0,0,0,4.18,82.2,0,4.18,86.38,0,86.38,86.38
3/1/2022,2019,20200623,37991,39207,RIVERSIDE PETROLEUM INDIANA,Natural Gas,INTRASTATE,INDIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937,0,0,0,0,0,0.937,0,0,0.937,0.937,0,0.937,0.937
3/1/2022,2019,20200839,37712,39210,"BOARDWALK STORAGE COMPANY, LLC",Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,0.3,0,0,0,0,14.4,0.3,0,0,0,0,14.7,0,0,14.7,14.4,0.3,14.7
3/1/2022,2019,20200666,37349,39211,"RICHLAND STRYKER GENERATION, LLC",Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,0.308,0,0,0,0,0,0,0,0,0,0,0,0.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.468,0,0,0,0,0,0.468,0,0,0.468,0.468,0,0.468
3/1/2022,2019,20200126,36782,39218,LEATHERSTOCKING GAS COMPANY,Natural Gas,INTRASTATE,PENNSYLVANIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.545,0,0,0,0,0,1.545,0,0,0,0,0,1.545,0,0,1.545,1.545,0,1.545
3/1/2022,2019,20200533,37211,39223,"NET MEXICO PIPELINE PARTNERS, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,1.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.071,0,0,0,0,0,140.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.087,0,0,0,0,0,141.158,0,0,0,0,0,141.158,0,0,141.158,141.158,0,141.158
3/1/2022,2019,20200629,37310,39228,ANDEAVOR FIELD SERVICES LLC,Natural Gas,INTERSTATE,WYOMING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,0,0,0,20.8,0,0,0,0,0,20.8,0,0,20.8,20.8,0,20.8
