DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTLTONC1,PARTLTONC2,PARTLTONC3,PARTLTONC4,PARTLTONTOT,PARTLTOFFC1,PARTLTOFFTOT,PARTLTC1TOT,PARTLTC2TOT,PARTLTC3TOT,PARTLTC4TOT,PARTLTTOTAL,PARTLGONAC2,PARTLGONAC3,PARTLGONAC4,PARTLGONATOT,PARTLGONBC2,PARTLGONBC3,PARTLGONBC4,PARTLGONBTOT,PARTLGOFFC1,PARTLGOFFTOT,PARTLGC1TOT,PARTLGC2TOT,PARTLGC3TOT,PARTLGC4TOT,PARTLGTOTAL,PARTLC1TOT,PARTLC2TOT,PARTLC3TOT,PARTLC4TOT,PARTLTOTAL,PARTLTONIMP,PARTLTOFFIMP,PARTLTOTALIMP
03/01/22,2020,20210760,39059,38927,UGI ENERGY SERVICES,Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0.771,0,0,0.771,0,0,0,0,0,0,0,0.771,0,0,0.771,0,0.771,0,0,0.771,,,
03/01/22,2020,20211352,39699,38929,"LYNX OPERATING CO., INC.",Natural Gas,INTRASTATE,TEXAS,11,0,0,0,11,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,,,
03/01/22,2020,20210950,39260,38932,"BLUESTONE PIPELINE COMPANY OF PA, LLC",Natural Gas,INTRASTATE,NEW YORK,11.3,0,0,0,11.3,0,0,11.3,0,0,0,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,0,0,0,11.3,,,
03/01/22,2020,20210950,39260,38932,"BLUESTONE PIPELINE COMPANY OF PA, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,49.37,4.37,0,0,53.74,0,0,49.37,4.37,0,0,53.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.37,4.37,0,0,53.74,0,,0
03/01/22,2020,20210155,38398,38941,EMKEY GATHERING LLC,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0.6,0,0.6,,,
03/01/22,2020,20210155,38398,38941,EMKEY GATHERING LLC,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0.2,0,0.2,,,
03/01/22,2020,20211242,39565,38943,"EAGLE FORD MIDSTREAM, LP",Natural Gas,INTRASTATE,TEXAS,169.154,0,0,0,169.154,0,0,169.154,0,0,0,169.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.154,0,0,0,169.154,0,,0
03/01/22,2020,20210543,38825,38947,KINDER MORGAN ALTAMONT LLC,Natural Gas,INTRASTATE,UTAH,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,1.38,0,0,0,0,0,0,0,1.38,0,0,1.38,0,1.38,0,0,1.38,,,
03/01/22,2020,20210498,38777,38949,"NAVARRO MIDSTREAM SERVICES, LLC.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,1.48,0,3.14,0,0,0,1.66,1.48,0,3.14,0,1.66,1.48,0,3.14,,,
03/01/22,2020,20211207,39528,38950,"CADEVILLE GAS STORAGE, LLC",Natural Gas,INTERSTATE,LOUISIANA,6.97,1.39,0,0,8.36,0,0,6.97,1.39,0,0,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97,1.39,0,0,8.36,,,
03/01/22,2020,20210377,38647,38951,"PENNSYLVANIA GENERAL ENERGY COMPANY, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,3.8,0,0,0,0,0,0,0,3.8,0,0,3.8,0,3.8,0,0,3.8,,,
03/01/22,2020,20210552,38834,38952,TPL ARKOMA HOLDINGS LLC,Natural Gas,INTRASTATE,OKLAHOMA,3.805,0,0,0,3.805,0,0,3.805,0,0,0,3.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.805,0,0,0,3.805,,,
03/01/22,2020,20210448,38723,38954,ALLEGHENY LAND AND EXPLORATION,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55,0,0,6.55,0,0,0,6.55,0,0,6.55,0,6.55,0,0,6.55,,,
03/01/22,2020,20210207,38453,38955,SENECA LANDFILL,Other Gas-Processed Landfill Gas,INTRASTATE,PENNSYLVANIA,0,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,,,
03/01/22,2020,20210625,38910,38958,"PPG, LLC",Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,5.4,7.05,0,12.45,0,0,0,0,0,0,0,5.4,7.05,0,12.45,0,5.4,7.05,0,12.45,,,
03/01/22,2020,20210115,38356,38959,CITY OF MIDLAND UTILITIES DIVISION,Landfill Gas,INTRASTATE,MICHIGAN,3,0,0.4,0,3.4,0,0,3,0,0.4,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.4,0,3.4,,,
03/01/22,2020,20210089,38319,38963,CHEVRON U.S.A. INC - APPALACHIAN/MICHIGAN BUSINESS UNIT,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,2.22,0,0,0,0,0,0,0,2.22,0,0,2.22,0,2.22,0,0,2.22,,,
03/01/22,2020,20211001,39314,38965,"CITY OF ALBUQUERQUE, SOLID WASTE MANAGEMENT DEPT.",Landfill Gas,INTRASTATE,NEW MEXICO,0.945,0,1,0,1.945,0,0,0.945,0,1,0,1.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945,0,1,0,1.945,1,,1
03/01/22,2020,20210938,39248,38967,LIBERTY ENERGY (GEORGIA) CORP D/B/A LIBERTY UTILITIES GEORGIA,Natural Gas,INTRASTATE,GEORGIA,3.2,30.1,29.3,0,62.6,0,0,3.2,30.1,29.3,0,62.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,30.1,29.3,0,62.6,3.72,,3.72
03/01/22,2020,20210820,39120,38968,OASIS PETROLEUM NORTH AMERICA,Natural Gas,INTRASTATE,NORTH DAKOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,4.8,0,0,0,0,4.8,0,4.8,0,0,4.8,0,4.8,,,
03/01/22,2020,20210604,38889,38972,ORANGE COUNTY SANITATION DISTRICT,Other Gas-Methane,INTRASTATE,CALIFORNIA,0,0,3.792,0,3.792,0,0,0,0,3.792,0,3.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.792,0,3.792,3.792,,3.792
03/01/22,2020,20210862,39165,38987,KINETICA ENERGY EXPRESS LLC,Natural Gas,INTERSTATE,LOUISIANA,593.98,15.52,1.54,0,611.04,76.68,76.68,670.66,15.52,1.54,0,687.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670.66,15.52,1.54,0,687.72,0.34,,0.34
03/01/22,2020,20210862,39165,38987,KINETICA ENERGY EXPRESS LLC,Natural Gas,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,430.45,430.45,430.45,0,0,0,430.45,0,0,0,0,0,0,0,0,85.67,85.67,85.67,0,0,0,85.67,516.12,0,0,0,516.12,,,
03/01/22,2020,20210862,39165,38987,KINETICA ENERGY EXPRESS LLC,Natural Gas,INTERSTATE,TEXAS,0,0,0,0,0,3.32,3.32,3.32,0,0,0,3.32,0,0,0,0,0,0,0,0,5.21,5.21,5.21,0,0,0,5.21,8.53,0,0,0,8.53,,,
03/01/22,2020,20210357,38627,38989,EMERALD GATHERING AND TRANSMISSION,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,0,1.74,0,0,0,0,5.28,5.28,5.28,0,1.74,0,7.02,5.28,0,1.74,0,7.02,,,
03/01/22,2020,20210264,38510,38990,"COLUMBUS ENERGY, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0,3.61,0,0,0,0,3.61,0,3.61,0,0,3.61,0,3.61,,,
03/01/22,2020,20210615,38900,38993,"HG ENERGY, LLC",Natural Gas,INTRASTATE,WEST VIRGINIA,1.69,0.45,0,0,2.14,0,0,1.69,0.45,0,0,2.14,0,0,0,0,7.92,0.72,0,8.64,0,0,0,7.92,0.72,0,8.64,1.69,8.37,0.72,0,10.78,,,
03/01/22,2020,20210587,38870,39002,"ARP BARNETT PIPELINE, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,0,4.26,0,0,0,0,0,0,0,0,4.26,0,4.26,0,0,4.26,0,4.26,,,
03/01/22,2020,20210949,39259,39003,"DTE APPALACHIA GATHERING, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,1.5,0,0,0,0,0,0,0,1.5,0,0,1.5,0,1.5,0,0,1.5,,,
03/01/22,2020,20210949,39259,39003,"DTE APPALACHIA GATHERING, LLC",Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,17.27,0.95,0,18.22,0,0,0,0,0,0,0,17.27,0.95,0,18.22,0,17.27,0.95,0,18.22,,,
03/01/22,2020,20210653,38946,39004,SEADRIFT COKE LP,Natural Gas,INTRASTATE,TEXAS,0.08,0,0,0,0.08,0,0,0.08,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.08,,,
03/01/22,2020,20210672,38965,39010,"BLUE RACER MIDSTREAM, LLC",Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,69.28,23.73,0,93.01,26.97,29.03,0,56,0,0,0,96.25,52.76,0,149.01,0,96.25,52.76,0,149.01,,,
03/01/22,2020,20210672,38965,39010,"BLUE RACER MIDSTREAM, LLC",Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0.51,0,1.99,0,0,0,0,0,0,0,1.48,0.51,0,1.99,0,1.48,0.51,0,1.99,,,
03/01/22,2020,20211041,39355,39012,"SUMMIT MIDSTREAM PARTNERS, LLC",Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,1.314,0,1.314,0,0,0,0,0,0,0,0,1.314,0,1.314,0,0,1.314,0,1.314,,,
03/01/22,2020,20211041,39355,39012,"SUMMIT MIDSTREAM PARTNERS, LLC",Natural Gas,INTRASTATE,OHIO,2.01,0,0,0,2.01,0,0,2.01,0,0,0,2.01,7.26,0.1,0,7.36,0,0,0,0,0,0,0,7.26,0.1,0,7.36,2.01,7.26,0.1,0,9.37,0,,0
03/01/22,2020,20210679,38972,39015,"LOUISIANA ENERGY CONSULTANTS, INC.",Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.1,0,3.6,0,0,0,0,0,0,0,1.5,2.1,0,3.6,0,1.5,2.1,0,3.6,,,
03/01/22,2020,20210314,38580,39019,MID-KANSAS ELECTRIC COMPANY,Natural Gas,INTRASTATE,KANSAS,0.458,0,0,0,0.458,0,0,0.458,0,0,0,0.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458,0,0,0,0.458,,,
03/01/22,2020,20211283,39609,39021,"BLUE STONE NATURAL RESOURCES, LLC",Natural Gas,INTRASTATE,TEXAS,,,,,,,0,,0,0,0,0,0.17,11.91,0.5,12.58,1.14,1.63,0.07,2.84,,0,0,1.31,13.54,0.57,15.42,0,1.31,13.54,0.57,15.42,,,
03/01/22,2020,20210664,38957,39022,"FINLEY RESOURCES, INC.",Natural Gas,INTRASTATE,TEXAS,1.09,0,0,0,1.09,0,0,1.09,0,0,0,1.09,0,0.34,0,0.34,0,0,0,0,0,0,0,0,0.34,0,0.34,1.09,0,0.34,0,1.43,,,
03/01/22,2020,20211070,39386,39026,"BAGLEY PIPELINE, LLC",Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,,,
03/01/22,2020,20210285,38551,39027,NRG ENERGY SERVICES,Natural Gas,INTRASTATE,CALIFORNIA,5.6,0,0,0,5.6,0,0,5.6,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,5.6,0,,0
03/01/22,2020,20211318,39658,39030,PARADOX MIDSTREAM LLC,Natural Gas,INTRASTATE,UTAH,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,,,
03/01/22,2020,20210190,38436,39031,MINARD RUN OIL CO.,Natural Gas,INTRASTATE,NEW YORK,6.85,0,0,0,6.85,0,0,6.85,0,0,0,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85,0,0,0,6.85,,,
03/01/22,2020,20210190,38436,39031,MINARD RUN OIL CO.,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.13,0,2.13,0,0,0,1,1.13,0,2.13,0,1,1.13,0,2.13,,,
03/01/22,2020,20210398,38669,39033,"NESSON GATHERING SYSTEM, LLC",Natural Gas,INTRASTATE,NORTH DAKOTA,1.6,0,0,0,1.6,0,0,1.6,0,0,0,1.6,0,1.2,0,1.2,0,0,0,0,0,0,0,0,1.2,0,1.2,1.6,0,1.2,0,2.8,,,
03/01/22,2020,20210686,38979,39035,COGENT MIDSTREAM WESTEX LLC.,Natural Gas,INTRASTATE,TEXAS,9,0,0,0,9,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,,,
03/01/22,2020,20211236,39559,39045,"TRISTATE ETX, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,2.59,1.63,0,4.22,0,0,0,0,0,0,0,2.59,1.63,0,4.22,0,2.59,1.63,0,4.22,,,
03/01/22,2020,20210252,38498,39056,"ACTIVA RESOURCES, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0.53,0,0,0,0,0,0,0,0.53,0,0,0.53,0,0.53,0,0,0.53,,,
03/01/22,2020,20211275,39600,39060,"PANTHER PIPELINE, LLC",Natural Gas,INTRASTATE,TEXAS,14.3,0,0.9,0,15.2,0,0,14.3,0,0.9,0,15.2,6.26,2.67,0,8.93,0,0,0,0,33.9,33.9,33.9,6.26,2.67,0,42.83,48.2,6.26,3.57,0,58.03,0.9,,0.9
03/01/22,2020,20210424,38695,39063,"CORN, LP",Natural Gas,INTRASTATE,IOWA,5.5,0,0,0,5.5,0,0,5.5,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,5.5,,,
03/01/22,2020,20211054,39369,39065,HESS ND,Natural Gas,INTRASTATE,NORTH DAKOTA,7.886,0,0,0,7.886,0,0,7.886,0,0,0,7.886,1.44,0.24,0,1.68,0,0,0,0,0,0,0,1.44,0.24,0,1.68,7.886,1.44,0.24,0,9.566,0,,0
03/01/22,2020,20211194,39515,39066,"SUMMIT NATURAL GAS OF MAINE, INC.",Natural Gas,INTRASTATE,MAINE,1.62,35.43,30.76,0.21,68.02,0,0,1.62,35.43,30.76,0.21,68.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,35.43,30.76,0.21,68.02,5.8,,5.8
03/01/22,2020,20211296,39626,39067,"FLINT HILLS RESOURCES ARTHUR, LLC",Natural Gas,INTRASTATE,IOWA,22,0,0,0,22,0,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,22,0,,0
03/01/22,2020,20211245,39568,39068,"FIELDWOOD ENERGY, LLC",Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0,0,0,5,5,5,23,0,0,28,5,23,0,0,28,,,
03/01/22,2020,20211245,39568,39068,"FIELDWOOD ENERGY, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.49,0.49,0,0,0,0.49,0.49,0,0,0,0.49,,,
03/01/22,2020,20210054,38281,39070,"PGP OPERATING, LLC",Natural Gas,INTRASTATE,ALABAMA,0,0.68,0,0,0.68,0,0,0,0.68,0,0,0.68,6.48,2.6,0,9.08,0,0,0,0,0,0,0,6.48,2.6,0,9.08,0,7.16,2.6,0,9.76,,,
03/01/22,2020,20210694,38987,39074,"ELK HILLS POWER, LLC",Natural Gas,INTRASTATE,CALIFORNIA,10,0,0,0,10,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,,0
03/01/22,2020,20211241,39564,39078,GATEWAY DELMAR LLC,Natural Gas,INTRASTATE,NEW YORK,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,,,
03/01/22,2020,20210217,38463,39081,"RIVERSIDE GENERATING COMPANY, LLC",Natural Gas,INTRASTATE,KENTUCKY,9.2,0,0,0,9.2,0,0,9.2,0,0,0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,0,0,9.2,,,
03/01/22,2020,20210556,38838,39082,TPL SOUTHTEX MIDSTREAM LLC,Natural Gas,INTRASTATE,TEXAS,84.06,0,0.19,0,84.25,0,0,84.06,0,0.19,0,84.25,0,5.4,0,5.4,0,0,0,0,0,0,0,0,5.4,0,5.4,84.06,0,5.59,0,89.65,0,,0
03/01/22,2020,20210214,38460,39086,FT. BEND POWER PRODUCERS,Natural Gas,INTRASTATE,TEXAS,2.5,0,0,0,2.5,0,0,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,2.5,,,
03/01/22,2020,20211109,39428,39087,"NFG MIDSTREAM CLERMONT, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,15.4,0,0,0,15.4,0,0,15.4,0,0,0,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,0,0,0,15.4,0,,0
03/01/22,2020,20211155,39475,39090,"NUTAAQ PIPELINE, LLC",Natural Gas,INTRASTATE,ALASKA,29.94,0,0,0,29.94,1.63,1.63,31.57,0,0,0,31.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.57,0,0,0,31.57,0,0,0
03/01/22,2020,20211158,39478,39091,"COOK INLET ENERGY, LLC",Natural Gas,INTRASTATE,ALASKA,7.65,0.2,0,0,7.85,0,0,7.65,0.2,0,0,7.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65,0.2,0,0,7.85,0.14,,0.14
03/01/22,2020,20211105,39424,39093,MUSKEGON DEVELOPMENT COMPANY,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0.75,0,0,0,0,0,0,0,0.75,0,0,0.75,0,0.75,0,0,0.75,,,
03/01/22,2020,20211088,39407,39094,"ELYSIUM JENNINGS, LLC",Natural Gas,INTRASTATE,LOUISIANA,0,0,2.83,0,2.83,0,0,0,0,2.83,0,2.83,0,8.23,0,8.23,0,0,0,0,0,0,0,0,8.23,0,8.23,0,0,11.06,0,11.06,,,
03/01/22,2020,20210129,38370,39097,SOWEGA POWER LLC & BACONTON POWER LLC,Natural Gas,INTRASTATE,GEORGIA,1.7,0,0,0,1.7,0,0,1.7,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,1.7,,,
03/01/22,2020,20210439,38713,39099,CALIBER NORTH DAKOTA LLC,Natural Gas,INTRASTATE,NORTH DAKOTA,2.6,0,0,0,2.6,0,0,2.6,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,2.6,0,,0
03/01/22,2020,20210483,38760,39105,VALERO PARTNERS OPERATING CO. LLC,Natural Gas,INTRASTATE,MISSISSIPPI,0.77,0,0,0,0.77,0,0,0.77,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0.77,0,,0
03/01/22,2020,20210947,39257,39109,"SUSQUEHANNA GATHERING COMPANY I, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,4.6,2.1,0,0,6.7,0,0,4.6,2.1,0,0,6.7,6.5,0,0,6.5,0,0,0,0,0,0,0,6.5,0,0,6.5,4.6,8.6,0,0,13.2,,,
03/01/22,2020,20211071,39391,39110,"COMINS PIPELINE, LLC",Natural Gas,INTRASTATE,MICHIGAN,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,0
03/01/22,2020,20210962,39272,39112,"ENLINK MIDSTREAM SERVICES, LLC",Natural Gas,INTRASTATE,OKLAHOMA,19.616,0.274,0,0,19.89,0,0,19.616,0.274,0,0,19.89,16.581,1.482,0,18.063,0,7.229,0,7.229,0,0,0,16.581,8.711,0,25.292,19.616,16.855,8.711,0,45.182,0,,0
03/01/22,2020,20210962,39272,39112,"ENLINK MIDSTREAM SERVICES, LLC",Natural Gas,INTRASTATE,TEXAS,115.956,31.162,6.77,0,153.888,0,0,115.956,31.162,6.77,0,153.888,684.921,245.63,0,930.551,0.619,1.695,0,2.314,0,0,0,685.54,247.325,0,932.865,115.956,716.702,254.095,0,1086.753,2.169,,2.169
03/01/22,2020,20210376,38646,39117,"TX PIPELINE WEBB CO LEAN SYS, LLC",Natural Gas,INTRASTATE,TEXAS,40.62,0,0,0,40.62,0,0,40.62,0,0,0,40.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.62,0,0,0,40.62,,,
03/01/22,2020,20210378,38648,39120,"TX PIPELINE WEBB CO RICH SYS, LLC",Natural Gas,INTRASTATE,TEXAS,36.82,0,0,0,36.82,0,0,36.82,0,0,0,36.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.82,0,0,0,36.82,0,,0
03/01/22,2020,20210633,38920,39122,UTICA EAST OHIO MIDSTREAM LLC,Natural Gas,INTRASTATE,OHIO,9.78,0.53,0,0,10.31,0,0,9.78,0.53,0,0,10.31,1.14,0.16,0,1.3,0,0,0,0,0,0,0,1.14,0.16,0,1.3,9.78,1.67,0.16,0,11.61,0,,0
03/01/22,2020,20211308,39641,39123,CINNABAR ENERGY LTD.,Natural Gas,INTRASTATE,TEXAS,9.7,0,0,0,9.7,0,0,9.7,0,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,0,0,0,9.7,,,
03/01/22,2020,20210687,38980,39126,"GENERAL GAS PIPELINE, LLC",Natural Gas,INTRASTATE,TENNESSEE,42.878,0,3.16,0,46.038,0,0,42.878,0,3.16,0,46.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.878,0,3.16,0,46.038,1,,1
03/01/22,2020,20210846,39146,39133,DOMTAR PAPER COMPANY,Natural Gas,INTRASTATE,TENNESSEE,0.32,0,0,0,0.32,0,0,0.32,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.32,,,
03/01/22,2020,20210041,38266,39134,"ZEELAND FARM SERVICES, INC.",Landfill Gas,INTRASTATE,MICHIGAN,2.03,1.42,2.58,0,6.03,0,0,2.03,1.42,2.58,0,6.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03,1.42,2.58,0,6.03,0.32,,0.32
03/01/22,2020,20210719,39013,39138,"BOARDWALK LOUISIANA MIDSTREAM, LLC",Other Gas-Ethylene,INTRASTATE,LOUISIANA,2.9,2.4,2.6,0,7.9,0,0,2.9,2.4,2.6,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,2.4,2.6,0,7.9,0.5,,0.5
03/01/22,2020,20210395,38665,39142,ENERFIN FIELD SERVICES LLC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,4.73,3.3,0,8.03,0.2,0,0,0.2,0,0,0,4.93,3.3,0,8.23,0,4.93,3.3,0,8.23,,,
03/01/22,2020,20210395,38665,39142,ENERFIN FIELD SERVICES LLC,Natural Gas,INTRASTATE,TEXAS,0.53,0,1.34,0,1.87,0,0,0.53,0,1.34,0,1.87,11.48,3.4,0,14.88,0.18,0.81,0,0.99,0,0,0,11.66,4.21,0,15.87,0.53,11.66,5.55,0,17.74,1.34,,1.34
03/01/22,2020,20210833,39133,39147,"ENABLE GAS GATHERING, LLC",Natural Gas,INTRASTATE,OKLAHOMA,9.52,0,0,0,9.52,0,0,9.52,0,0,0,9.52,11.7,6.07,0,17.77,5.11,5.4,0,10.51,0,0,0,16.81,11.47,0,28.28,9.52,16.81,11.47,0,37.8,0,,0
03/01/22,2020,20210419,38690,39148,ARGOS CEMENT LLC,Natural Gas,INTRASTATE,FLORIDA,18,2,0,0,20,0,0,18,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,20,,,
03/01/22,2020,20210064,38291,39155,"FORESTA GATHERING, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.07,5.04,0,13.11,0,0,0,8.07,5.04,0,13.11,0,8.07,5.04,0,13.11,,,
03/01/22,2020,20210182,38428,39162,ANTERO MIDSTREAM CORPORATION,Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0,2.89,0,0,0,0,0,0,0,2.89,0,0,2.89,0,2.89,0,0,2.89,,,
03/01/22,2020,20210182,38428,39162,ANTERO MIDSTREAM CORPORATION,Natural Gas,INTRASTATE,WEST VIRGINIA,10.37,0,0,0,10.37,0,0,10.37,0,0,0,10.37,3.8,0.06,0,3.86,0,0,0,0,0,0,0,3.8,0.06,0,3.86,10.37,3.8,0.06,0,14.23,0,,0
03/01/22,2020,20210524,38806,39167,"SABAL TRAIL TRANSMISSION, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,ALABAMA,78.84,7.41,0.13,0,86.38,0,0,78.84,7.41,0.13,0,86.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.84,7.41,0.13,0,86.38,4.89,,4.89
03/01/22,2020,20210524,38806,39167,"SABAL TRAIL TRANSMISSION, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,FLORIDA,225.71,27.89,14.83,0,268.43,0,0,225.71,27.89,14.83,0,268.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.71,27.89,14.83,0,268.43,33.2,,33.2
03/01/22,2020,20210524,38806,39167,"SABAL TRAIL TRANSMISSION, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,GEORGIA,152.47,9.41,0.34,0,162.22,0,0,152.47,9.41,0.34,0,162.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.47,9.41,0.34,0,162.22,5.76,,5.76
