DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTJTONUNKWN,PARTJTONPRE1940,PARTJTON194049,PARTJTON195059,PARTJTON196069,PARTJTON197079,PARTJTON198089,PARTJTON199099,PARTJTON200009,PARTJTON201019,PARTJTON202029,PARTJTONTOTAL,PARTJTOFFUNKWN,PARTJTOFFPRE1940,PARTJTOFF194049,PARTJTOFF195059,PARTJTOFF196069,PARTJTOFF197079,PARTJTOFF198089,PARTJTOFF199099,PARTJTOFF200009,PARTJTOFF201019,PARTJTOFF202029,PARTJTOFFTOTAL,PARTJTUNKWNTOT,PARTJTPRE1940TOT,PARTJT194049TOT,PARTJT195059TOT,PARTJT196069TOT,PARTJT197079TOT,PARTJT198089TOT,PARTJT199099TOT,PARTJT200009TOT,PARTJT201019TOT,PARTJT202029TOT,PARTJTTOTAL,PARTJGONAUNKWN,PARTJGONAPRE1940,PARTJGONA194049,PARTJGONA195059,PARTJGONA196069,PARTJGONA197079,PARTJGONA198089,PARTJGONA199099,PARTJGONA200009,PARTJGONA201019,PARTJGONA202029,PARTJGONATOTAL,PARTJGONBUNKWN,PARTJGONBPRE1940,PARTJGONB194049,PARTJGONB195059,PARTJGONB196069,PARTJGONB197079,PARTJGONB198089,PARTJGONB199099,PARTJGONB200009,PARTJGONB201019,PARTJGONB202029,PARTJGONBTOTAL,PARTJGOFFUNKWN,PARTJGOFFPRE1940,PARTJGOFF194049,PARTJGOFF195059,PARTJGOFF196069,PARTJGOFF197079,PARTJGOFF198089,PARTJGOFF199099,PARTJGOFF200009,PARTJGOFF201019,PARTJGOFF202029,PARTJGOFFTOTAL,PARTJGUNKWNTOT,PARTJGPRE1940TOT,PARTJG194049TOT,PARTJG195059TOT,PARTJG196069TOT,PARTJG197079TOT,PARTJG198089TOT,PARTJG199099TOT,PARTJG200009TOT,PARTJG201019TOT,PARTJG202029TOT,PARTJGTOTAL,PARTJUNKWNTOT,PARTJPRE1940TOT,PARTJ194049TOT,PARTJ195059TOT,PARTJ196069TOT,PARTJ197079TOT,PARTJ198089TOT,PARTJ199099TOT,PARTJ200009TOT,PARTJ201019TOT,PARTJ202029TOT,PARTJTOTAL
03/01/22,2017,20187225,34452,31618,ENTERPRISE PRODUCTS OPERATING LLC,Natural Gas,INTRASTATE,TEXAS,15.992,122.685,94.871,538.273,816.113,1129.23,427.282,319.25,285.614,208.668,,3957.978,,,,,,,,,,,,,15.992,122.685,94.871,538.273,816.113,1129.23,427.282,319.25,285.614,208.668,,3957.978,53.957,0.072,3.657,6.397,25.968,11.557,13.44,6.273,19.85,10.366,,151.537,11.584,0,0,0,0.201,0,0,0,0.003,0.004,,11.792,,,,,,,,,,,,,65.541,0.072,3.657,6.397,26.169,11.557,13.44,6.273,19.853,10.37,,163.329,81.533,122.757,98.528,544.67,842.282,1140.787,440.722,325.523,305.467,219.038,,4121.307
03/01/22,2017,20187225,34452,31618,ENTERPRISE PRODUCTS OPERATING LLC,Natural Gas,INTRASTATE,WYOMING,0.014,0,0,0,0,0,0,0,2.633,0,,2.647,,,,,,,,,,,,,0.014,0,0,0,0,0,0,0,2.633,0,,2.647,0,0,0,0,0,0,0,0,0.207,0,,0.207,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.207,0,,0.207,0.014,0,0,0,0,0,0,0,2.84,0,,2.854
03/01/22,2017,20187224,34451,31618,ENTERPRISE PRODUCTS OPERATING LLC,Other Gas-Ethane,INTRASTATE,TEXAS,0,0,0,0,0,0,0,1.503,0,0,,1.503,,,,,,,,,,,,,0,0,0,0,0,0,0,1.503,0,0,,1.503,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1.503,0,0,,1.503
03/01/22,2017,20186720,33910,31622,GREENLIGHT GAS INC,Natural Gas,INTRASTATE,TEXAS,0,0,0,52.979,22.434,0.82,0.45,8.11,3.05,5.956,,93.799,,0,,,,,,,,,,0,0,0,0,52.979,22.434,0.82,0.45,8.11,3.05,5.956,,93.799,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,52.979,22.434,0.82,0.45,8.11,3.05,5.956,,93.799
03/01/22,2017,20186438,34922,31624,ASH GROVE CEMENT COMPANY,Natural Gas,INTRASTATE,OREGON,0,0,0,0,0,0,1,0,0,0,,1,,0,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,,1
03/01/22,2017,20186586,33763,31627,"DENBURY ONSHORE, LLC",Natural Gas,INTRASTATE,WYOMING,0,0,0,0,0,0,0,0,0,9,,9,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9,,9,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,9,,9
03/01/22,2017,20186286,33411,31629,GULF PIPELINE LLC,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0.6,0,,3.6,,,,,,,,,,,,,0,0,0,0,0,0,0,3,0.6,0,,3.6,0,0,0,0,0,0,0,3,0.6,0,,3.6
03/01/22,2017,20186870,34067,31630,BP AMERICA PRODUCTION,Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0.9,0.9,0,,1.8,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0.9,0.9,0,,1.8,0,0,0,0,0,0,5.4,0,1.6,1.8,,8.8,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,5.4,0,1.6,1.8,,8.8,0,0,0,0,0,0,5.4,0.9,2.5,1.8,,10.6
03/01/22,2017,20186870,34067,31630,BP AMERICA PRODUCTION,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,12.2,0,0.5,2.5,0,0,,15.2,,0,,,,,,,,,,0,0,0,0,0,12.2,0,0.5,2.5,0,0,,15.2,0,0,0,0,12.2,0,0.5,2.5,0,0,,15.2
03/01/22,2017,20186870,34067,31630,BP AMERICA PRODUCTION,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.9,0,1.2,0,0,,2.1,,,,,,,,,,,,,0,0,0,0,0,0.9,0,1.2,0,0,,2.1,0,0,0,0,0,0.9,0,1.2,0,0,,2.1
03/01/22,2017,20186814,34993,31632,NORTHWESTERN CORPORATION,Natural Gas,INTRASTATE,MONTANA,5.17,128.17,82.87,564.02,450.23,382.17,236.08,155.88,68.31,23.35,,2096.25,,0,,,,,,,,,,0,5.17,128.17,82.87,564.02,450.23,382.17,236.08,155.88,68.31,23.35,,2096.25,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,5.17,128.17,82.87,564.02,450.23,382.17,236.08,155.88,68.31,23.35,,2096.25
03/01/22,2017,20186814,34993,31632,NORTHWESTERN CORPORATION,Natural Gas,INTRASTATE,SOUTH DAKOTA,0,0,0,0,0,0,0,54.9,0,0.14,,55.04,,0,,,,,,,,,,0,0,0,0,0,0,0,0,54.9,0,0.14,,55.04,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,54.9,0,0.14,,55.04
03/01/22,2017,20187282,34959,31636,NORTHERN STATES POWER CO OF MINNESOTA,Natural Gas,INTRASTATE,MINNESOTA,0,0,7.9,21.1,3.2,9.2,2.7,10.4,17.9,1.8,,74.2,,,,,,,,,,,,,0,0,7.9,21.1,3.2,9.2,2.7,10.4,17.9,1.8,,74.2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,7.9,21.1,3.2,9.2,2.7,10.4,17.9,1.8,,74.2
03/01/22,2017,20187282,34959,31636,NORTHERN STATES POWER CO OF MINNESOTA,Natural Gas,INTRASTATE,SOUTH DAKOTA,0,0,0,0,0,0,0,13.2,0.2,0,,13.4,,,,,,,,,,,,,0,0,0,0,0,0,0,13.2,0.2,0,,13.4,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13.2,0.2,0,,13.4
03/01/22,2017,20186340,33475,31640,SIOUX CITY BRICK AND TILE,Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,,1
03/01/22,2017,20186688,33877,31646,PLATTE RIVER POWER AUTHORITY,Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,15.8,0,,15.8,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,15.8,0,,15.8,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,15.8,0,,15.8
03/01/22,2017,20187339,34572,31647,SOUTH SHORE PIPELINE CO LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,22.738,0,0,2.676,0,,25.414,,0,,,,,,,,,,0,0,0,0,0,0,22.738,0,0,2.676,0,,25.414,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,22.738,0,0,2.676,0,,25.414
03/01/22,2017,20186933,34139,31662,ARCHER DANIELS MIDLAND CO,Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,0,0,1.3,0,0,,1.3,,,,,,,,,,,,,0,0,0,0,0,0,0,1.3,0,0,,1.3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1.3,0,0,,1.3
03/01/22,2017,20186949,34155,31665,UNIVERSITY OF NEW HAMPSHIRE,Landfill Gas,INTRASTATE,NEW HAMPSHIRE,0,0,0,0,0,0,0,0,12.4,0.1,,12.5,,,,,,,,,,,,,0,0,0,0,0,0,0,0,12.4,0.1,,12.5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,12.4,0.1,,12.5
03/01/22,2017,20187538,34808,31668,KEYSTONE GAS CORP,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0.59,0,0,0,1.44,2.35,0.14,0.04,0.32,0,,4.88,,0,,,,,,,,,,0,0.59,0,0,0,1.44,2.35,0.14,0.04,0.32,0,,4.88,0.59,0,0,0,1.44,2.35,0.14,0.04,0.32,0,,4.88
03/01/22,2017,20186649,33829,31672,"CHAPARRAL ENERGY, LLC",Natural Gas,INTRASTATE,TEXAS,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,4.55,0,0,0,0,0,0,0,0,0,,4.55,4.55,0,0,0,0,0,0,0,0,0,,4.55,4.55,0,0,0,0,0,0,0,0,0,,4.55
03/01/22,2017,20187030,34246,31684,PHILLIPS 66 PIPELINE LLC,Hydrogen Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,1.49,0.25,0,0,,1.74,,,,,,,,,,,,,0,0,0,0,0,0,1.49,0.25,0,0,,1.74,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1.49,0.25,0,0,,1.74
03/01/22,2017,20187029,34245,31684,PHILLIPS 66 PIPELINE LLC,Natural Gas,INTRASTATE,CALIFORNIA,3.75,0,0,5.1,0,0,4.84,0,0.28,5.51,,19.48,,,,,,,,,,,,,3.75,0,0,5.1,0,0,4.84,0,0.28,5.51,,19.48,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,3.75,0,0,5.1,0,0,4.84,0,0.28,5.51,,19.48
03/01/22,2017,20187029,34245,31684,PHILLIPS 66 PIPELINE LLC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0.25,0,0,,0.25,,,,,,,,,,,,,0,0,0,0,0,0,0,0.25,0,0,,0.25,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.25,0,0,,0.25
03/01/22,2017,20187571,34910,31685,AZTECA MILLING LP,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,8,0,0,,8,,0,,,,,,,,,,0,0,0,0,0,0,0,0,8,0,0,,8,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,0,,8
03/01/22,2017,20186391,33549,31687,"HILL-LAKE GAS STORAGE, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,,17,,17,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,17,,17,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,17,,17
03/01/22,2017,20186986,34195,31688,AMERICO ENERGY RESOURCES LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,7.67,0,1.45,0,0,0,,9.12,,,,,,,,,,,,,0,0,0,0,7.67,0,1.45,0,0,0,,9.12,0,0,0,0,7.67,0,1.45,0,0,0,,9.12
03/01/22,2017,20187331,34562,31697,"LODI GAS STORAGE, LLC",Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,44.79,0.19,,44.98,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,44.79,0.19,,44.98,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,44.79,0.19,,44.98
03/01/22,2017,20187143,34888,31703,"WILLIAMS MLP OPERATING, LLC",Natural Gas,INTRASTATE,ARKANSAS,0.877,0,0,0,0,0,0,0,0,0,,0.877,,,,,,,,,,,,,0.877,0,0,0,0,0,0,0,0,0,,0.877,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0.877,0,0,0,0,0,0,0,0,0,,0.877
03/01/22,2017,20187143,34888,31703,"WILLIAMS MLP OPERATING, LLC",Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0.343,0.64,,0.983,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.343,0.64,,0.983,0,0,0,0,0,0,0,0,8.551,60.119,,68.67,0,0,0,0,0,0,0,0,0,0.004,,0.004,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8.551,60.123,,68.674,0,0,0,0,0,0,0,0,8.894,60.763,,69.657
03/01/22,2017,20187143,34888,31703,"WILLIAMS MLP OPERATING, LLC",Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,58.979,,58.979,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,58.979,,58.979,0,0,0,0,0,0,0,0,0,58.979,,58.979
03/01/22,2017,20187143,34888,31703,"WILLIAMS MLP OPERATING, LLC",Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,9.427,0,,9.427,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9.427,0,,9.427,0,0,0,0,0,0,1.32,0,1.625,0,,2.945,0,0,0,0,0,0,0,0,0,0.263,,0.263,,,,,,,,,,,,,0,0,0,0,0,0,1.32,0,1.625,0.263,,3.208,0,0,0,0,0,0,1.32,0,11.052,0.263,,12.635
03/01/22,2017,20187143,34888,31703,"WILLIAMS MLP OPERATING, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,4.602,,4.602,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4.602,,4.602,0,0,0,0,0,0,0,0,1.432,81.906,,83.338,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1.432,81.906,,83.338,0,0,0,0,0,0,0,0,1.432,86.508,,87.94
03/01/22,2017,20187143,34888,31703,"WILLIAMS MLP OPERATING, LLC",Natural Gas,INTRASTATE,TEXAS,0.071,0,0,0,0,0,0,0,13.818,3.453,,17.342,,,,,,,,,,,,,0.071,0,0,0,0,0,0,0,13.818,3.453,,17.342,3.285,0,9.531,0,28.35,0,0,0,250.829,96.017,,388.012,0,0,0.453,0,0,0,0,0,13.6,36.243,,50.296,,,,,,,,,,,,,3.285,0,9.984,0,28.35,0,0,0,264.429,132.26,,438.308,3.356,0,9.984,0,28.35,0,0,0,278.247,135.713,,455.65
03/01/22,2017,20187143,34888,31703,"WILLIAMS MLP OPERATING, LLC",Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0.126,,0.126,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.126,,0.126,0,0,0,0,0,0,0,0,1.187,32.549,,33.736,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1.187,32.549,,33.736,0,0,0,0,0,0,0,0,1.187,32.675,,33.862
03/01/22,2017,20187143,34888,31703,"WILLIAMS MLP OPERATING, LLC",Natural Gas,INTRASTATE,WYOMING,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,4.307,,4.307,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4.307,,4.307,0,0,0,0,0,0,0,0,0,4.307,,4.307
03/01/22,2017,20187321,34552,31705,KATY STORAGE & TRANSPORTATION LP,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,16.1,0,0,,16.1,,0,,,,,,,,,,0,0,0,0,0,0,0,0,16.1,0,0,,16.1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,16.1,0,0,,16.1
03/01/22,2017,20186906,34857,31707,CHEVRON U.S.A. INC - PERMIAN BASIN,Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,0,7.26,0,0,0,,7.26,,0,,,,,,,,,,0,0,0,0,0,0,0,7.26,0,0,0,,7.26,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7.26,0,0,0,,7.26
03/01/22,2017,20186906,34857,31707,CHEVRON U.S.A. INC - PERMIAN BASIN,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2.51,,2.51,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2.51,,2.51,0,0,0,0,0,0,0,0,0,2.51,,2.51
03/01/22,2017,20187602,35089,31708,WAGNER OIL COMPANY,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,3.87,0,0,0,0,0,1.18,1.75,0,0,,6.8,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,3.87,0,0,0,0,0,1.18,1.75,0,0,,6.8,3.87,0,0,0,0,0,1.18,1.75,0,0,,6.8
03/01/22,2017,20186850,34046,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Natural Gas,INTERSTATE,COLORADO,0,0,0,35.85,0,135.62,0.16,0.11,0.01,4.1,,175.85,,,,,,,,,,,,,0,0,0,35.85,0,135.62,0.16,0.11,0.01,4.1,,175.85,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,35.85,0,135.62,0.16,0.11,0.01,4.1,,175.85
03/01/22,2017,20186850,34046,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Natural Gas,INTERSTATE,KANSAS,0,466.35,477.81,537.64,575.18,539.26,186.97,269.57,153.88,19.48,,3226.14,,,,,,,,,,,,,0,466.35,477.81,537.64,575.18,539.26,186.97,269.57,153.88,19.48,,3226.14,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,466.35,477.81,537.64,575.18,539.26,186.97,269.57,153.88,19.48,,3226.14
03/01/22,2017,20186850,34046,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Natural Gas,INTERSTATE,MISSOURI,0,75.91,17.77,155.66,365.62,57.01,37.74,98.93,29.51,15.14,,853.29,,,,,,,,,,,,,0,75.91,17.77,155.66,365.62,57.01,37.74,98.93,29.51,15.14,,853.29,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,75.91,17.77,155.66,365.62,57.01,37.74,98.93,29.51,15.14,,853.29
03/01/22,2017,20186850,34046,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Natural Gas,INTERSTATE,NEBRASKA,0,4.25,0.04,0.05,0.54,0.05,0.67,0.13,0,0,,5.73,,,,,,,,,,,,,0,4.25,0.04,0.05,0.54,0.05,0.67,0.13,0,0,,5.73,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,4.25,0.04,0.05,0.54,0.05,0.67,0.13,0,0,,5.73
03/01/22,2017,20186850,34046,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Natural Gas,INTERSTATE,OKLAHOMA,0,13.77,337.66,171.78,135.09,262.01,213.5,56.19,31.59,17.78,,1239.37,,,,,,,,,,,,,0,13.77,337.66,171.78,135.09,262.01,213.5,56.19,31.59,17.78,,1239.37,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,13.77,337.66,171.78,135.09,262.01,213.5,56.19,31.59,17.78,,1239.37
03/01/22,2017,20186850,34046,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Natural Gas,INTERSTATE,TEXAS,0,0,0,0,0,23.77,0,13.35,0.05,0.04,,37.21,,,,,,,,,,,,,0,0,0,0,0,23.77,0,13.35,0.05,0.04,,37.21,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,23.77,0,13.35,0.05,0.04,,37.21
03/01/22,2017,20186850,34046,31711,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",Natural Gas,INTERSTATE,WYOMING,0,0,0,0,0,185.05,57.14,20.15,0.04,0.17,,262.55,,,,,,,,,,,,,0,0,0,0,0,185.05,57.14,20.15,0.04,0.17,,262.55,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,185.05,57.14,20.15,0.04,0.17,,262.55
03/01/22,2017,20187496,34746,31712,"GUARDIAN PIPELINE, LLC",Natural Gas,INTERSTATE,ILLINOIS,0,0,0,0,0,0,0,0,92.51,0.08,,92.59,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,92.51,0.08,,92.59,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,92.51,0.08,,92.59
03/01/22,2017,20187496,34746,31712,"GUARDIAN PIPELINE, LLC",Natural Gas,INTERSTATE,WISCONSIN,0,0,0,0,0,0,0,0,170.15,0.01,,170.16,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,170.15,0.01,,170.16,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,170.15,0.01,,170.16
03/01/22,2017,20187087,34304,31719,HILAND PARTNERS HOLDINGS LLC,Natural Gas,INTRASTATE,MONTANA,0,0,0,0,0,0,0,0,9.33,0,,9.33,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9.33,0,,9.33,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,9.33,0,,9.33
