DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTK20LESSC1,PARTK20LESSC2,PARTK20LESSC3,PARTK20LESSC4,PARTK20LESSTOT,PARTK2029C1,PARTK2029C2,PARTK2029C3,PARTK2029C4,PARTK2029TOT,PARTK3040C1,PARTK3040C2,PARTK3040C3,PARTK3040C4,PARTK3040TOT,PARTK4150C1,PARTK4150C2,PARTK4150C3,PARTK4150C4,PARTK4150TOT,PARTK5160C1,PARTK5160C2,PARTK5160C3,PARTK5160C4,PARTK5160TOT,PARTK6172C1,PARTK6172C2,PARTK6172C3,PARTK6172C4,PARTK6172TOT,PARTK7380C1,PARTK7380C2,PARTK7380C3,PARTK7380C4,PARTK7380TOT,PARTK80MOREC1,PARTK80MOREC2,PARTK80MOREC3,PARTK80MOREC4,PARTK80MORETOT,PARTKUNKNOWNC1,PARTKUNKNOWNC2,PARTKUNKNOWNC3,PARTKUNKNOWNC4,PARTKUNKNOWNTOT,PARTKNONSTEELC1,PARTKNONSTEELC2,PARTKNONSTEELC3,PARTKNONSTEELC4,PARTKNONSTEELTOT,PARTKONC1TOT,PARTKONC2TOT,PARTKONC3TOT,PARTKONC4TOT,PARTKONTOTAL,PARTKOFFLESS50,PARTKOFF5172,PARTKOFF72MORE,PARTKOFFUNKNOWN,PARTKOFFNONSTEEL,PARTKOFFTOTAL,PARTKC1TOT,PARTKC2TOT,PARTKC3TOT,PARTKC4TOT,PARTKTOTAL
03/01/22,2017,20186951,34157,22189,PUGET SOUND ENERGY,Natural Gas,INTRASTATE,WASHINGTON,0,0,0,0.09,0.09,0,0,0,7.497,7.497,0,0,0,0.399,0.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.986,7.986,0,0,0,0,0,0,0,0,0,7.986,7.986
03/01/22,2017,20186767,33958,22235,WAUKEE MUNICIPAL GAS,Natural Gas,INTRASTATE,IOWA,9.5,2.3,2.5,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,2.3,2.5,0,14.3,0,0,0,0,0,0,9.5,2.3,2.5,0,14.3
03/01/22,2017,20186627,33805,22280,WAYLAND MUNICIPAL GAS CO,Natural Gas,INTRASTATE,IOWA,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,10,0,0,0,10
03/01/22,2017,20187375,34611,22343,"WEIR NATURAL GAS SYSTEM, TOWN OF",Natural Gas,INTRASTATE,MISSISSIPPI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,0,5
03/01/22,2017,20186527,33697,22357,WELLMAN MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,7,0,0,0,7
03/01/22,2017,20186425,33581,22368,WEST BAY EXPLORATION CO,Natural Gas,INTRASTATE,MICHIGAN,0,0,1.64,0,1.64,0,3.7,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.41,0,3.7,2.05,0,5.75,0,0,0,0,0,0,0,3.7,2.05,0,5.75
03/01/22,2017,20187184,34405,22410,"WESTGAS INTERSTATE, INC",Natural Gas,INTERSTATE,COLORADO,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0.1,0,0,0,0.1,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,4.3,0,0,0,0,0,0,4.3,0,0,0,4.3
03/01/22,2017,20187184,34405,22410,"WESTGAS INTERSTATE, INC",Natural Gas,INTERSTATE,WYOMING,0,0,0,0,0,0,0,0,0,0,6.6,0,0.5,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0.5,0,7.1,0,0,0,0,0,0,6.6,0,0.5,0,7.1
03/01/22,2017,20186594,33771,22435,WEST TEXAS GAS INC,Natural Gas,INTERSTATE,NEW MEXICO,11.428,0,0,0,11.428,0,0,0,0,0,0,0,0,0,0,2.429,0,0,0,2.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.236,0,0,0,2.236,16.093,0,0,0,16.093,0,0,0,0,0,0,16.093,0,0,0,16.093
03/01/22,2017,20186594,33771,22435,WEST TEXAS GAS INC,Natural Gas,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,25.284,0,0,0,25.284,32.096,0,0,0,32.096,22.103,0,0,0,22.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.483,0,0,0,79.483,0,0,0,0,0,0,79.483,0,0,0,79.483
03/01/22,2017,20186594,33771,22435,WEST TEXAS GAS INC,Natural Gas,INTRASTATE,TEXAS,295.181,6.948,25.535,0,327.664,145.65,0,2.82,0,148.47,100.147,5.261,0.003,0,105.411,104.547,0.96,7.135,0,112.642,55.431,0,2.258,0,57.689,1.52,0,0,0,1.52,0.774,0,0,0,0.774,0,0,0,0,0,0,0,0,0,0,0.535,0,4.687,0,5.222,703.785,13.169,42.438,0,759.392,0,0,0,0,0,0,703.785,13.169,42.438,0,759.392
03/01/22,2017,20186595,33772,22462,WESTERN GAS INTERSTATE CO,Natural Gas,INTERSTATE,OKLAHOMA,150.264,7.034,7.492,0,164.79,2.693,0.49,0.749,0,3.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.957,7.524,8.241,0,168.722,0,0,0,0,0,0,152.957,7.524,8.241,0,168.722
03/01/22,2017,20186595,33772,22462,WESTERN GAS INTERSTATE CO,Natural Gas,INTERSTATE,TEXAS,56.315,0,2.871,0,59.186,7.457,0,0.981,0,8.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.772,0,3.852,0,67.624,,,,,,,63.772,0,3.852,0,67.624
03/01/22,2017,20186647,33827,22465,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,5.34,0,0,0,5.34,10.32,0,0,0,10.32,0.3,0,0,0,0.3,2.6,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.56,0,0,0,18.56,0,0,0,0,0,0,18.56,0,0,0,18.56
03/01/22,2017,20187408,34647,22476,ATMOS ENERGY CORPORATION - KY/MID-STATES (KENTUCKY),Natural Gas,INTRASTATE,KENTUCKY,3.8,0,1.3,0,5.1,43.9,23.1,26.7,0,93.7,10.4,0,3.3,0,13.7,62.5,1.2,3.1,0,66.8,2.4,3.3,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,27.6,34.4,0,185,0,0,0,0,0,0,123,27.6,34.4,0,185
03/01/22,2017,20186420,33576,22515,"NIPPON DYNAWAVE PACKAGING CO., LLC",Natural Gas,INTRASTATE,WASHINGTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,9,0,9
03/01/22,2017,20187360,34595,22605,WILCOX COUNTY GAS DISTRIBUTION,Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,0,44,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,44,0,0,0,0,0,0,44,0,0,0,44
03/01/22,2017,20187441,34681,22655,"WBI ENERGY TRANSMISSION, INC.",Natural Gas,INTERSTATE,MONTANA,168.1,6.4,6,0,180.5,262.7,9.1,19.6,0,291.4,210.3,11.1,8.1,0,229.5,365.3,5.7,10.8,0,381.8,63,0.5,0,0,63.5,230,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299.4,32.8,44.5,0,1376.7,0,0,0,0,0,0,1299.4,32.8,44.5,0,1376.7
03/01/22,2017,20187441,34681,22655,"WBI ENERGY TRANSMISSION, INC.",Natural Gas,INTERSTATE,NORTH DAKOTA,161,5.5,7.9,0,174.4,90.3,0.4,6.5,0,97.2,135.4,7,2.3,0,144.7,367.7,2.6,14,0,384.3,451.1,6.4,4.6,0,462.1,142,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1354.5,21.9,35.3,0,1411.7,0,0,0,0,0,0,1354.5,21.9,35.3,0,1411.7
03/01/22,2017,20187441,34681,22655,"WBI ENERGY TRANSMISSION, INC.",Natural Gas,INTERSTATE,SOUTH DAKOTA,41.9,0.2,3.3,0,45.4,84.1,9.3,12.5,0,105.9,15.8,0,0,0,15.8,47.6,3,12.4,0,63,33,0,0,0,33,37,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.4,12.5,28.2,0,300.1,0,0,0,0,0,0,259.4,12.5,28.2,0,300.1
03/01/22,2017,20187441,34681,22655,"WBI ENERGY TRANSMISSION, INC.",Natural Gas,INTERSTATE,WYOMING,84.4,6,7.7,0,98.1,44.7,3.4,3.1,0,51.2,16.9,1,0,0,17.9,152.9,0.6,0,0,153.5,74,0.5,0.5,0,75,128.2,0,0.1,0,128.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.1,11.5,11.4,0,524,0,0,0,0,0,0,501.1,11.5,11.4,0,524
03/01/22,2017,20187441,34681,22655,"WBI ENERGY TRANSMISSION, INC.",Natural Gas,INTRASTATE,MONTANA,0,0,0,0,0,14.6,2.8,2.3,0,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,2.8,2.3,0,19.7,,,,,,,14.6,2.8,2.3,0,19.7
03/01/22,2017,20187441,34681,22655,"WBI ENERGY TRANSMISSION, INC.",Natural Gas,INTRASTATE,WYOMING,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,12.1,0,0,0,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.3,26.4,0,0,0,26.4,,,,,,,26.4,0,0,0,26.4
03/01/22,2017,20186718,33908,22763,WISCONSIN GAS LLC DBA WE ENERGIES,Natural Gas,INTRASTATE,WISCONSIN,101.93,30.32,11.12,0,143.37,54.06,32.54,27.58,0,114.18,20.43,16.12,13.17,0,49.72,17.44,24.1,5.12,0,46.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.86,103.08,56.99,0,353.93,0,0,0,0,0,0,193.86,103.08,56.99,0,353.93
03/01/22,2017,20186722,33912,22777,WISCONSIN ELECTRIC POWER COMPANY DBA WE ENERGIES,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0.03,0,0,0,0.03,6.94,0,0.33,0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97,0,0.33,0,7.3,0,0,0,0,0,0,6.97,0,0.33,0,7.3
03/01/22,2017,20186722,33912,22777,WISCONSIN ELECTRIC POWER COMPANY DBA WE ENERGIES,Natural Gas,INTRASTATE,WISCONSIN,0,0,0,0,0,50.36,45.52,59.88,0,155.76,6.64,5.5,16.26,0,28.4,0.01,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.01,51.02,76.15,0,184.18,0,0,0,0,0,0,57.01,51.02,76.15,0,184.18
03/01/22,2017,20186894,34092,22784,ALLIANT ENERGY - WISCONSIN POWER & LIGHT CO,Natural Gas,INTRASTATE,WISCONSIN,0,0.01,0.02,0,0.03,0,0.14,0.34,0,0.48,0,5.24,0.05,0,5.29,0,22.44,11.48,0,33.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.83,11.89,0,39.72,0,0,0,0,0,0,0,27.83,11.89,0,39.72
03/01/22,2017,20187125,34342,22791,WISCONSIN PUBLIC SERVICE CORP,Natural Gas,INTRASTATE,WISCONSIN,26.12,3.74,4.34,0,34.2,70.96,6.82,11.37,0,89.15,9.84,0,2.25,0,12.09,88.25,0.65,1.6,0,90.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.17,11.21,19.56,0,225.94,0,0,0,0,0,0,195.17,11.21,19.56,0,225.94
03/01/22,2017,20187356,34591,22818,WOLVERINE POWER SUPPLY COOP INC,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,,,,,2,0,0,0,2
03/01/22,2017,20187501,34758,22855,"FLINT HILLS RESOURCES, LC",Hydrogen Gas,INTRASTATE,TEXAS,0.4,0.52,1.28,0,2.2,1.58,0.3,0,0,1.88,12.43,4.46,2.56,0,19.45,0.56,0.38,0.33,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.97,5.66,4.17,0,24.8,0,0,0,0,0,0,14.97,5.66,4.17,0,24.8
03/01/22,2017,20187502,34760,22855,"FLINT HILLS RESOURCES, LC",Natural Gas,INTRASTATE,TEXAS,0.54,0,1.16,0,1.7,0,0,0,0,0,0.1,1.05,1.59,0,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,1.05,2.75,0,4.44,0,0,0,0,0,0,0.64,1.05,2.75,0,4.44
03/01/22,2017,20187503,34761,22855,"FLINT HILLS RESOURCES, LC",Other Gas-Acetylene,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.86,7.58,6.66,0,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.86,7.58,6.66,0,25.1,0,0,0,0,0,0,10.86,7.58,6.66,0,25.1
03/01/22,2017,20187116,34333,25000,ZIA NATURAL GAS CO,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,44,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,123,0,0,0,0,0,0,123,0,0,0,123
03/01/22,2017,20187274,35076,25146,"EQUISTAR CHEMICALS, L.P.",Hydrogen Gas,INTRASTATE,TEXAS,0,0,0,0,0,2.87,0.08,9.8,0.5,13.25,0,0,0,0,0,5.3,0.9,4.28,0,10.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0.98,14.08,0.5,23.73,0,0,0,0,0,0,8.17,0.98,14.08,0.5,23.73
03/01/22,2017,20187270,34499,25146,"EQUISTAR CHEMICALS, L.P.",Natural Gas,INTRASTATE,IOWA,1.25,0,0,0,1.25,1.25,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,2.5,0,0,0,0,0,0,2.5,0,0,0,2.5
03/01/22,2017,20187270,34499,25146,"EQUISTAR CHEMICALS, L.P.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
03/01/22,2017,20187271,34500,25146,"EQUISTAR CHEMICALS, L.P.",Other Gas-Propylene Off Gas,INTRASTATE,TEXAS,0,1.15,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,1.15,0,0,0,0,0,0,0,1.15,0,0,1.15
03/01/22,2017,20187074,36556,25160,MOBIL VANDERBILT-BEAUMONT PIPELINE CO,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67,0,8.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67,0,8.67,0,0,0,0,0,0,0,0,8.67,0,8.67
03/01/22,2017,20187338,34571,26039,FLORIDA POWER & LIGHT CO,Natural Gas,INTRASTATE,FLORIDA,0,0,0,0,0,0,0,0,0,0,0.51,0,0.525,0,1.035,24.093,4.715,8.725,0,37.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.603,4.715,9.25,0,38.568,0,0,0,0,0,0,24.603,4.715,9.25,0,38.568
03/01/22,2017,20186864,34061,26085,"PLAINS MARKETING, L.P.",Natural Gas,INTRASTATE,LOUISIANA,5.46,0,0,0,5.46,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0.81,2.86,0,0,0,2.86,2.26,0,0,0,2.26,1.06,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.45,0,0,0,12.45,0,0,0,0,0,0,12.45,0,0,0,12.45
03/01/22,2017,20186851,34047,26112,VALERO REFINING-TEXAS L.P.,Hydrogen Gas,INTRASTATE,TEXAS,0,0,0,0,0,1.41,0,1.8,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,1.8,0,3.21,0,0,0,0,0,0,1.41,0,1.8,0,3.21
03/01/22,2017,20186852,34048,26112,VALERO REFINING-TEXAS L.P.,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0.02,0,0,0,0.02,0.3,0,0,0,0.3,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0.34,0,0,0,0,0,0,0.34,0,0,0,0.34
03/01/22,2017,20187555,34861,26136,PARAMOUNT PETROLEUM CORP,Natural Gas,INTRASTATE,CALIFORNIA,0,0,1.32,0,1.32,0,0,0,0,0,0,0,6.88,0,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0,8.2,0,0,0,0,0,0,0,0,8.2,0,8.2
03/01/22,2017,20187472,34713,26149,ALYESKA PIPELINE SERVICE CO,Natural Gas,INTERSTATE,ALASKA,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,115,0.2,0.2,0,115.4,34.1,0,0,0,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.6,0.2,0.2,0,150,0,0,0,0,0,0,149.6,0.2,0.2,0,150
03/01/22,2017,20187223,34939,26330,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",Natural Gas,INTRASTATE,OKLAHOMA,10.26,0,1.05,0,11.31,5.22,3.23,7.91,0,16.36,62.4,6.95,2.61,0,71.96,191.8,52.7,114.17,0,358.67,926.67,89.77,14.34,0,1030.78,743.89,6.23,0.23,0,750.35,16.56,0,0,0,16.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956.8,158.88,140.31,0,2255.99,0,0,0,0,0,0,1956.8,158.88,140.31,0,2255.99
03/01/22,2017,20187223,34939,26330,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38,0,0,0,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38,0,0,0,4.38,0,0,0,0,0,0,4.38,0,0,0,4.38
03/01/22,2017,20187230,34457,30006,ENTERPRISE PELICAN PIPELINE L.P.,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.204,0,6.266,0,23.47,0.571,0.136,0,0,0.707,3.081,0.074,0,0,3.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.856,0.21,6.266,0,27.332,0,0,0,0,0,0,20.856,0.21,6.266,0,27.332
03/01/22,2017,20186487,33654,30020,W & T OFFSHORE INC,Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4,0,0,0,0,17.4,17.4,0,0,0,17.4
03/01/22,2017,20186456,34943,30024,SOUTH DAKOTA INTRASTATE PIPELINE CO.,Natural Gas,INTRASTATE,SOUTH DAKOTA,25,0,0,0,25,0,0,0,0,0,98,4,4,0,106,47,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,4,4,0,178,0,0,0,0,0,0,170,4,4,0,178
03/01/22,2017,20187157,34376,30026,BAY GAS STORAGE CO. LTD.,Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,0,0.4,0,0,0,0.4,0,0,0.04,0,0.04,9.46,0.7,4.66,0,14.82,5.26,7.07,1.63,0,13.96,65.11,0.81,0,0,65.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.23,8.58,6.33,0,95.14,0,0,0,0,0,0,80.23,8.58,6.33,0,95.14
03/01/22,2017,20186738,33928,30028,"EGAN HUB STORAGE, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0.35,0.34,0.02,0,0.71,9.33,2.51,0.09,0,11.93,2.01,2.6,0,0,4.61,37.3,0.79,0,0,38.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.99,6.24,0.11,0,55.34,0,0,0,0,0,0,48.99,6.24,0.11,0,55.34
03/01/22,2017,20186738,33928,30028,"EGAN HUB STORAGE, LLC (SPECTRA ENERGY PARTNERS, LP)",Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0.43,0.24,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0.67,0,0,0,0,0,0,0.67,0,0,0,0.67
03/01/22,2017,20186374,33514,30029,BREITBURN OPERATING L.P.,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82,2.18,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82,2.18,0,0,8,0,0,0,0,0,0,5.82,2.18,0,0,8
03/01/22,2017,20186374,33514,30029,BREITBURN OPERATING L.P.,Natural Gas,INTRASTATE,MICHIGAN,3.06,0.81,1.22,0,5.09,0,0,0,0,0,7.91,1.9,6.89,0,16.7,58.47,20.81,3.22,0,82.5,8.78,0,0,0,8.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.22,23.52,11.33,0,113.07,0,0,0,0,0,0,78.22,23.52,11.33,0,113.07
03/01/22,2017,20186760,33951,30040,CITY OF GIRARD,Natural Gas,INTRASTATE,KANSAS,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0.5
03/01/22,2017,20186359,33497,30052,NEWMONT GOLD COMPANY,Natural Gas,INTRASTATE,NEVADA,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,28,0,0,0,0,0,0,28,0,0,0,28
03/01/22,2017,20187043,34259,30054,KENTUCKY UTILITIES CO,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0.96,0.57,0,0,1.53,0,0,0,0,0,6.49,2.86,0,0,9.35,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,7.56,3.43,0,0,10.99,0,0,0,0,0,0,7.56,3.43,0,0,10.99
03/01/22,2017,20186560,33736,30062,"BRADKEN-ATCHISON/ST. JOSEPH, INC",Natural Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2
03/01/22,2017,20187284,34513,30515,WINFIELD MUNICIPAL GAS,Natural Gas,INTRASTATE,IOWA,5.8,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,0,5.8,0,0,0,0,0,0,5.8,0,0,0,5.8
03/01/22,2017,20187452,34693,30544,OCCIDENTAL CHEMICAL CORP,Hydrogen Gas,INTRASTATE,NEW YORK,1.9,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,1.9,0,0,0,0,0,0,1.9,0,0,0,1.9
