DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTQUNKWNHF,PARTQPRE40HF,PARTQ1940HF,PARTQ1950HF,PARTQ1960HF,PARTQ1970HF,PARTQ1980HF,PARTQ1990HF,PARTQ2000HF,PARTQ2010HF,PARTQ2020HF,PARTQTOTALHF,PARTQUNKWNLF,PARTQPRE40LF,PARTQ1940LF,PARTQ1950LF,PARTQ1960LF,PARTQ1970LF,PARTQ1980LF,PARTQ1990LF,PARTQ2000LF,PARTQ2010LF,PARTQ2020LF,PARTQTOTALLF,PARTQUNKWNTOTAL,PARTQPRE40TOTAL,PARTQ1940TOTAL,PARTQ1950TOTAL,PARTQ1960TOTAL,PARTQ1970TOTAL,PARTQ1980TOTAL,PARTQ1990TOTAL,PARTQ2000TOTAL,PARTQ2010TOTAL,PARTQ2020TOTAL,PARTQTOTAL
3/1/2022,2019,20200356,17587,39187,"THUNDER CREEK NGL PIPELINE, LLC",HVL,INTERSTATE,WYOMING,,,,,,85.9,,,,33.66,,119.56,,,,,,,,,,,,0,,,,,,85.9,,,,33.66,,119.56
3/1/2022,2019,20200518,17762,39189,"NORTHSTAR OFFSHORE VENTURES, LLC",Crude Oil,INTERSTATE,LOUISIANA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200110,17331,39191,CONSOLIDATED EDISON CO OF NY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW YORK,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
3/1/2022,2019,20200031,17237,39196,CHEYENNE RAIL HUB,Crude Oil,INTRASTATE,WYOMING,,,,,,,,,,1.8,,1.8,,,,,,,,,,0,,0,,,,,,,,,,1.8,,1.8
3/1/2022,2019,20200404,17642,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,ARKANSAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200404,17642,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,ILLINOIS,,,,,,,,,,0,,0,,,,,,,,,,,,0,,,,,,,,,,0,,0
3/1/2022,2019,20200404,17642,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,IOWA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200404,17642,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,KENTUCKY,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200404,17642,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,LOUISIANA,,,,,,,,,,0.2,,0.2,,,,,,,,,,,,0,,,,,,,,,,0.2,,0.2
3/1/2022,2019,20200404,17642,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,MISSISSIPPI,,,,,,0.1,,,,,,0.1,,,,,,,,,,,,0,,,,,,0.1,,,,,,0.1
3/1/2022,2019,20200404,17642,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,NORTH DAKOTA,,,,,,,,,,128.9,,128.9,,,,,,,,,,,,0,,,,,,,,,,128.9,,128.9
3/1/2022,2019,20200404,17642,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,SOUTH DAKOTA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200404,17642,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,TENNESSEE,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200404,17642,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200099,18001,39214,ENVEN ENERGY VENTURES LLC.,Crude Oil,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
3/1/2022,2019,20200099,18001,39214,ENVEN ENERGY VENTURES LLC.,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200073,17285,39216,TALLGRASS MIDSTREAM LLC,HVL,INTERSTATE,COLORADO,0,0,0,0,0,0,0,0,0,18.093,,18.093,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,18.093,,18.093
3/1/2022,2019,20200692,17973,39221,DAKOTA MIDSTREAM,Crude Oil,INTRASTATE,NORTH DAKOTA,,,,,,,,,,20.68,,20.68,,,,,,,,,,0,,0,,,,,,,,,,20.68,,20.68
3/1/2022,2019,20200240,17464,39227,CALIFORNIA RESOURCES VENTURA BASIN,Crude Oil,INTRASTATE,CALIFORNIA,,,,,,,,,,,,0,,,0.64,2.05,0.95,,,,,,,3.64,,,0.64,2.05,0.95,,,,,,,3.64
3/1/2022,2019,20200308,17537,39228,ANDEAVOR FIELD SERVICES LLC,Crude Oil,INTRASTATE,NORTH DAKOTA,,,,,,,,,,9.5,,9.5,,,,,,,,,,,,0,,,,,,,,,,9.5,,9.5
3/1/2022,2019,20200308,17537,39228,ANDEAVOR FIELD SERVICES LLC,Crude Oil,INTRASTATE,WYOMING,0,0,0,0,0,0,0,0,2.2,0,,2.2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2.2,0,,2.2
3/1/2022,2019,20200311,17991,39228,ANDEAVOR FIELD SERVICES LLC,HVL,INTRASTATE,NORTH DAKOTA,,,,,,,,,,54.9,,54.9,,,,,,,,,,,,0,,,,,,,,,,54.9,,54.9
3/1/2022,2019,20200311,17991,39228,ANDEAVOR FIELD SERVICES LLC,HVL,INTRASTATE,UTAH,0,0,0,0,0,0,0,0,,26.4,,26.4,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,26.4,,26.4
3/1/2022,2019,20200311,17991,39228,ANDEAVOR FIELD SERVICES LLC,HVL,INTRASTATE,WYOMING,0,0,0,0,0,0,0,0,0,3.6,,3.6,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3.6,,3.6
3/1/2022,2019,20200187,18183,39229,CAMINO REAL GATHERING CO LLC,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,46.8,,46.8,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,46.8,,46.8
3/1/2022,2019,20200606,17854,39231,INTENSITY MIDSTREAM LLC,HVL,INTRASTATE,OKLAHOMA,,,,,,,,,,2.24,,2.24,,,,,,,,,,,,0,,,,,,,,,,2.24,,2.24
3/1/2022,2019,20200306,17535,39241,ZENITH ENERGY TERMINALS JOLIET HOLDINGS LLC,Crude Oil,INTERSTATE,ILLINOIS,,,,,,,,,,4.538,,4.538,,,,,,,,,,,,0,,,,,,,,,,4.538,,4.538
3/1/2022,2019,20200627,17878,39271,EAGLECLAW MIDSTREAM VENTURES,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,18.29,,18.29,,,,,,,,,,,,0,,,,,,,,,,18.29,,18.29
3/1/2022,2019,20200618,17869,39271,EAGLECLAW MIDSTREAM VENTURES,HVL,INTRASTATE,TEXAS,,,,,,,,,,42.873,,42.873,,,,,,,,,,,,0,,,,,,,,,,42.873,,42.873
3/1/2022,2019,20200230,17454,39272,"PARADIGM MIDSTREAM SERVICES - ND, LLC",Crude Oil,INTRASTATE,NORTH DAKOTA,0,0,0,0,0,0,0,0,0,23.94,,23.94,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,23.94,,23.94
3/1/2022,2019,20200462,17920,39281,BROOKS RANGE PETROLEUM CORPORATION,Crude Oil,INTRASTATE,ALASKA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200226,17508,39284,ORYX SO. DELAWARE OGT LLC,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,277.47,,277.47,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,277.47,,277.47
3/1/2022,2019,20200002,17182,39291,FDL OPERATING LLC,CO2,INTRASTATE,WYOMING,,,,,,,,,155,,,155,,,,,,,,,,,,0,,,,,,,,,155,,,155
3/1/2022,2019,20200523,17767,39292,"TWIN EAGLE MIDSTREAM ASSETS, LLC",Crude Oil,INTERSTATE,WYOMING,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200604,17852,39303,"BASA RESOURCES, INC.",Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200405,17643,39307,SUNOCO MIDLAND GATHERING LLC,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,79.8,,79.8,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,79.8,,79.8
3/1/2022,2019,20200034,17243,39313,"MAVERICK TERMINAL THREE RIVERS, LLC",HVL,INTRASTATE,TEXAS,,,,,,,,,,1.77,,1.77,,,,,,,,,,,,0,,,,,,,,,,1.77,,1.77
3/1/2022,2019,20200348,17579,39316,"RENAISSANCE OFFSHORE, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
3/1/2022,2019,20200348,17579,39316,"RENAISSANCE OFFSHORE, LLC",Crude Oil,INTERSTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200684,17951,39317,SCOUT ENERGY MANAGEMENT LLC,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200521,17765,39325,"TALOS ENERGY, LLC",Crude Oil,INTERSTATE,LOUISIANA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200521,17765,39325,"TALOS ENERGY, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200257,17481,39336,"BR PORT SERVICES, LLC",Crude Oil,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0.01,,0.01,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.01,,0.01
3/1/2022,2019,20200522,17766,39339,TINSLEY RESOURCES  LLC,Crude Oil,INTRASTATE,MISSISSIPPI,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200500,17743,39341,"CHALMETTE LOUISIANA LIQUIDS, LLC",HVL,INTRASTATE,LOUISIANA,,,,,,,,,,,,0,13.15,,,,,,,,,,,13.15,13.15,,,,,,,,,,,13.15
3/1/2022,2019,20200326,17555,39347,"ILLINOIS EXTENSION PIPELINE COMPANY, L.L.C.",Crude Oil,INTERSTATE,ILLINOIS,0,0,0,0,0,0,0,0,0,168.2,,168.2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,168.2,,168.2
3/1/2022,2019,20200642,17894,39348,"NUSTAR PERMIAN TRANSPORTATION AND STORAGE, LLC",Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,376.7,,376.7,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,376.7,,376.7
3/1/2022,2019,20200225,17449,39349,"USG WHEATLAND PIPELINE, LLC",Crude Oil,INTRASTATE,NORTH DAKOTA,0,0,0,0,0,0,0,0,0,21.143,,21.143,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,21.143,,21.143
3/1/2022,2019,20210686,18806,39351,"MONARCH OIL PIPELINE, LLC",Crude Oil,INTERSTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,1.4,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,1.4
3/1/2022,2019,20210686,18806,39351,"MONARCH OIL PIPELINE, LLC",Crude Oil,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,38.3,0,38.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3,0,38.3
3/1/2022,2019,20210686,18806,39351,"MONARCH OIL PIPELINE, LLC",Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,13.25,0,13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.25,0,13.25
3/1/2022,2019,20200258,17482,39352,"GENESIS OFFSHORE HOLDINGS, LLC",Crude Oil,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,36.75,0,,36.75,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,36.75,0,,36.75
3/1/2022,2019,20200258,17482,39352,"GENESIS OFFSHORE HOLDINGS, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,33.76,59.31,0,,93.07,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33.76,59.31,0,,93.07
3/1/2022,2019,20200258,17482,39352,"GENESIS OFFSHORE HOLDINGS, LLC",Crude Oil,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,74.81,0,,74.81,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,74.81,0,,74.81
3/1/2022,2019,20200112,17334,39354,ENBRIDGE OFFSHORE FACILITIES,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,,,,25.7,88.6,,114.3,,,,,,,,,,,,0,,,,,,,,,25.7,88.6,,114.3
3/1/2022,2019,20200473,17715,39368,CRESTWOOD MIDSTREAM PARTNERS LP,Crude Oil,INTRASTATE,NORTH DAKOTA,0,0,0,0,0,0,0,0,0,139.83,,139.83,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,139.83,,139.83
3/1/2022,2019,20200474,17716,39368,CRESTWOOD MIDSTREAM PARTNERS LP,HVL,INTRASTATE,NORTH DAKOTA,0,0,0,0,0,0,0,0,0,2.76,,2.76,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2.76,,2.76
3/1/2022,2019,20200474,17716,39368,CRESTWOOD MIDSTREAM PARTNERS LP,HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,2.28,,2.28,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2.28,,2.28
3/1/2022,2019,20200095,17314,39369,ELLSJET TERMINAL,Refined and/or Petroleum Product (non-HVL),INTRASTATE,SOUTH DAKOTA,,,,6.51,,,,,,,,6.51,,,,,,,,,,,,0,,,,6.51,,,,,,,,6.51
3/1/2022,2019,20200374,17609,39376,"BLUE CUBE OPERATIONS, LLC.",HVL,INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200525,18012,39377,"WHITNEY OIL & GAS, LLC",Crude Oil,INTRASTATE,LOUISIANA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200259,17483,39389,"GEL TEXAS PIPELINE, LLC",Crude Oil,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,25.11,,25.11,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,25.11,,25.11
3/1/2022,2019,20200137,17360,39398,INEOS USA LLC,HVL,INTRASTATE,TEXAS,,,,,,276.99,83.52,24.65,,11.41,,396.57,,,,,,,,,,,,0,,,,,,276.99,83.52,24.65,,11.41,,396.57
3/1/2022,2019,20200138,17361,39398,INEOS USA LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,43.13,,24.49,4.5,,,72.12,,,,,,,,,,,,0,,,,,,43.13,,24.49,4.5,,,72.12
3/1/2022,2019,20200575,17822,39401,GREAT SALT PLAINS PIPELINE LLC,Crude Oil,INTRASTATE,OKLAHOMA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200578,17931,39401,GREAT SALT PLAINS PIPELINE LLC,HVL,INTRASTATE,OKLAHOMA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200486,17729,39409,"CHALMETTE REFINING, L.L.C.",Crude Oil,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,2.1,0,,2.1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2.1,0,,2.1
3/1/2022,2019,20200487,17730,39409,"CHALMETTE REFINING, L.L.C.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,1.31,0,0,,1.31,0,0,0,0,0.02,0,0,0,0,0,,0.02,0,0,0,0,0.02,0,0,1.31,0,0,,1.33
3/1/2022,2019,20200106,17325,39414,NST EXPRESS LLC,Crude Oil,INTRASTATE,NORTH DAKOTA,,,,,,,,,,22.99,,22.99,,,,,,,,,,,,0,,,,,,,,,,22.99,,22.99
3/1/2022,2019,20200685,17952,39421,"NASCO PETROLEUM, LLC",Crude Oil,INTRASTATE,CALIFORNIA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200057,17268,39424,"MAGNUM OPERATING, LLC",Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200599,17846,39433,"MAGELLAN OPERATING COMPANY, LLC",Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,24.87,,24.87,,,,,,,,,,,,0,,,,,,,,,,24.87,,24.87
3/1/2022,2019,20200600,17847,39433,"MAGELLAN OPERATING COMPANY, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,,1.83,,1.83,,,,,,,,,,,,0,,,,,,,,,,1.83,,1.83
3/1/2022,2019,20200558,17976,39436,INDORAMA VENTURES OLEFINS LLC,HVL,INTERSTATE,LOUISIANA,,,,,,,,,,,,0,,,,32.5,,,,,,,,32.5,,,,32.5,,,,,,,,32.5
3/1/2022,2019,20200558,17976,39436,INDORAMA VENTURES OLEFINS LLC,HVL,INTERSTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200558,17976,39436,INDORAMA VENTURES OLEFINS LLC,HVL,INTRASTATE,LOUISIANA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200151,17374,39440,DOUBLE H,Crude Oil,INTERSTATE,MONTANA,0,0,0,0,0,0,0,0,0,266.51,,266.51,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,266.51,,266.51
3/1/2022,2019,20200151,17374,39440,DOUBLE H,Crude Oil,INTERSTATE,NORTH DAKOTA,0,0,0,0,0,0,0,0,0,0.88,,0.88,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.88,,0.88
3/1/2022,2019,20200151,17374,39440,DOUBLE H,Crude Oil,INTERSTATE,WYOMING,0,0,0,0,0,0,0,0,0,244.67,,244.67,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,244.67,,244.67
3/1/2022,2019,20200677,17942,39442,JAMES LAKE MIDSTREAM,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,4.84,,4.84,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,4.84,,4.84
3/1/2022,2019,20200636,18029,39443,"NAVITAS MDSTR MIDLAND BASIN, LLC",HVL,INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200690,17967,39459,"AMERICAN MIDSTREAM PERMIAN, LLC",HVL,INTRASTATE,TEXAS,,,,,,,,,,9.73,,9.73,,,,,,,,,,,,0,,,,,,,,,,9.73,,9.73
3/1/2022,2019,20200406,17644,39462,"BAYOU BRIDGE PIPELINE, LLC",Crude Oil,INTERSTATE,LOUISIANA,,,,,,,,,,163.1,,163.1,,,,,,,,,,,,0,,,,,,,,,,163.1,,163.1
3/1/2022,2019,20200406,17644,39462,"BAYOU BRIDGE PIPELINE, LLC",Crude Oil,INTERSTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200013,17814,39467,"KURARAY AMERICA, INC.",HVL,INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200283,17510,39474,MODA INGLESIDE LLC,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,31.87,,31.87,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,31.87,,31.87
3/1/2022,2019,20200284,17511,39474,MODA INGLESIDE LLC,HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,18.2,,18.2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,18.2,,18.2
3/1/2022,2019,20200125,17348,39477,"KEYERA ENERGY, INC.",HVL,INTRASTATE,OKLAHOMA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200125,17348,39477,"KEYERA ENERGY, INC.",HVL,INTRASTATE,TEXAS,,,,,,,,,,2.46,,2.46,,,,,33.73,0.01,,,,,,33.74,,,,,33.73,0.01,,,,2.46,,36.2
3/1/2022,2019,20200170,17393,39487,COPANO PROCESSING LLC,HVL,INTRASTATE,TEXAS,,,,,,,,,,2.69,,2.69,,,,,,,,,,,,0,,,,,,,,,,2.69,,2.69
3/1/2022,2019,20200003,17186,39488,"KINGFISHER MIDSTREAM, LLC",HVL,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,4.06,,4.06,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,4.06,,4.06
3/1/2022,2019,20200369,17604,39490,PETRA NOVA CCS I LLC,CO2,INTRASTATE,TEXAS,,,,,,,,,,0.36,,0.36,,,,,,,,,,,,0,,,,,,,,,,0.36,,0.36
3/1/2022,2019,20200499,17742,39492,"CELANESE CHEMICALS, INC",HVL,INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200001,17181,39497,MATRIX OIL CORP,Crude Oil,INTRASTATE,CALIFORNIA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200657,17911,39498,COX OPERATING LLC,Crude Oil,INTERSTATE,LOUISIANA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200657,17911,39498,COX OPERATING LLC,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200601,17848,39504,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",Crude Oil,INTERSTATE,TEXAS,,,,,,0.08,1.32,14.07,26.72,16.59,,58.78,,,25.19,,0.01,,,,,,,25.2,,,25.19,,0.01,0.08,1.32,14.07,26.72,16.59,,83.98
3/1/2022,2019,20200601,17848,39504,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",Crude Oil,INTRASTATE,TEXAS,,,,,,0.01,1.57,2.1,2.05,66.58,,72.31,,,13.81,33.85,0.23,0.33,,,,,,48.22,,,13.81,33.85,0.23,0.34,1.57,2.1,2.05,66.58,,120.53
3/1/2022,2019,20200246,17525,39506,PEAK MIDSTREAM GOLDSBORO LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NORTH CAROLINA,,,,,5.61,,,,,0.01,,5.62,0,,,,,,,,,,,0,0,,,,5.61,,,,,0.01,,5.62
3/1/2022,2019,20200505,18026,39509,"ITC PIPELINE COMPANY, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2019,20200629,17880,39511,CAPROCK PERMIAN PROCESSING LLC,HVL,INTRASTATE,TEXAS,,,,,,,,,,10.58,,10.58,,,,,,,,,,,,0,,,,,,,,,,10.58,,10.58
3/1/2022,2019,20200154,18795,39518,KINDER MORGAN UTOPIA LLC,HVL,INTERSTATE,MICHIGAN,0,0,0,0,0,59.69,0,0,0,0.01,,59.7,0,0,0,0.25,0,0,0,0,0,0,,0.25,0,0,0,0.25,0,59.69,0,0,0,0.01,,59.95
3/1/2022,2019,20200154,18795,39518,KINDER MORGAN UTOPIA LLC,HVL,INTERSTATE,OHIO,0,0,0,0,0,56.36,0,0,0,149.41,,205.77,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,56.36,0,0,0,149.41,,205.77
3/1/2022,2019,20200489,17732,39532,TORRANCE BASIN PIPELINE COMPANY LLC,Crude Oil,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,1.692,0.631,0.796,0.08,,3.199,0,0.331,0.859,2.404,2.801,2.29,0,0,0,0,,8.685,0,0.331,0.859,2.404,2.801,2.29,1.692,0.631,0.796,0.08,,11.884
3/1/2022,2019,20200490,17733,39532,TORRANCE BASIN PIPELINE COMPANY LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0.001,2.453,0.74,0.012,,3.206,0,0.001,0,0.545,1.194,0.13,0,0,0,0,,1.87,0,0.001,0,0.545,1.194,0.13,0.001,2.453,0.74,0.012,,5.076
3/1/2022,2019,20200491,17734,39533,TORRANCE LOGISTICS COMPANY LLC,Crude Oil,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.819,0,0,0,0,0,,0.819,0,0,0,0,0.819,0,0,0,0,0,,0.819
3/1/2022,2019,20200493,17736,39534,TORRANCE VALLEY PIPELINE COMPANY LLC,Crude Oil,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,32.337,140.036,2.194,1.752,,176.319,0,0,0,0,0,5.137,0,0,0,0,,5.137,0,0,0,0,0,5.137,32.337,140.036,2.194,1.752,,181.456
3/1/2022,2019,20200494,17737,39535,TORRANCE PIPELINE COMPANY LLC,Crude Oil,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0.041,0.497,0,0.351,,0.889,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.041,0.497,0,0.351,,0.889
3/1/2022,2019,20200495,17738,39535,TORRANCE PIPELINE COMPANY LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,0,0,0,0,0,5.872,2.412,5.736,1.168,,15.188,0,0,5.45,13.08,15.308,32.499,0,0,0,0,,66.337,0,0,5.45,13.08,15.308,32.499,5.872,2.412,5.736,1.168,,81.525
