DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTLHIGHPOPON,PARTLOTHPOPON,PARTLDWON,PARTLECRESON,PARTLCNAVWON,PARTLSEGMILESTOTALON,PARTLECRESOFF,PARTLCNAVWOFF,PARTLSEGMILESTOTALOFF
3/1/2022,2018,20190390,16817,32566,GREENCORE PIPELINE COMPANY LLC,CO2,INTERSTATE,MONTANA,0,0,0,0,0,0,,,
3/1/2022,2018,20190390,16817,32566,GREENCORE PIPELINE COMPANY LLC,CO2,INTERSTATE,WYOMING,0,1.82,0,0,0,1.82,,,
3/1/2022,2018,20190390,16817,32566,GREENCORE PIPELINE COMPANY LLC,CO2,INTRASTATE,WYOMING,0,0,0,0,0,0,,,
3/1/2022,2018,20190191,16602,32572,"TOLEDO REFINING COMPANY, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,OHIO,4.18,,,4.18,4.18,4.18,,,
3/1/2022,2018,20190526,16957,32575,"DEEPROCK OIL OPERATING, LLC",Crude Oil,INTRASTATE,OKLAHOMA,0,0.471,1.781,0,0,2.252,,,
3/1/2022,2018,20190006,16361,32576,CRESTWOOD PANHANDLE PIPELINE LLC,HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2018,20190078,16472,32595,"HIGH POINT GAS GATHERING, LLC",Crude Oil,INTRASTATE,OCS-Gulf of Mexico,,,,,,,,,
3/1/2022,2018,20190467,16898,32597,"ENLINK PERMIAN II, LLC",HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2018,20190032,16402,32599,"MCLEAN GAS PROCESSING, LLC",HVL,INTRASTATE,TEXAS,,,,,,,,,
3/1/2022,2018,20190408,16839,32606,"BOARDWALK FIELD SERVICES, LLC",HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2018,20190326,16789,32614,"WILLIAMS OLEFINS FEEDSTOCK PIPELINES, LLC",Crude Oil,INTRASTATE,TEXAS,0.15,0,0,0,0.15,0.15,,,
3/1/2022,2018,20190325,16792,32614,"WILLIAMS OLEFINS FEEDSTOCK PIPELINES, LLC",HVL,INTERSTATE,LOUISIANA,2.16,3.63,0,0,11.94,15.59,,,
3/1/2022,2018,20190325,16792,32614,"WILLIAMS OLEFINS FEEDSTOCK PIPELINES, LLC",HVL,INTERSTATE,TEXAS,22.39,24.05,0,0,4.03,37.95,,,
3/1/2022,2018,20190325,16792,32614,"WILLIAMS OLEFINS FEEDSTOCK PIPELINES, LLC",HVL,INTRASTATE,TEXAS,26.04,12.48,4.76,2.42,0.57,38.1,,,
3/1/2022,2018,20190334,16757,32614,"WILLIAMS OLEFINS FEEDSTOCK PIPELINES, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,31.54,1.06,15.33,2.13,0.58,32.17,,,
3/1/2022,2018,20190412,16843,32619,"HILAND CRUDE, LLC",Crude Oil,INTRASTATE,NORTH DAKOTA,0,10.36,27.23,89.05,0,91.96,,,
3/1/2022,2018,20190468,16899,32634,"ENLINK PERMIAN, LLC",HVL,INTRASTATE,NEW MEXICO,,,,,,,,,
3/1/2022,2018,20190468,16899,32634,"ENLINK PERMIAN, LLC",HVL,INTRASTATE,TEXAS,,,,,,,,,
3/1/2022,2018,20190157,16562,32643,"LT PIPELINE, INC.",Crude Oil,INTRASTATE,CALIFORNIA,5.3,,,,,5.3,,,
3/1/2022,2018,20190039,16421,32650,LEMM CORPORATION - OPERATIONS,HVL,INTRASTATE,TENNESSEE,9.1,9.1,,9.1,5.9,9.1,,,
3/1/2022,2018,20190123,16521,32652,PETROSANTANDER (USA) INC.,CO2,INTRASTATE,KANSAS,0,5,0,14.2,0,14.2,,,
3/1/2022,2018,20190272,16689,32678,KINDER MORGAN CRUDE AND CONDENSATE LLC,Crude Oil,INTRASTATE,TEXAS,76.62,117.69,72.58,49.86,54.9,158.5,,,
3/1/2022,2018,20190529,16960,32682,"GREENLEAF CO2 SOLUTIONS, LLC",CO2,INTRASTATE,MISSISSIPPI,,,0,,,,,,
3/1/2022,2018,20190330,16753,32683,INLAND CORPORATION,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OHIO,129.16,146.12,184.1,88.13,2.42,273.29,,,
3/1/2022,2018,20190276,16694,32688,WEST COAST TERMINAL PIPELINE  (WCTP),Crude Oil,INTRASTATE,CALIFORNIA,0.9,0,0,0,0.14,0.9,,,
3/1/2022,2018,20190277,16695,32688,WEST COAST TERMINAL PIPELINE  (WCTP),Refined and/or Petroleum Product (non-HVL),INTERSTATE,OREGON,8.46,1.19,0.56,1.24,5.99,8.46,,,
3/1/2022,2018,20190277,16695,32688,WEST COAST TERMINAL PIPELINE  (WCTP),Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,14.57,1.65,0,2.16,4.66,14.57,,,
3/1/2022,2018,20190305,16726,38887,IMTT EPIC LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW MEXICO,0,8.82,1.16,4.64,0,10.42,,,
3/1/2022,2018,20190305,16726,38887,IMTT EPIC LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,1.86,3.75,0,0,0,3.75,,,
3/1/2022,2018,20190305,16726,38887,IMTT EPIC LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,GEORGIA,9.08,1.84,1.99,5.3,1.3,11.62,,,
3/1/2022,2018,20190236,16649,38893,PTE PIPELINE LLC,Crude Oil,INTERSTATE,ALASKA,0,1.7,1.53,22.25,1.65,22.25,,,
3/1/2022,2018,20190215,16627,38894,"THUNDER BASIN PIPELINE, LLC",Crude Oil,INTRASTATE,WYOMING,0,4.36,7.07,0,0,7.07,,,
3/1/2022,2018,20190278,16696,38895,KINDER MORGAN SOUTHEAST TERMINALS,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NORTH CAROLINA,0,2.01,0,1.3,0,2.92,,,
3/1/2022,2018,20190657,17115,38899,"BREITBURN MANAGEMENT COMPANY, LLC",Crude Oil,INTRASTATE,CALIFORNIA,0.44,0,0,0,0,0.44,0,0,0
3/1/2022,2018,20190007,16362,38919,LEGACY RESERVES OPERATING LP,Crude Oil,INTRASTATE,WYOMING,0,0,0,0,0,0,,,
3/1/2022,2018,20190501,16932,38922,MIPC LLC,HVL,INTRASTATE,PENNSYLVANIA,0.28,0,0,0,0,0.28,,,
3/1/2022,2018,20190507,17202,38922,MIPC LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,4.99,3.4,0.33,1.34,3.01,5.39,,,
3/1/2022,2018,20190507,17202,38922,MIPC LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,PENNSYLVANIA,45.02,16.43,4.54,19.39,17.07,45.02,,,
3/1/2022,2018,20190578,17126,38924,NGL CRUDE TERMINALS,Crude Oil,INTRASTATE,COLORADO,0,0.6,0,0,0,0.6,,,
3/1/2022,2018,20190578,17126,38924,NGL CRUDE TERMINALS,Crude Oil,INTRASTATE,LOUISIANA,0,0,0,0,2,2,,,
3/1/2022,2018,20190578,17126,38924,NGL CRUDE TERMINALS,Crude Oil,INTRASTATE,OKLAHOMA,0,0,0,2.5,0,2.5,,,
3/1/2022,2018,20190342,16765,38926,BLACK BEAR MIDSTREAM LLC,HVL,INTRASTATE,LOUISIANA,0,0,1.21,1.21,0.78,1.21,,,
3/1/2022,2018,20190091,16485,38930,"PATOKA TERMINAL COMPANY, LLC",Crude Oil,INTRASTATE,ILLINOIS,0,0,0.45,0,0,0.45,,,
3/1/2022,2018,20190589,17020,38931,TABULA RASA ENERGY LLC,CO2,INTRASTATE,COLORADO,,,,,,,,,
3/1/2022,2018,20190589,17020,38931,TABULA RASA ENERGY LLC,CO2,INTRASTATE,TEXAS,,,,,,,,,
3/1/2022,2018,20190472,17217,38933,"TESORO LOGISTICS OPERATIONS, LLC",Crude Oil,INTERSTATE,COLORADO,0,10.4,5.9,32.5,0,37.4,,,
3/1/2022,2018,20190472,17217,38933,"TESORO LOGISTICS OPERATIONS, LLC",Crude Oil,INTERSTATE,MONTANA,0,0,0,0,0,0,,,
3/1/2022,2018,20190472,17217,38933,"TESORO LOGISTICS OPERATIONS, LLC",Crude Oil,INTERSTATE,NORTH DAKOTA,0,11.7,12.2,15.1,0,31.6,,,
3/1/2022,2018,20190472,17217,38933,"TESORO LOGISTICS OPERATIONS, LLC",Crude Oil,INTERSTATE,UTAH,0,0,0,0,0,0,,,
3/1/2022,2018,20190472,17217,38933,"TESORO LOGISTICS OPERATIONS, LLC",Crude Oil,INTERSTATE,WYOMING,0,37,49.4,65.3,0,151.7,,,
3/1/2022,2018,20190472,17217,38933,"TESORO LOGISTICS OPERATIONS, LLC",Crude Oil,INTRASTATE,ALASKA,0,4.1,1.2,0,0,4.1,,,
3/1/2022,2018,20190472,17217,38933,"TESORO LOGISTICS OPERATIONS, LLC",Crude Oil,INTRASTATE,CALIFORNIA,34.6,10.3,4,5.6,7.7,34.6,,,
3/1/2022,2018,20190472,17217,38933,"TESORO LOGISTICS OPERATIONS, LLC",Crude Oil,INTRASTATE,NORTH DAKOTA,,0.1,,,,0.1,,,
3/1/2022,2018,20190472,17217,38933,"TESORO LOGISTICS OPERATIONS, LLC",Crude Oil,INTRASTATE,UTAH,5.2,2.3,5.2,0,0,5.2,,,
3/1/2022,2018,20190466,17330,38933,"TESORO LOGISTICS OPERATIONS, LLC",HVL,INTRASTATE,CALIFORNIA,2.3,,,,,2.3,,,
3/1/2022,2018,20190466,17330,38933,"TESORO LOGISTICS OPERATIONS, LLC",HVL,INTRASTATE,NORTH DAKOTA,0,0.3,2.2,6.9,0,8.4,,,
3/1/2022,2018,20190470,17329,38933,"TESORO LOGISTICS OPERATIONS, LLC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,IDAHO,47.9,66,64.5,134.3,0,209.9,,,
3/1/2022,2018,20190470,17329,38933,"TESORO LOGISTICS OPERATIONS, LLC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,OREGON,0,25.7,12.6,63.9,0,87.2,,,
3/1/2022,2018,20190470,17329,38933,"TESORO LOGISTICS OPERATIONS, LLC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,UTAH,81.5,53.4,79.7,34.7,0,146.3,,,
3/1/2022,2018,20190470,17329,38933,"TESORO LOGISTICS OPERATIONS, LLC",Refined and/or Petroleum Product (non-HVL),INTERSTATE,WASHINGTON,14.7,14.5,23.3,7.3,15.4,40.8,,,
3/1/2022,2018,20190470,17329,38933,"TESORO LOGISTICS OPERATIONS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALASKA,6.5,60.1,6.2,20.3,14,69.2,,,
3/1/2022,2018,20190470,17329,38933,"TESORO LOGISTICS OPERATIONS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,84.4,9.7,16,5.8,7.3,84.4,,,
3/1/2022,2018,20190470,17329,38933,"TESORO LOGISTICS OPERATIONS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,MINNESOTA,3.8,8,4.9,3,2.1,8.6,,,
3/1/2022,2018,20190470,17329,38933,"TESORO LOGISTICS OPERATIONS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,UTAH,14.4,3.2,10.7,0,0,14.4,,,
3/1/2022,2018,20190250,17209,38937,"MIDCOAST ENERGY, LLC",HVL,INTRASTATE,TEXAS,,5.09,,0.49,,5.58,,,
3/1/2022,2018,20190107,16502,38938,"WTG NGL PIPELINE COMPANY, LLC",HVL,INTRASTATE,TEXAS,0,0,0,0.06,0,0.06,,,
3/1/2022,2018,20190436,16867,38945,BAKKEN PIPELINE COMPANY LP,Crude Oil,INTERSTATE,NORTH DAKOTA,0,6.35,0.93,0,0,6.9,,,
3/1/2022,2018,20190130,16530,38949,"NAVARRO MIDSTREAM SERVICES, LLC.",Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2018,20190519,18242,38964,"PHILADELPHIA ENERGY SOLUTIONS REFINING AND MARKETING, LLC",HVL,INTRASTATE,PENNSYLVANIA,1.89,,,1.89,0.56,1.89,,,
3/1/2022,2018,20190521,18238,38964,"PHILADELPHIA ENERGY SOLUTIONS REFINING AND MARKETING, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,PENNSYLVANIA,15.43,,2.12,15.43,15.43,15.43,,,
3/1/2022,2018,20190411,16842,38968,OASIS PETROLEUM NORTH AMERICA,Crude Oil,INTRASTATE,NORTH DAKOTA,0,1.83,1.83,2.25,0,2.25,,,
3/1/2022,2018,20190582,17013,38989,EMERALD GATHERING AND TRANSMISSION,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,
3/1/2022,2018,20190554,17102,39010,"BLUE RACER MIDSTREAM, LLC",HVL,INTRASTATE,OHIO,0,0,0,0,0,0,,,
3/1/2022,2018,20190554,17102,39010,"BLUE RACER MIDSTREAM, LLC",HVL,INTRASTATE,WEST VIRGINIA,1.928,10.031,14.032,1.77,9.432,22.818,,,
3/1/2022,2018,20190508,16939,39012,"SUMMIT MIDSTREAM PARTNERS, LLC",Crude Oil,INTRASTATE,NORTH DAKOTA,0,4.8,0,0,0,4.8,,,
3/1/2022,2018,20190384,16811,39012,"SUMMIT MIDSTREAM PARTNERS, LLC",HVL,INTRASTATE,COLORADO,0,0,0,0,0,0,,,
3/1/2022,2018,20190269,16686,39023,DOUBLE EAGLE PIPELINE LLC,Crude Oil,INTRASTATE,TEXAS,6.11,36.05,34.16,40.86,6.31,65.86,,,
3/1/2022,2018,20190072,16465,39038,E&T LLC,Crude Oil,INTRASTATE,CALIFORNIA,,0.37,,,,,,,
3/1/2022,2018,20190630,17081,39043,"TALLGRASS PONY EXPRESS PIPELINE, LLC",Crude Oil,INTERSTATE,COLORADO,0,27.08,45.19,58.86,0,69.42,,,
3/1/2022,2018,20190630,17081,39043,"TALLGRASS PONY EXPRESS PIPELINE, LLC",Crude Oil,INTERSTATE,KANSAS,18.89,130.87,240.07,295.45,0,311.12,,,
3/1/2022,2018,20190630,17081,39043,"TALLGRASS PONY EXPRESS PIPELINE, LLC",Crude Oil,INTERSTATE,NEBRASKA,0,17.44,20.6,42.68,0,43.51,,,
3/1/2022,2018,20190630,17081,39043,"TALLGRASS PONY EXPRESS PIPELINE, LLC",Crude Oil,INTERSTATE,OKLAHOMA,0,35.51,50.8,72.4,0.23,73.76,,,
3/1/2022,2018,20190630,17081,39043,"TALLGRASS PONY EXPRESS PIPELINE, LLC",Crude Oil,INTERSTATE,WYOMING,0,16.11,16.4,30.11,0,30.45,,,
3/1/2022,2018,20193693,16352,39046,"BRIDGER SWAN RANCH, LLC",Crude Oil,INTRASTATE,WYOMING,0,0,0,0,0,4.46,,,
3/1/2022,2018,20190216,16628,39047,"GEL OFFSHORE PIPELINE, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,,0,0,0
3/1/2022,2018,20190359,16783,39050,"CASPER CRUDE TO RAIL, LLC",Crude Oil,INTERSTATE,WYOMING,3.055,3.055,5.7,0.284,0,5.7,,,
3/1/2022,2018,20190117,17282,39055,AMID SILVER DOLLAR PIPELINE LLC,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2018,20190289,17152,39065,HESS ND,Crude Oil,INTRASTATE,NORTH DAKOTA,0,0.4,0,3.38,2.43,6.21,,,
3/1/2022,2018,20190432,16863,39065,HESS ND,HVL,INTRASTATE,NORTH DAKOTA,0,0.15,0,0,2.4,2.55,,,
3/1/2022,2018,20190311,16777,39065,HESS ND,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NORTH DAKOTA,0,0.075,0,0,0,0.075,,,
3/1/2022,2018,20190413,16844,39068,"FIELDWOOD ENERGY, LLC",Crude Oil,INTERSTATE,LOUISIANA,0,0.62,0,17.1,4,21.72,72.141,4.649,76.79
3/1/2022,2018,20190413,16844,39068,"FIELDWOOD ENERGY, LLC",Crude Oil,INTRASTATE,LOUISIANA,0,0,10,0,4.41,14.4,0,0,0
3/1/2022,2018,20190413,16844,39068,"FIELDWOOD ENERGY, LLC",Crude Oil,INTRASTATE,TEXAS,0,0.78,0,0,0,0.78,16.57,0,16.57
3/1/2022,2018,20190058,16450,39069,"EMPIRE PIPELINE, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,,0,0,0
3/1/2022,2018,20190058,16450,39069,"EMPIRE PIPELINE, LLC",Crude Oil,INTRASTATE,LOUISIANA,,,,,,,,,
3/1/2022,2018,20190043,16426,39073,OCI BEAUMONT LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2018,20190473,16904,39075,"ENLINK TEXAS NGL PIPELINE, LLC",HVL,INTRASTATE,TEXAS,0,10.538,8.312,0,0,16.752,,,
3/1/2022,2018,20190545,16976,39084,"CRIMSON GULF, LLC",Crude Oil,INTERSTATE,LOUISIANA,13.906,36.653,33.208,3.706,29.547,100.669,4.24,14.3,18.54
3/1/2022,2018,20190545,16976,39084,"CRIMSON GULF, LLC",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0
3/1/2022,2018,20190417,16848,39090,"NUTAAQ PIPELINE, LLC",Crude Oil,INTRASTATE,ALASKA,0,0,0,24.48,0.57,25.05,,,
3/1/2022,2018,20190635,17067,39098,"TEXSTAR MIDSTREAM LOGISTICS, LP",Crude Oil,INTRASTATE,TEXAS,6.59,14.06,0,3.25,0,21.47,,,
3/1/2022,2018,20190585,17016,39099,CALIBER NORTH DAKOTA LLC,Crude Oil,INTRASTATE,NORTH DAKOTA,0,0,0,17.34,0,17.34,,,
3/1/2022,2018,20190588,17019,39099,CALIBER NORTH DAKOTA LLC,HVL,INTRASTATE,NORTH DAKOTA,0,0,0,0.4,0,0.4,,,
3/1/2022,2018,20190427,16858,39105,VALERO PARTNERS OPERATING CO. LLC,Crude Oil,INTERSTATE,MISSISSIPPI,27.419,28.52,0,12.859,0.122,32.204,,,
3/1/2022,2018,20190427,16858,39105,VALERO PARTNERS OPERATING CO. LLC,Crude Oil,INTERSTATE,OKLAHOMA,0,0.687,0,14.92,0,14.922,,,
3/1/2022,2018,20190427,16858,39105,VALERO PARTNERS OPERATING CO. LLC,Crude Oil,INTERSTATE,TENNESSEE,13.805,6.762,0,5.699,5.374,13.991,,,
3/1/2022,2018,20190427,16858,39105,VALERO PARTNERS OPERATING CO. LLC,Crude Oil,INTERSTATE,TEXAS,0,0.96,0,6.139,0,6.91,,,
3/1/2022,2018,20190427,16858,39105,VALERO PARTNERS OPERATING CO. LLC,Crude Oil,INTRASTATE,TEXAS,15.512,5.815,15.221,0,1.894,19.045,,,
3/1/2022,2018,20190354,16778,39105,VALERO PARTNERS OPERATING CO. LLC,HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2018,20190430,16861,39105,VALERO PARTNERS OPERATING CO. LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ARKANSAS,0,0.236,0,0.793,0.094,0.793,,,
3/1/2022,2018,20190430,16861,39105,VALERO PARTNERS OPERATING CO. LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,29.153,45.513,16.629,67.108,46.18,69.968,,,
3/1/2022,2018,20190430,16861,39105,VALERO PARTNERS OPERATING CO. LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSISSIPPI,0,11.544,0.152,28.333,0.133,31.165,,,
3/1/2022,2018,20190430,16861,39105,VALERO PARTNERS OPERATING CO. LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,0,13.03,4.659,0,0,13.314,,,
3/1/2022,2018,20190430,16861,39105,VALERO PARTNERS OPERATING CO. LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TENNESSEE,0.729,7.886,0,1.565,0.3,8.058,,,
3/1/2022,2018,20190430,16861,39105,VALERO PARTNERS OPERATING CO. LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TENNESSEE,11.142,2.815,0,1.295,1.712,11.142,,,
3/1/2022,2018,20190430,16861,39105,VALERO PARTNERS OPERATING CO. LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,14.685,4.895,18.835,0,0.244,21.676,,,
3/1/2022,2018,20190064,16457,39106,BOE MIDSTREAM,Crude Oil,INTRASTATE,NORTH DAKOTA,,30.6,18.6,27.1,,30.6,,,
3/1/2022,2018,20190062,16455,39108,BLUEFISH PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW MEXICO,2.63,0.179,0,1.207,0,4.01,,,
3/1/2022,2018,20190062,16455,39108,BLUEFISH PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,1.89,4.88,0,0,0,6.77,,,
3/1/2022,2018,20190221,16633,39122,UTICA EAST OHIO MIDSTREAM LLC,HVL,INTRASTATE,OHIO,0,2.9,0,0,0,2.9,,,
3/1/2022,2018,20190226,17176,39124,EQUINOR PIPELINES LLC,Crude Oil,INTRASTATE,NORTH DAKOTA,,11.38,11.83,25.17,,48.38,,,
3/1/2022,2018,20190226,17176,39124,EQUINOR PIPELINES LLC,Crude Oil,INTRASTATE,TEXAS,0,0.97,0,0,0,0.97,,,
3/1/2022,2018,20190332,16755,39131,PERMIAN EXPRESS TERMINAL LLC,Crude Oil,INTERSTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2018,20190598,17029,39132,"COLUMBIA MIDSTREAM GROUP, LLC",HVL,INTRASTATE,OHIO,0,13.47,8.1,0,0,21.57,,,
3/1/2022,2018,20190475,16906,39135,"VICTORIA EXPRESS PIPELINE, L.L.C.",Crude Oil,INTRASTATE,TEXAS,0.57,13.61,8.92,14,0,14,,,
3/1/2022,2018,20190410,16841,39138,"BOARDWALK LOUISIANA MIDSTREAM, LLC",HVL,INTRASTATE,LOUISIANA,105.6,79.2,149.5,12.2,11.5,268.1,,,
3/1/2022,2018,20190094,17132,39147,"ENABLE GAS GATHERING, LLC",Crude Oil,INTRASTATE,OKLAHOMA,,7.94,8.9,6.9,,23.74,,,
3/1/2022,2018,20190115,16512,39149,IMTT-BAYONNE,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,3.35,,,,,3.35,,,
3/1/2022,2018,20190476,16907,39153,"ENLINK MIDSTREAM OPERATING, LP",Crude Oil,INTRASTATE,OKLAHOMA,,1.191,,1.152,,1.191,,,
3/1/2022,2018,20190494,17078,39156,"FRIO LASALLE PIPELINE, LP",HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2018,20190356,16780,39179,"AMPLIFY ENERGY OPERATING, LLC",CO2,INTRASTATE,WYOMING,0,0,0,0,0,0,,,
3/1/2022,2018,20190267,16684,39183,"MEDALLION OPERATING COMPANY, LLC",Crude Oil,INTRASTATE,TEXAS,0,65.99,32.1,15.19,0,113.28,,,
3/1/2022,2018,20190266,16683,39183,"MEDALLION OPERATING COMPANY, LLC",HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,,,
3/1/2022,2018,20190293,17155,39187,"THUNDER CREEK NGL PIPELINE, LLC",HVL,INTERSTATE,WYOMING,,16.4,,,,16.4,,,
3/1/2022,2018,20190612,17044,39189,"NORTHSTAR OFFSHORE VENTURES, LLC",Crude Oil,INTERSTATE,LOUISIANA,,,,,,,,,
3/1/2022,2018,20190246,16659,39191,CONSOLIDATED EDISON CO OF NY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW YORK,0.92,0,0,0,0.53,0.92,,,
3/1/2022,2018,20193694,16353,39196,CHEYENNE RAIL HUB,Crude Oil,INTRASTATE,WYOMING,,,1.8,,,1.8,,,
3/1/2022,2018,20190333,16756,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,ARKANSAS,0,8.92,8.92,0,0,8.92,,,
3/1/2022,2018,20190333,16756,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,ILLINOIS,1.04,42.23,142.22,74.26,20.18,173.89,,,
3/1/2022,2018,20190333,16756,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,IOWA,2.76,43.53,36.42,148.86,4.64,165.89,,,
3/1/2022,2018,20190333,16756,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,KENTUCKY,0,2.66,3.6,32.62,2.83,32.99,,,
3/1/2022,2018,20190333,16756,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,LOUISIANA,0.86,38.74,81.06,25.1,0.02,121.23,,,
3/1/2022,2018,20190333,16756,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,MISSISSIPPI,0,12.91,91.25,1.91,0,98.43,,,
3/1/2022,2018,20190333,16756,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,NORTH DAKOTA,0,29.62,40.08,181.37,0,211.52,,,
3/1/2022,2018,20190333,16756,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,SOUTH DAKOTA,0,12.17,2.1,39.91,0,49.37,,,
3/1/2022,2018,20190333,16756,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,TENNESSEE,5.71,43.1,35.51,0,0,66.36,,,
3/1/2022,2018,20190333,16756,39205,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",Crude Oil,INTERSTATE,TEXAS,7.19,19.53,11.29,6.1,2.29,22.04,,,
3/1/2022,2018,20190054,16441,39214,ENVEN ENERGY VENTURES LLC.,Crude Oil,INTERSTATE,LOUISIANA,,,,,4.27,,,0,
3/1/2022,2018,20190054,16441,39214,ENVEN ENERGY VENTURES LLC.,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,,,23.23,
3/1/2022,2018,20190629,17075,39216,TALLGRASS MIDSTREAM LLC,HVL,INTERSTATE,COLORADO,0,0,1.36,7.49,0,8,,,
3/1/2022,2018,20190662,17122,39221,DAKOTA MIDSTREAM,Crude Oil,INTRASTATE,NORTH DAKOTA,0,0,0,0,0,0,,,
3/1/2022,2018,20190374,16801,39227,CALIFORNIA RESOURCES VENTURA BASIN,Crude Oil,INTRASTATE,CALIFORNIA,2.05,0.35,1.87,1.02,0.06,2.18,,,
3/1/2022,2018,20190449,16880,39228,ANDEAVOR FIELD SERVICES LLC,Crude Oil,INTRASTATE,NORTH DAKOTA,0,0,0,0,0,0,,,
3/1/2022,2018,20190449,16880,39228,ANDEAVOR FIELD SERVICES LLC,Crude Oil,INTRASTATE,WYOMING,0,0.4,0,3.4,0,3.4,,,
3/1/2022,2018,20190446,16877,39228,ANDEAVOR FIELD SERVICES LLC,HVL,INTRASTATE,NORTH DAKOTA,0,1.9,0.8,2.9,,5.6,,,
3/1/2022,2018,20190446,16877,39228,ANDEAVOR FIELD SERVICES LLC,HVL,INTRASTATE,UTAH,0,0,1.2,5.5,0,5.5,,,
3/1/2022,2018,20190446,16877,39228,ANDEAVOR FIELD SERVICES LLC,HVL,INTRASTATE,WYOMING,0,0.2,0,11.9,0,11.9,,,
3/1/2022,2018,20190423,16854,39229,CAMINO REAL GATHERING CO LLC,Crude Oil,INTRASTATE,TEXAS,,0.58,,2.63,,2.63,,,
3/1/2022,2018,20190288,16706,39231,INTENSITY MIDSTREAM LLC,HVL,INTRASTATE,OKLAHOMA,,,,,,,,,
