DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTQUNKWNHF,PARTQPRE40HF,PARTQ1940HF,PARTQ1950HF,PARTQ1960HF,PARTQ1970HF,PARTQ1980HF,PARTQ1990HF,PARTQ2000HF,PARTQ2010HF,PARTQ2020HF,PARTQTOTALHF,PARTQUNKWNLF,PARTQPRE40LF,PARTQ1940LF,PARTQ1950LF,PARTQ1960LF,PARTQ1970LF,PARTQ1980LF,PARTQ1990LF,PARTQ2000LF,PARTQ2010LF,PARTQ2020LF,PARTQTOTALLF,PARTQUNKWNTOTAL,PARTQPRE40TOTAL,PARTQ1940TOTAL,PARTQ1950TOTAL,PARTQ1960TOTAL,PARTQ1970TOTAL,PARTQ1980TOTAL,PARTQ1990TOTAL,PARTQ2000TOTAL,PARTQ2010TOTAL,PARTQ2020TOTAL,PARTQTOTAL
3/1/2022,2020,20210017,18069,39474,MODA INGLESIDE LLC,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,31.87,0,31.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.87,0,31.87
3/1/2022,2020,20210016,18068,39474,MODA INGLESIDE LLC,HVL,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,18.2,0,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,0,18.2
3/1/2022,2020,20210332,18429,39476,"BRAZOS MIDSTREAM OPERATING, LLC",HVL,INTRASTATE,TEXAS,,,,,,,,,,12.37,,12.37,,,,,,,,,,,,0,,,,,,,,,,12.37,,12.37
3/1/2022,2020,20210167,18255,39477,"KEYERA ENERGY, INC.",HVL,INTRASTATE,OKLAHOMA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2020,20210167,18255,39477,"KEYERA ENERGY, INC.",HVL,INTRASTATE,TEXAS,,,,,,,,,,2.48,,2.48,,,,,47.08,0.01,,,,,,47.09,,,,,47.08,0.01,,,,2.48,,49.57
3/1/2022,2020,20210345,18442,39487,COPANO PROCESSING LLC,HVL,INTRASTATE,TEXAS,,,,,,,,,,2.69,,2.69,,,,,,,,,,,,0,,,,,,,,,,2.69,,2.69
3/1/2022,2020,20210688,18812,39490,PETRA NOVA CCS I LLC,CO2,INTRASTATE,TEXAS,,,,,,,,,,0.36,,0.36,,,,,,,,,,,,0,,,,,,,,,,0.36,,0.36
3/1/2022,2020,20210240,18336,39492,"CELANESE CHEMICALS, INC",HVL,INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2020,20210563,18864,39498,COX OPERATING LLC,Crude Oil,INTERSTATE,LOUISIANA,,,,,,,,,,,,0,,,,,3.55,,,,,,,3.55,,,,,3.55,,,,,,,3.55
3/1/2022,2020,20210563,18864,39498,COX OPERATING LLC,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210519,18622,39504,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",Crude Oil,INTERSTATE,TEXAS,,,,,,0.08,1.32,14.07,26.72,16.59,,58.78,,,25.19,,0.01,,,,,,,25.2,,,25.19,,0.01,0.08,1.32,14.07,26.72,16.59,,83.98
3/1/2022,2020,20210519,18622,39504,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",Crude Oil,INTRASTATE,TEXAS,,,,,,0.01,1.57,2.1,2.05,66.46,,72.19,,,13.81,33.85,0.23,0.33,,,,,,48.22,,,13.81,33.85,0.23,0.34,1.57,2.1,2.05,66.46,,120.41
3/1/2022,2020,20210675,18786,39506,PEAK MIDSTREAM GOLDSBORO LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NORTH CAROLINA,,,,,5.61,,,,,0.01,,5.62,0,,,,,,,,,,,0,0,,,,5.61,,,,,0.01,,5.62
3/1/2022,2020,20210483,18965,39509,"ITC PIPELINE COMPANY, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2020,20210202,18293,39511,CR PERMIAN PROCESSING LLC,HVL,INTRASTATE,TEXAS,,,,,,,,,,10.58,,10.58,,,,,,,,,,,,0,,,,,,,,,,10.58,,10.58
3/1/2022,2020,20210548,18653,39518,KINDER MORGAN UTOPIA LLC,HVL,INTERSTATE,MICHIGAN,,,,,,52.71,,,0.76,0.33,,53.8,,,,0.25,,6.2,,,,,,6.45,,,,0.25,,58.91,,,0.76,0.33,,60.25
3/1/2022,2020,20210548,18653,39518,KINDER MORGAN UTOPIA LLC,HVL,INTERSTATE,OHIO,,,,,,,,,,149.44,,149.44,,,,,,56.33,,,,,,56.33,,,,,,56.33,,,,149.44,,205.77
3/1/2022,2020,20210623,18733,39532,TORRANCE BASIN PIPELINE COMPANY LLC,Crude Oil,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,1.692,0.631,0.796,0.08,,3.199,0,0.331,0.859,2.404,2.801,2.29,0,0,0,0,,8.685,0,0.331,0.859,2.404,2.801,2.29,1.692,0.631,0.796,0.08,,11.884
3/1/2022,2020,20210625,18735,39532,TORRANCE BASIN PIPELINE COMPANY LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0.001,2.453,0.74,0.012,,3.206,0,0.001,0,0.545,1.194,0.13,0,0,0,0,,1.87,0,0.001,0,0.545,1.194,0.13,0.001,2.453,0.74,0.012,,5.076
3/1/2022,2020,20210627,18737,39533,TORRANCE LOGISTICS COMPANY LLC,Crude Oil,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.819,0,0,0,0,0,,0.819,0,0,0,0,0.819,0,0,0,0,0,,0.819
3/1/2022,2020,20210631,18741,39534,TORRANCE VALLEY PIPELINE COMPANY LLC,Crude Oil,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,32.337,140.036,2.194,1.752,,176.319,0,0,0,0,0,5.137,0,0,0,0,,5.137,0,0,0,0,0,5.137,32.337,140.036,2.194,1.752,,181.456
3/1/2022,2020,20210632,18742,39535,TORRANCE PIPELINE COMPANY LLC,Crude Oil,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0.041,0.497,0,0.351,,0.889,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.041,0.497,0,0.351,,0.889
3/1/2022,2020,20210633,18743,39535,TORRANCE PIPELINE COMPANY LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,0,0,0,0,0,5.872,2.412,5.736,1.168,,15.188,0,0,5.45,13.08,15.308,32.499,0,0,0,0,,66.337,0,0,5.45,13.08,15.308,32.499,5.872,2.412,5.736,1.168,,81.525
3/1/2022,2020,20210636,18953,39540,"ARB MIDSTREAM, LLC",Crude Oil,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,0,129.28,67.794,197.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.28,67.794,197.074
3/1/2022,2020,20210419,18856,39551,"STAKEHOLDER MIDSTREAM CRUDE OIL PIPELINE, LLC",Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,23.53,,23.53,,,,,,,,,,,,0,,,,,,,,,,23.53,,23.53
3/1/2022,2020,20210598,18706,39556,ISLAND ENERGY SERVICES,Refined and/or Petroleum Product (non-HVL),INTRASTATE,HAWAII,,,,,,,,,0.526,,,0.526,,,,18.708,,,,,,,0.05,18.758,,,,18.708,,,,,0.526,,0.05,19.284
3/1/2022,2020,20210497,18861,39565,TORRENT OIL LLC,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2020,20210588,18695,39566,LUCID ENERGY DELAWARE LLC,HVL,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,27.6,,27.6,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,27.6,,27.6
3/1/2022,2020,20210213,18309,39581,CALIBER BEAR DEN INTERCONNECT LLC,Crude Oil,INTRASTATE,NORTH DAKOTA,,,,,,,,,,5.66,,5.66,,,,,,,,,,,,0,,,,,,,,,,5.66,,5.66
3/1/2022,2020,20210697,18822,39587,"SAVAGE BAKKEN CONNECTOR, INC",Crude Oil,INTERSTATE,NORTH DAKOTA,,,,,,,,,,2.25,0,2.25,,,,,,,,,,,0,0,,,,,,,,,,2.25,0,2.25
3/1/2022,2020,20210179,18268,39589,"STATELINE CRUDE, LLC",Crude Oil,INTERSTATE,NEW MEXICO,,,,,,,,,,4.75,,4.75,,,,,,,,,,,,0,,,,,,,,,,4.75,,4.75
3/1/2022,2020,20210179,18268,39589,"STATELINE CRUDE, LLC",Crude Oil,INTERSTATE,TEXAS,,,,,,,,,,19.13,,19.13,,,,,,,,,,,,0,,,,,,,,,,19.13,,19.13
3/1/2022,2020,20210710,18873,39593,QEP ENERGY COMPANY,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,2.8,,2.8,,,,,,,,,,,,0,,,,,,,,,,2.8,,2.8
3/1/2022,2020,20210372,18469,39596,PERMIAN EXPRESS PARTNERS LLC,Crude Oil,INTERSTATE,ARKANSAS,0,0,0,0,0,0.1,0,0.1,0.4,0.6,,1.2,0,0,152.5,7.9,0,0,0,0,0,0,,160.4,0,0,152.5,7.9,0,0.1,0,0.1,0.4,0.6,,161.6
3/1/2022,2020,20210372,18469,39596,PERMIAN EXPRESS PARTNERS LLC,Crude Oil,INTERSTATE,ILLINOIS,0,0,0,0,0,0,0,0,0.1,0,,0.1,0,0,57.5,0,0,0,0,0,0,0,,57.5,0,0,57.5,0,0,0,0,0,0.1,0,,57.6
3/1/2022,2020,20210372,18469,39596,PERMIAN EXPRESS PARTNERS LLC,Crude Oil,INTERSTATE,LOUISIANA,0,0,0,0,0,17.2,1.3,0.6,25.3,0,,44.4,0,0,0,119,0,0,0,0,0,0,,119,0,0,0,119,0,17.2,1.3,0.6,25.3,0,,163.4
3/1/2022,2020,20210372,18469,39596,PERMIAN EXPRESS PARTNERS LLC,Crude Oil,INTERSTATE,MISSOURI,0,0,0,0,0,0,0,0,0.4,0,,0.4,0.1,0,57.4,0,0,0,0,0,0,0,,57.5,0.1,0,57.4,0,0,0,0,0,0.4,0,,57.9
3/1/2022,2020,20210372,18469,39596,PERMIAN EXPRESS PARTNERS LLC,Crude Oil,INTERSTATE,TEXAS,12.7,0,0,97.8,0.1,22.1,26.3,35.1,3.8,342.1,0,540,0,0,136.4,240.8,4.1,0,0,0,0,0,,381.3,12.7,0,136.4,338.6,4.2,22.1,26.3,35.1,3.8,342.1,0,921.3
3/1/2022,2020,20210372,18469,39596,PERMIAN EXPRESS PARTNERS LLC,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,2.7,0,0.1,0.2,2,0,5,0,0,0,22.8,0,0,0,0,0,0,0,22.8,0,0,0,22.8,0,2.7,0,0.1,0.2,2,0,27.8
3/1/2022,2020,20210371,18468,39596,PERMIAN EXPRESS PARTNERS LLC,HVL,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210026,18081,39600,VAQUERO PERMIAN PROCESSING LLC,HVL,INTRASTATE,TEXAS,,,,,,,,,,3.265,0,3.265,,,,,,,,,,,0,0,,,,,,,,,,3.265,0,3.265
3/1/2022,2020,20210252,18349,39606,CR PERMIAN CRUDE LLC,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,45.89,,45.89,,,,,,,,,,,,0,,,,,,,,,,45.89,,45.89
3/1/2022,2020,20210261,18358,39610,"CPE GATHERING MIDCON, LLC",Crude Oil,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,16.76,0,16.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.76,0,16.76
3/1/2022,2020,20210264,18361,39617,EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US - CONVENT REFINERY,HVL,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
3/1/2022,2020,20210033,18871,39636,"CARBON CALIFORNIA OPERATING COMPANY, LLC",Crude Oil,INTRASTATE,CALIFORNIA,,,,,3.7,,,,,,,3.7,,,,,,,,,,,,0,,,,,3.7,,,,,,,3.7
3/1/2022,2020,20210446,18548,39637,UTAH GAS OP LTD DBA UTAH GAS CORP,HVL,INTERSTATE,COLORADO,,,,,,,,15.1,,,,15.1,,,,,,,,,,,,0,,,,,,,,15.1,,,,15.1
3/1/2022,2020,20210446,18548,39637,UTAH GAS OP LTD DBA UTAH GAS CORP,HVL,INTERSTATE,UTAH,,,,,,,,1.6,,,,1.6,,,,,,,,,,,,0,,,,,,,,1.6,,,,1.6
3/1/2022,2020,20210154,18226,39638,ALTUS MIDSTREAM NGL PIPELINE LP,HVL,INTRASTATE,TEXAS,,,,,,,,,,29.46,0,29.46,,,,,,,,,,,0,0,,,,,,,,,,29.46,0,29.46
3/1/2022,2020,20210153,18225,39639,TANKS R US,Refined and/or Petroleum Product (non-HVL),INTRASTATE,MICHIGAN,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2020,20210217,18313,39647,VALERO TEXAS CITY REFINERY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,3.36,,,3.36,,,,,1.83,,,,,,,1.83,,,,,1.83,,,,3.36,,,5.19
3/1/2022,2020,20210447,18549,39648,VALERO HOUSTON REFINERY,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,1.23,0.16,,,,,,,1.39,,,,1.23,0.16,,,,,,,1.39
3/1/2022,2020,20210449,18551,39648,VALERO HOUSTON REFINERY,HVL,INTRASTATE,TEXAS,,,,,,,,1.16,,,,1.16,,,,,,,,,,,,0,,,,,,,,1.16,,,,1.16
3/1/2022,2020,20210448,18550,39648,VALERO HOUSTON REFINERY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,6.16,,3.1,1.39,10.65,,,,,,0.31,,,,,,0.31,,,,,,0.31,,6.16,,3.1,1.39,10.96
3/1/2022,2020,20210254,18351,39649,"IRONWOOD MIDSTREAM ENERGY PARTNERS, LLC",Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,20.25,,20.25,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,20.25,,20.25
3/1/2022,2020,20210129,18199,39654,ORYX DELAWARE OIL TRANSPORT LLC,Crude Oil,INTERSTATE,NEW MEXICO,,,,,,,,,,162.43,3.14,165.57,,,,,,,,,,,,0,,,,,,,,,,162.43,3.14,165.57
3/1/2022,2020,20210129,18199,39654,ORYX DELAWARE OIL TRANSPORT LLC,Crude Oil,INTERSTATE,TEXAS,,,,,,,,,,506.97,1.21,508.18,,,,,,,,,,,,0,,,,,,,,,,506.97,1.21,508.18
3/1/2022,2020,20210129,18199,39654,ORYX DELAWARE OIL TRANSPORT LLC,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,16.53,,16.53,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,16.53,,16.53
3/1/2022,2020,20210263,18360,39663,"PETROGAS WEST, LLC",HVL,INTRASTATE,WASHINGTON,,,,,,0.41,,,,,,0.41,,,,,,,,,,,,0,,,,,,0.41,,,,,,0.41
3/1/2022,2020,20210500,18603,39666,FORMULA MIDSTREAM PARTNERS LLC,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,24.67,,24.67,,,,,,,,,,,,0,,,,,,,,,,24.67,,24.67
3/1/2022,2020,20210028,18083,39675,"SCT PIPELINE, LLC",Crude Oil,INTRASTATE,OKLAHOMA,,,,,,,,,,17.49,0,17.49,,,,,,,,,,,0,0,,,,,,,,,,17.49,0,17.49
3/1/2022,2020,20210392,18908,39684,ROCKY MOUNTAIN MIDSTREAM PIPELINE LLC,Crude Oil,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,0,54.846,,54.846,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,54.846,,54.846
3/1/2022,2020,20210712,18878,39684,ROCKY MOUNTAIN MIDSTREAM PIPELINE LLC,HVL,INTRASTATE,COLORADO,,,,,,,,,,22.6,,22.6,,,,,,,,,,,,0,,,,,,,,,,22.6,,22.6
3/1/2022,2020,20210117,18186,39694,"BRIDGE ENERGY, LLC",Crude Oil,INTRASTATE,CALIFORNIA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2020,20210498,18601,39698,S2 ENERGY OPERATING LLC,Crude Oil,INTRASTATE,LOUISIANA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2020,20210001,18044,39708,"SYDRI OPERATING, INC.",Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210700,18902,39713,CANTIUM. LLC,Crude Oil,INTERSTATE,LOUISIANA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2020,20210700,18902,39713,CANTIUM. LLC,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2020,20210700,18902,39713,CANTIUM. LLC,Crude Oil,INTRASTATE,LOUISIANA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2020,20210612,18721,39731,VANTAGE PIPELINE US LP,HVL,INTERSTATE,NORTH DAKOTA,,,,,,,,,,127.11,,127.11,,,,,,,,,,,,0,,,,,,,,,,127.11,,127.11
3/1/2022,2020,20210337,18434,39739,OCELOT ENERGY MANAGEMENT LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,16.71,,,16.71,,,,,,,,,,,,0,,,,,,,,,16.71,,,16.71
3/1/2022,2020,20210421,18522,39746,ELEVATION MIDSTREAM,Crude Oil,INTRASTATE,COLORADO,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2020,20210020,18072,39752,"STAKEHOLDER GAS UTILITY, LLC",HVL,INTRASTATE,TEXAS,,,,,,,,,,36.2,0,36.2,,,,,,,,,,,0,0,,,,,,,,,,36.2,0,36.2
3/1/2022,2020,20210090,18150,39753,CURETON FRONT RANGE LLC,HVL,INTRASTATE,COLORADO,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2020,20210462,18913,39754,"PERDURE PETROLEUM, LLC",CO2,INTERSTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210462,18913,39754,"PERDURE PETROLEUM, LLC",CO2,INTERSTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210462,18913,39754,"PERDURE PETROLEUM, LLC",CO2,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2022,2020,20210462,18913,39754,"PERDURE PETROLEUM, LLC",CO2,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,15.26,0,0,15.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.26,0,0,15.26
3/1/2022,2020,20210462,18913,39754,"PERDURE PETROLEUM, LLC",CO2,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,14.235,0,14.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.235,0,14.235
3/1/2022,2020,20210549,18654,39760,"THE DOW CHEMICAL COMPANY, SDO",HVL,INTRASTATE,TEXAS,0,0,0,0,0,3.1,0,0,0,0,0,3.1,0,0,0,0,0,2.91,0,1.49,0,0,0,4.4,0,0,0,0,0,6.01,0,1.49,0,0,0,7.5
3/1/2022,2020,20210457,18559,39760,"THE DOW CHEMICAL COMPANY, SDO",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,,0.2,,0.2,,,,,,1.08,0.34,,,0.02,0.03,1.47,,,,,,1.08,0.34,,,0.22,0.03,1.67
3/1/2022,2020,20210004,18050,39771,ELK OPERATING SERVICES LLC,CO2,INTERSTATE,COLORADO,,,,,,,,,,,0,0,,,,,,,12.1,,,,0,12.1,,,,,,,12.1,,,,0,12.1
3/1/2022,2020,20210004,18050,39771,ELK OPERATING SERVICES LLC,CO2,INTERSTATE,UTAH,,,,,,,,,,,0,0,,,,,,,,,,,0,0,,,,,,,,,,,0,0
3/1/2022,2020,20210674,18785,39774,"GLASS MOUNTAIN PIPELINE, LLC",Crude Oil,INTRASTATE,OKLAHOMA,,,,,,,,,,258.95,,258.95,,,,,,,,,,,,0,,,,,,,,,,258.95,,258.95
3/1/2022,2020,20210591,18698,39785,"EPIC CONSOLIDATED OPERATIONS, LLC",Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,541.93,374.69,916.62,,,,,,,,,,,,0,,,,,,,,,,541.93,374.69,916.62
3/1/2022,2020,20210622,18851,39785,"EPIC CONSOLIDATED OPERATIONS, LLC",HVL,INTERSTATE,NEW MEXICO,,,,,,,,,,19.9,,19.9,,,,,,,,,,,,0,,,,,,,,,,19.9,,19.9
3/1/2022,2020,20210622,18851,39785,"EPIC CONSOLIDATED OPERATIONS, LLC",HVL,INTERSTATE,TEXAS,,,,,,,,,,7.59,,7.59,,,,,,,,,,,,0,,,,,,,,,,7.59,,7.59
3/1/2022,2020,20210622,18851,39785,"EPIC CONSOLIDATED OPERATIONS, LLC",HVL,INTRASTATE,TEXAS,,,57,,,,,,,667.05,147.53,871.58,,,,,,,,,,,,0,,,57,,,,,,,667.05,147.53,871.58
3/1/2022,2020,20210626,18852,39785,"EPIC CONSOLIDATED OPERATIONS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,,6.86,2.41,9.27,,,,,,,,,,,,0,,,,,,,,,,6.86,2.41,9.27
3/1/2022,2020,20210106,18173,39794,"GULFMARK ENERGY, INC.",Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2020,20210717,18892,39805,"THOMPSON WEBSTER PIPELINE, INC.",Crude Oil,INTERSTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2020,20210487,18589,39806,"EVX MIDSTREAM PARTNERS, LLC",Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2020,20210480,18582,39810,DIAMONDBACK E&P LLC,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2020,20210177,18266,39815,"GT PIPELINE, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,,5.63,,5.63,,,,,,,,,,,,0,,,,,,,,,,5.63,,5.63
3/1/2022,2020,20210144,18215,39817,TN AVENUE LLC,Crude Oil,INTRASTATE,CALIFORNIA,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,
3/1/2022,2020,20210702,18832,39819,BREITBURN ENERGY CO2,CO2,INTERSTATE,NEW MEXICO,,,,,,,,,,,,0,,,,,,,,23,23.94,,,46.94,,,,,,,,23,23.94,,,46.94
3/1/2022,2020,20210702,18832,39819,BREITBURN ENERGY CO2,CO2,INTERSTATE,OKLAHOMA,,,,,,,,,,,,0,,,,,,,,45,33.77,,,78.77,,,,,,,,45,33.77,,,78.77
3/1/2022,2020,20210702,18832,39819,BREITBURN ENERGY CO2,CO2,INTERSTATE,TEXAS,,,,,,,,,,,,0,,,,,,,,50.85,,,,50.85,,,,,,,,50.85,,,,50.85
3/1/2022,2020,20210178,18267,39820,"MAVERICK TERMINALS CORPUS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,0.37,,,,,0.94,,1.31,,,,,,,,,,,,0,,,,,0.37,,,,,0.94,,1.31
3/1/2022,2020,20210235,18650,39822,"SCM PR, LLC",Crude Oil,INTERSTATE,WYOMING,0,0,0,0,0,0,0,0,0,151,28.08,179.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,28.08,179.08
3/1/2022,2020,20210160,18232,39823,TARGA DOWNSTREAM LLC,HVL,INTERSTATE,NEW MEXICO,,,,,,,,,,21,,21,,,,,,,,,,,,0,,,,,,,,,,21,,21
3/1/2022,2020,20210160,18232,39823,TARGA DOWNSTREAM LLC,HVL,INTERSTATE,OKLAHOMA,,,,,,,,,,157.8,111.3,269.1,,,,,,,,,,,,0,,,,,,,,,,157.8,111.3,269.1
3/1/2022,2020,20210160,18232,39823,TARGA DOWNSTREAM LLC,HVL,INTERSTATE,TEXAS,,,,,,,,,,847.5,,847.5,,,,,,,,,,,,0,,,,,,,,,,847.5,,847.5
3/1/2022,2020,20210160,18232,39823,TARGA DOWNSTREAM LLC,HVL,INTRASTATE,TEXAS,,,,,,,,,,65.8,25.3,91.1,,,,,,,,,,,,0,,,,,,,,,,65.8,25.3,91.1
3/1/2022,2020,20210273,18370,39827,"SWISSPORT SA FUEL SERVICES, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,1.3,,,,,1.3,,,,,,,,,,,,0,,,,,,,1.3,,,,,1.3
3/1/2022,2020,20210062,18770,39833,"SAN MATEO BLACK RIVER OIL PIPELINE, LLC",Crude Oil,INTRASTATE,NEW MEXICO,,,,,,,,,,21.146,15.38,36.526,,,,,,,,,,,,0,,,,,,,,,,21.146,15.38,36.526
3/1/2022,2020,20210469,18571,39837,PARAMOUNT PIPELINE LLC,Crude Oil,INTRASTATE,CALIFORNIA,,,,,,,,,,,,0,20.201,10.45,,8.47,,1.033,0.312,1.729,,,,42.195,20.201,10.45,,8.47,,1.033,0.312,1.729,,,,42.195
3/1/2022,2020,20210473,18575,39837,PARAMOUNT PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,,,,,,,,,,,,0,,2.178,,4.394,,,,0.196,1.684,,,8.452,,2.178,,4.394,,,,0.196,1.684,,,8.452
3/1/2022,2020,20210560,18666,39841,RED BUTTE PIPELINE LLC,Crude Oil,INTERSTATE,MONTANA,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.7,0,0,0,0,,0.7,0,0,0,0,0,0.7,0,0,0,0,,0.7
3/1/2022,2020,20210560,18666,39841,RED BUTTE PIPELINE LLC,Crude Oil,INTERSTATE,WYOMING,,,,,,4.66,0.09,1.88,0.03,0.34,,7,,,,36.9,0.45,,,,,,,37.35,,,,36.9,0.45,4.66,0.09,1.88,0.03,0.34,,44.35
