DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTIUNKWN,PARTIPRE20,PARTI192029,PARTI193039,PARTI194049,PARTI195059,PARTI196069,PARTI197079,PARTI198089,PARTI199099,PARTI200009,PARTI201019,PARTI202029,PARTITOTAL
3/1/2022,2019,20200051,17261,26136,PARAMOUNT PETROLEUM CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,,,,,,0.45,0,0,0,0,0,,,0.45
3/1/2022,2019,20200060,17271,26149,ALYESKA PIPELINE SERVICE CO,Crude Oil,INTERSTATE,ALASKA,,,,,,,,792,,8,,,,800
3/1/2022,2019,20200245,17469,26302,MUSTANG PIPELINE CO,HVL,INTRASTATE,TEXAS,,0,0,0,0,0,0,0,89.14,0,0,0,,89.14
3/1/2022,2019,20200278,17504,26303,UNOCAL PIPELINE CO - EASTERN REGION,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,4.7,0,0,0,0,0,,4.7
3/1/2022,2019,20200416,17655,26330,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",HVL,INTRASTATE,OKLAHOMA,,,,,,,,,4.33,,,7.26,,11.59
3/1/2022,2019,20200202,17425,30003,HOUSTON REFINING LP.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,1,1,,,1,,,3
3/1/2022,2019,20200038,17248,30020,W & T OFFSHORE INC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALABAMA,,,,,,,,,,4.75,,,,4.75
3/1/2022,2019,20200415,17653,30544,OCCIDENTAL CHEMICAL CORP,HVL,INTRASTATE,TEXAS,,,,,,,,,41.946,,,,,41.946
3/1/2022,2019,20200351,17582,30626,TARGA NGL PIPE LINE CO,HVL,INTERSTATE,LOUISIANA,,,,,21.96,,,,,,,0.07,,22.03
3/1/2022,2019,20200351,17582,30626,TARGA NGL PIPE LINE CO,HVL,INTERSTATE,TEXAS,,,,,41.34,33.49,,7.51,,0.64,0.74,0.67,,84.39
3/1/2022,2019,20200351,17582,30626,TARGA NGL PIPE LINE CO,HVL,INTRASTATE,TEXAS,,,,,,49.61,31.8,30.42,1.23,49.73,2.29,57.9,,222.98
3/1/2022,2019,20200142,17714,30657,BRAVO PIPELINE COMPANY,CO2,INTERSTATE,COLORADO,,,,,,,,,89,,,,,89
3/1/2022,2019,20200142,17714,30657,BRAVO PIPELINE COMPANY,CO2,INTERSTATE,NEW MEXICO,,,,,,,,,364.83,,11.5,,,376.33
3/1/2022,2019,20200142,17714,30657,BRAVO PIPELINE COMPANY,CO2,INTERSTATE,TEXAS,0,,0,0,0,0,0,0,193,213.36,,12.5,,418.86
3/1/2022,2019,20200142,17714,30657,BRAVO PIPELINE COMPANY,CO2,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,6,86,71.89,17.08,,180.97
3/1/2022,2019,20200670,17935,30658,KERN OIL & REFINING CO.,Crude Oil,INTRASTATE,CALIFORNIA,,,,,7.91,,,,3.53,0.66,6.5,,,18.6
3/1/2022,2019,20200665,17924,30666,"ENMARK ENERGY, INC",CO2,INTRASTATE,MISSISSIPPI,,,,,,,,3.39,4.92,1.32,,,,9.63
3/1/2022,2019,20200274,17499,30683,WESTLAKE PETROCHEMICALS LLC,HVL,INTRASTATE,LOUISIANA,,,0,0,0,0,0,0,0,13.95,3.529,0,,17.479
3/1/2022,2019,20200276,17502,30683,WESTLAKE PETROCHEMICALS LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,,,,0,0,0,0,0,0,6.836,0,0,,6.836
3/1/2022,2019,20200429,17668,30709,HUNTSMAN PETROCHEMICAL LLC,HVL,INTRASTATE,TEXAS,,,,,0.96,,,,6.768,,,,,7.728
3/1/2022,2019,20200427,17666,30709,HUNTSMAN PETROCHEMICAL LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,,0,0,7.5,0.16,0.98,0,6.6,0.15,0,0,,15.39
3/1/2022,2019,20200293,17521,30711,HILCORP ENERGY COMPANY,Crude Oil,INTRASTATE,LOUISIANA,,,,,,,,,,1.967,4.943,,,6.91
3/1/2022,2019,20200266,17491,30755,CITGO PRODUCTS PIPELINE CO,HVL,INTERSTATE,LOUISIANA,0,,0,0,0,0,0,0,0,23.452,0,0,,23.452
3/1/2022,2019,20200266,17491,30755,CITGO PRODUCTS PIPELINE CO,HVL,INTERSTATE,TEXAS,0,,0,0,0,0,0,32.002,0,53.45,0,1.071,,86.523
3/1/2022,2019,20200265,17490,30755,CITGO PRODUCTS PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,45.535,,,,185.482,,0.313,0.055,0.556,3.233,1.193,0.624,,236.991
3/1/2022,2019,20200096,17315,30756,WYOMING REFINING CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WYOMING,0,,0,0,0,0,0,0,40.36,0,0.1,0,,40.46
3/1/2022,2019,20200384,17622,30777,MOTIVA ENTERPRISE LLC,Crude Oil,INTRASTATE,TEXAS,,,,,,5.531,,2.67,,,,,,8.201
3/1/2022,2019,20200399,17637,30777,MOTIVA ENTERPRISE LLC,HVL,INTRASTATE,TEXAS,,,,,,35.3,,,,0.02,,,,35.32
3/1/2022,2019,20200396,17634,30777,MOTIVA ENTERPRISE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,10.39,21.64,9.56,8.68,0.99,1.15,6.58,0,3.18,0,,62.17
3/1/2022,2019,20200174,17397,30781,OLYMPIC PIPE LINE COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OREGON,0,0,0,0,0,0,13.8,1.5,0,0,0,0,,15.3
3/1/2022,2019,20200174,17397,30781,OLYMPIC PIPE LINE COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WASHINGTON,0,0,0,0,0,0,255,81.6,0.1,8.7,6.3,0,,351.7
3/1/2022,2019,20200174,17397,30781,OLYMPIC PIPE LINE COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WASHINGTON,0,0,0,0,0,0,34.4,10.2,1.6,0.1,0,0,,46.3
3/1/2022,2019,20200426,17665,30782,HARVEST MIDSTREAM COMPANY,Crude Oil,INTERSTATE,LOUISIANA,,,,,,67.012,11.438,37.705,47.51,8.629,1.684,3.802,,177.78
3/1/2022,2019,20200426,17665,30782,HARVEST MIDSTREAM COMPANY,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,31.801,,,,,,,,31.801
3/1/2022,2019,20200426,17665,30782,HARVEST MIDSTREAM COMPANY,Crude Oil,INTERSTATE,TEXAS,,,,,,,,,,2.905,,,,2.905
3/1/2022,2019,20200426,17665,30782,HARVEST MIDSTREAM COMPANY,Crude Oil,INTRASTATE,LOUISIANA,0,0,0,0,34.183,100.918,15.708,7.365,0.56,8.696,7.42,15.429,,190.279
3/1/2022,2019,20200426,17665,30782,HARVEST MIDSTREAM COMPANY,Crude Oil,INTRASTATE,TEXAS,,,0,,,,,3.532,,105.856,8.647,362.845,,480.88
3/1/2022,2019,20200139,17362,30792,LAMAR OIL & GAS,Crude Oil,INTRASTATE,TEXAS,,,0,0,0,0,0,0,0,0,4.5,4.21,,8.71
3/1/2022,2019,20200028,17233,30825,CITGO PETROLEUM CORPORATION (REFINERY),HVL,INTRASTATE,LOUISIANA,0,0,0,0,0,0,6.24,0,0,0,0,0,,6.24
3/1/2022,2019,20200464,18934,30826,WILLIAMS FIELD SERVICES,HVL,INTERSTATE,COLORADO,0.15,0,0,0,0,0,0,0,0,0,388.41,4.76,,393.32
3/1/2022,2019,20200464,18934,30826,WILLIAMS FIELD SERVICES,HVL,INTERSTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,261.18,0.03,,261.21
3/1/2022,2019,20200464,18934,30826,WILLIAMS FIELD SERVICES,HVL,INTERSTATE,OHIO,0,0,0,,0,0,0,0,0,0,0,50.3,,50.3
3/1/2022,2019,20200464,18934,30826,WILLIAMS FIELD SERVICES,HVL,INTERSTATE,PENNSYLVANIA,0,,0,0,0,,0,0,0,0,0,31.35,,31.35
3/1/2022,2019,20200464,18934,30826,WILLIAMS FIELD SERVICES,HVL,INTERSTATE,WEST VIRGINIA,0,,0,0,0,0,0,0,0,,0,19.15,,19.15
3/1/2022,2019,20200464,18934,30826,WILLIAMS FIELD SERVICES,HVL,INTERSTATE,WYOMING,0,0,0,0,0,0,0,0,0,0,386.52,0.08,,386.6
3/1/2022,2019,20200464,18934,30826,WILLIAMS FIELD SERVICES,HVL,INTRASTATE,COLORADO,0,,0,0,0,0,0,0,24.39,0,11.12,0.38,,35.89
3/1/2022,2019,20200464,18934,30826,WILLIAMS FIELD SERVICES,HVL,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,27.73,,27.73
3/1/2022,2019,20200313,17542,30829,ENTERPRISE CRUDE PIPELINE LLC,Crude Oil,INTERSTATE,NEW MEXICO,0,0,0,5.573,0,0,0,0,5.782,0.057,24.392,52.048,,87.852
3/1/2022,2019,20200313,17542,30829,ENTERPRISE CRUDE PIPELINE LLC,Crude Oil,INTERSTATE,OKLAHOMA,1.668,0,0,0,0,0,0,150.298,0.517,6.987,2.857,158.265,,320.592
3/1/2022,2019,20200313,17542,30829,ENTERPRISE CRUDE PIPELINE LLC,Crude Oil,INTERSTATE,TEXAS,0.05,0,0,73.04,50.888,68.962,23.093,340.98,126.174,16.3,46.508,908.623,,1654.618
3/1/2022,2019,20200313,17542,30829,ENTERPRISE CRUDE PIPELINE LLC,Crude Oil,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,1.782,0,,1.782
3/1/2022,2019,20200313,17542,30829,ENTERPRISE CRUDE PIPELINE LLC,Crude Oil,INTRASTATE,TEXAS,8.61,,70.636,81.539,0.383,110.054,4.644,20.61,3.592,389.341,43.189,850.43,,1583.028
3/1/2022,2019,20200317,17546,30829,ENTERPRISE CRUDE PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,21.365,0,,21.365
3/1/2022,2019,20200317,17546,30829,ENTERPRISE CRUDE PIPELINE LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,1.917,7.166,0,,9.083
3/1/2022,2019,20200237,17461,30834,TIDELANDS OIL PRODUCTION COMPANY,Crude Oil,INTRASTATE,CALIFORNIA,,,,,,,,,,,,2.06,,2.06
3/1/2022,2019,20200103,17322,30901,AIRCRAFT SERVICES INTERNATIONAL GROUP (ASIG),Refined and/or Petroleum Product (non-HVL),INTRASTATE,ALASKA,,,,,,,,,,7.6,,,,7.6
3/1/2022,2019,20200478,17984,30909,TRANSMONTAIGNE OPERATING COMPANY L.P.,Crude Oil,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,1.9,0,0,,1.9
3/1/2022,2019,20200479,18169,30909,TRANSMONTAIGNE OPERATING COMPANY L.P.,HVL,INTRASTATE,TEXAS,,,,,,,,,,16,16.29,0.45,0,32.74
3/1/2022,2019,20200482,17985,30909,TRANSMONTAIGNE OPERATING COMPANY L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ARKANSAS,0,0,0,0,0,0,0,0,11.24,0,0,0,,11.24
3/1/2022,2019,20200482,17985,30909,TRANSMONTAIGNE OPERATING COMPANY L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,0,0,0,0,0,0,0,0,55.58,0,0,0,,55.58
3/1/2022,2019,20200482,17985,30909,TRANSMONTAIGNE OPERATING COMPANY L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,,,,,,,,3.8,,2.5,,1,,7.3
3/1/2022,2019,20200482,17985,30909,TRANSMONTAIGNE OPERATING COMPANY L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,MISSISSIPPI,0,0,0,0,0,34.9,0.9,1.3,2.2,0,1.3,0.1,,40.7
3/1/2022,2019,20200371,17606,30940,"WILLIAMS ENERGY, LLC",HVL,INTRASTATE,LOUISIANA,0,0,0,0,0,15.04,0,0,0,6.27,0.98,0.81,,23.1
3/1/2022,2019,20200370,17605,30959,THE DOW CHEMICAL COMPANY,HVL,INTRASTATE,TEXAS,6.15,0,,,1.39,,22.52,14.3,9,19.39,6.4,6.36,,85.51
3/1/2022,2019,20200272,17497,30959,THE DOW CHEMICAL COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,11.59,0,0,0,0,0,5.94,0,7.17,16.49,8.39,2.86,,52.44
3/1/2022,2019,20200176,17399,31023,CITGO REFINING & CHEMICAL CO. L.P.,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,4.1,0,0,0,0,,4.1
3/1/2022,2019,20200181,17404,31023,CITGO REFINING & CHEMICAL CO. L.P.,HVL,INTRASTATE,TEXAS,1.3,0,0,0,0,0,0,0,4.4,0,0,0,,5.7
3/1/2022,2019,20200180,17403,31023,CITGO REFINING & CHEMICAL CO. L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,6.2,0,0,0,0,0,0,7.3,35.1,0,0,0,,48.6
3/1/2022,2019,20200250,17474,31045,"GENESIS PIPELINE USA, L.P.",Crude Oil,INTERSTATE,ALABAMA,8.14,0,0,0,0,0,0,41.92,5.19,13.16,0,0,,68.41
3/1/2022,2019,20200250,17474,31045,"GENESIS PIPELINE USA, L.P.",Crude Oil,INTERSTATE,FLORIDA,0,0,0,0,0,0,0,43.19,0.42,0,0,0,,43.61
3/1/2022,2019,20200250,17474,31045,"GENESIS PIPELINE USA, L.P.",Crude Oil,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,38.13,,38.13
3/1/2022,2019,20200250,17474,31045,"GENESIS PIPELINE USA, L.P.",Crude Oil,INTERSTATE,MISSISSIPPI,38.79,25.4,0,0,51.58,56.75,28.59,0,0,0,16.4,0,,217.51
3/1/2022,2019,20200098,17317,31049,MCCHORD PIPELINE CO.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WASHINGTON,,,,,,,13.25,,,1,,,,14.25
3/1/2022,2019,20200273,17498,31051,"TIDEWATER, INC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,OREGON,0,0,0,0,0,0,0,10.56,0,0,0,0,,10.56
3/1/2022,2019,20200273,17498,31051,"TIDEWATER, INC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,WASHINGTON,0,0,0,0,0,0,0,0,1.67,4.04,1.02,0.1,,6.83
3/1/2022,2019,20200496,17739,31056,"SIGNATURE FLIGHT SUPPORT, M&O _ HONOLULU",Refined and/or Petroleum Product (non-HVL),INTRASTATE,HAWAII,,,,,,1,3,2,,,,,,6
3/1/2022,2019,20200087,17304,31057,"HECO - HAWAIIAN ELECTRIC COMPANY, INC.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,HAWAII,,0,0,0,0,,0,,2.2,0,15.8,0,,18
3/1/2022,2019,20200675,17940,31059,BASF CORPORATION,HVL,INTRASTATE,TEXAS,,,,,,,0.76,0.24,7.24,0.34,0.12,1.26,,9.96
3/1/2022,2019,20200633,17884,31075,E&B NATURAL RESOURCES MANAGEMENT CORP,Crude Oil,INTRASTATE,CALIFORNIA,,,,,,1.02,3.59,,,,,,,4.61
3/1/2022,2019,20200108,17327,31083,HAWAII ELECTRIC LIGHT,Refined and/or Petroleum Product (non-HVL),INTRASTATE,HAWAII,,,,,,0.54,1,0.44,,,0.02,,,2
3/1/2022,2019,20200208,17431,31130,DCP MIDSTREAM,HVL,INTERSTATE,COLORADO,0,0,0,0,0,0,0,173.357,0.004,35.446,2.124,9.664,,220.595
3/1/2022,2019,20200208,17431,31130,DCP MIDSTREAM,HVL,INTERSTATE,KANSAS,0,0,0,0,0,0,0,208.653,0.019,0.052,0.44,22.99,,232.154
3/1/2022,2019,20200208,17431,31130,DCP MIDSTREAM,HVL,INTERSTATE,LOUISIANA,0,0,0,0,0,0,128.717,0.21,0.066,46.451,0.067,0.696,,176.207
3/1/2022,2019,20200208,17431,31130,DCP MIDSTREAM,HVL,INTERSTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,45.456,,45.456
3/1/2022,2019,20200208,17431,31130,DCP MIDSTREAM,HVL,INTERSTATE,OKLAHOMA,0,0,0,0,0,58.304,87.994,0,20.343,0.505,0.056,398.024,,565.226
3/1/2022,2019,20200208,17431,31130,DCP MIDSTREAM,HVL,INTERSTATE,TEXAS,0,0,0,0,0,354.703,119.92,5.426,0,12.096,1.965,48.019,,542.129
3/1/2022,2019,20200208,17431,31130,DCP MIDSTREAM,HVL,INTRASTATE,COLORADO,15.365,0,0,0,0,0,0,0,17.453,0,0.183,23.013,,56.014
3/1/2022,2019,20200208,17431,31130,DCP MIDSTREAM,HVL,INTRASTATE,MICHIGAN,0,0,0,0,0,,0,3.402,0,0.282,0,0.546,,4.23
3/1/2022,2019,20200208,17431,31130,DCP MIDSTREAM,HVL,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,19.125,0,0,0,,19.125
3/1/2022,2019,20200208,17431,31130,DCP MIDSTREAM,HVL,INTRASTATE,TEXAS,0,0,0,0,16.353,0.497,12.111,0,6.531,59.632,168.437,1244.35,,1507.911
3/1/2022,2019,20200209,17432,31130,DCP MIDSTREAM,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0.439,2.569,,3.008
3/1/2022,2019,20200209,17432,31130,DCP MIDSTREAM,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,,0,0,0,0,0,0,0,0,0.246,25.234,,25.48
3/1/2022,2019,20200111,18299,31135,PETRO-DIAMOND TERMINAL COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,,,0,0,0,0,0.47,0.57,0.71,0.1,0,0.34,,2.19
3/1/2022,2019,20200143,18156,31136,WICKLAND PIPELINES LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,,,,,,,,,,,9.68,7.89,,17.57
3/1/2022,2019,20200534,17778,31166,MUSTANG  PIPE  LINE  LLC,Crude Oil,INTERSTATE,ILLINOIS,0,,0,0,180.94,28,0.39,0.19,0,0,0.04,0.04,,209.6
3/1/2022,2019,20200485,17728,31167,MOEM PIPELINE LLC,Crude Oil,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,54.565,0,0.027,0.516,0.797,,55.905
3/1/2022,2019,20200450,17690,31174,"SHELL PIPELINE CO., L.P.",Crude Oil,INTERSTATE,ILLINOIS,0,,0,0,0,0.1,0,1.1,0,0,0,0,,1.2
3/1/2022,2019,20200450,17690,31174,"SHELL PIPELINE CO., L.P.",Crude Oil,INTERSTATE,LOUISIANA,0,0,0,0,105.9,169.3,181.5,96.1,75.6,114.9,50.4,0,,793.7
3/1/2022,2019,20200450,17690,31174,"SHELL PIPELINE CO., L.P.",Crude Oil,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,27,106.2,45,527,429,161.1,,1295.3
3/1/2022,2019,20200450,17690,31174,"SHELL PIPELINE CO., L.P.",Crude Oil,INTERSTATE,TEXAS,0,0,0,0,97.8,0.9,3.8,0,0,9.6,5.6,1.9,,119.6
3/1/2022,2019,20200450,17690,31174,"SHELL PIPELINE CO., L.P.",Crude Oil,INTRASTATE,CALIFORNIA,0,0,0,1.2,0,1.2,163,16.9,189.4,41.2,64,0,,476.9
3/1/2022,2019,20200447,17687,31174,"SHELL PIPELINE CO., L.P.",Fuel Grade Ethanol (dedicated system),INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,12,0,3,0,0,,15
3/1/2022,2019,20200448,17688,31174,"SHELL PIPELINE CO., L.P.",HVL,INTERSTATE,LOUISIANA,0,0,0,0,0,0,47.9,237.2,20.6,20.4,4.4,0.2,,330.7
3/1/2022,2019,20200448,17688,31174,"SHELL PIPELINE CO., L.P.",HVL,INTERSTATE,TEXAS,0,0,0,0,0,0,14.8,98.3,1,0.2,0.1,0,,114.4
3/1/2022,2019,20200448,17688,31174,"SHELL PIPELINE CO., L.P.",HVL,INTRASTATE,LOUISIANA,0,0,0,0,0,0,27.5,28.4,0,20.7,1.6,0.6,,78.8
3/1/2022,2019,20200448,17688,31174,"SHELL PIPELINE CO., L.P.",HVL,INTRASTATE,TEXAS,0,0,0,0,0,2,21.3,56.8,3.3,22.8,10,3.7,,119.9
3/1/2022,2019,20200449,17689,31174,"SHELL PIPELINE CO., L.P.",Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,0,0,0,0,0,0,0,0,0,0,0.8,,0.8
3/1/2022,2019,20200449,17689,31174,"SHELL PIPELINE CO., L.P.",Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,,,,,,9.9,53.9,0,18.7,0,74.9,0.3,,157.7
3/1/2022,2019,20200449,17689,31174,"SHELL PIPELINE CO., L.P.",Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,,,,,,,,,7.7,10.2,,,,17.9
3/1/2022,2019,20200449,17689,31174,"SHELL PIPELINE CO., L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,0,0,0,0,22.2,45.3,63,8,5.4,0.5,0,,144.4
3/1/2022,2019,20200449,17689,31174,"SHELL PIPELINE CO., L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,ILLINOIS,,,,,,5.9,,,,,,,,5.9
3/1/2022,2019,20200449,17689,31174,"SHELL PIPELINE CO., L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,,,,,,,,10.6,,,,,,10.6
3/1/2022,2019,20200449,17689,31174,"SHELL PIPELINE CO., L.P.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,8.2,,,5.9,0.5,0.5,0.3,3.2,1.7,,,20.3
3/1/2022,2019,20200169,17392,31178,XTO ENERGY INC,CO2,INTRASTATE,TEXAS,3.4,,,,,,,,25.8,,,,,29.2
3/1/2022,2019,20200626,18035,31178,XTO ENERGY INC,Crude Oil,INTRASTATE,NEW MEXICO,,,,,,,,,,,,27,,27
3/1/2022,2019,20200626,18035,31178,XTO ENERGY INC,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,6.52,,61,,67.52
3/1/2022,2019,20200184,17407,31178,XTO ENERGY INC,HVL,INTRASTATE,LOUISIANA,12.1,,,,,,,,,,,,,12.1
3/1/2022,2019,20200184,17407,31178,XTO ENERGY INC,HVL,INTRASTATE,TEXAS,3.2,,,,,,,,,,0.4,,,3.6
3/1/2022,2019,20200165,17388,31189,BP PIPELINE (NORTH AMERICA) INC.,Crude Oil,INTERSTATE,ILLINOIS,0,,0,0,25.5,254.4,230.7,0.1,0.4,7.6,0.6,0.3,,519.6
3/1/2022,2019,20200165,17388,31189,BP PIPELINE (NORTH AMERICA) INC.,Crude Oil,INTERSTATE,INDIANA,0,0,0,0,9.6,25,0,1.4,0.9,1.7,1.5,1.4,,41.5
3/1/2022,2019,20200165,17388,31189,BP PIPELINE (NORTH AMERICA) INC.,Crude Oil,INTERSTATE,IOWA,0,,0,0,0,15.8,0,0,0,0,0.2,0,,16
3/1/2022,2019,20200165,17388,31189,BP PIPELINE (NORTH AMERICA) INC.,Crude Oil,INTERSTATE,KANSAS,0,,0,0,122.6,7.8,0.1,0.4,0.2,1.1,0.1,0,,132.3
3/1/2022,2019,20200165,17388,31189,BP PIPELINE (NORTH AMERICA) INC.,Crude Oil,INTERSTATE,MISSOURI,,,,,8.5,204.9,0.1,0.5,0.4,0.7,1.9,0.1,,217.1
3/1/2022,2019,20200165,17388,31189,BP PIPELINE (NORTH AMERICA) INC.,Crude Oil,INTERSTATE,OKLAHOMA,0,,0,0,67.1,19.4,1.3,0.2,0.5,0.5,0,0,,89
3/1/2022,2019,20200165,17388,31189,BP PIPELINE (NORTH AMERICA) INC.,Crude Oil,INTRASTATE,WASHINGTON,0,0,0,0,0,0,0,4.8,0,0,0.5,0,,5.3
3/1/2022,2019,20200166,17389,31189,BP PIPELINE (NORTH AMERICA) INC.,HVL,INTERSTATE,INDIANA,0,0,0,0,0,0,0,0,1.7,0,0,0,,1.7
3/1/2022,2019,20200166,17389,31189,BP PIPELINE (NORTH AMERICA) INC.,HVL,INTRASTATE,WASHINGTON,0,0,0,0,0,0,0,0,4.8,0.1,0,0,,4.9
3/1/2022,2019,20200171,17394,31189,BP PIPELINE (NORTH AMERICA) INC.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ALABAMA,0,0,0,0,0,0,0,25.9,0,0.3,0,0,,26.2
3/1/2022,2019,20200171,17394,31189,BP PIPELINE (NORTH AMERICA) INC.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,0,0,10.4,0.6,0,0,135,1.1,0.4,0,0.1,,147.6
3/1/2022,2019,20200171,17394,31189,BP PIPELINE (NORTH AMERICA) INC.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,0,0,0,0,0,0,0,134.1,2.8,3.8,0,0.2,,140.9
3/1/2022,2019,20200171,17394,31189,BP PIPELINE (NORTH AMERICA) INC.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,0,0,0,0,0,71.4,0,0,0,1.1,0,0,,72.5
3/1/2022,2019,20200171,17394,31189,BP PIPELINE (NORTH AMERICA) INC.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KENTUCKY,0,0,0,0,0,0,0,97,0,0.4,0,0,,97.4
3/1/2022,2019,20200171,17394,31189,BP PIPELINE (NORTH AMERICA) INC.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,0,0,0,0,0,7.1,0,0,0,0,0,0,,7.1
3/1/2022,2019,20200171,17394,31189,BP PIPELINE (NORTH AMERICA) INC.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TENNESSEE,0,,0,0,0,0,0,126.9,0,0.2,1,0,,128.1
3/1/2022,2019,20200024,17228,31199,ALLIANCE PIPELINE L.P.,HVL,INTRASTATE,NORTH DAKOTA,,0,0,0,0,0,0,0,0,0,0,0.317,,0.317
3/1/2022,2019,20200419,17658,31202,"ENABLE MIDSTREAM PARTNERS, LP",HVL,INTRASTATE,TEXAS,0,,0,0,0,0,13.34,0,0,27,13.81,3.78,,57.93
3/1/2022,2019,20200418,17657,31202,"ENABLE MIDSTREAM PARTNERS, LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,33.26,0,0,0.15,0,10.07,1.26,,44.74
3/1/2022,2019,20200238,17462,31228,"CALIFORNIA RESOURCES ELK HILLS, LLC",HVL,INTRASTATE,CALIFORNIA,0,,0,0,0,0,0,0,0,0,0,22,,22
3/1/2022,2019,20200239,17463,31228,"CALIFORNIA RESOURCES ELK HILLS, LLC",Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,11,,11
3/1/2022,2019,20200646,17900,31256,"AMERICAN MIDSTREAM GAS SOLUTIONS, LP",HVL,INTRASTATE,TEXAS,,,,,,,14,,,,22.691,,,36.691
3/1/2022,2019,20200182,17405,31285,HOUSTON AMMONIA TERMINAL,HVL,INTRASTATE,TEXAS,,,,,,,,,6.2,,,,,6.2
3/1/2022,2019,20200080,17292,31295,PACIFIC OPERATORS OFFSHORE,Crude Oil,INTERSTATE,OCS-Pacific,,,,,,,6.25,,,,,,,6.25
