DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTPONCPB,PARTPONCPC,PARTPONCUB,PARTPONCUC,PARTPONCUP,PARTPONCUO,PARTPONTOTAL,PARTPOFFCPB,PARTPOFFCPC,PARTPOFFCUB,PARTPOFFCUC,PARTPOFFCUP,PARTPOFFCUO,PARTPOFFTOTAL,PARTPCPBTOTAL,PARTPCPCTOTAL,PARTPCUBTOTAL,PARTPCUCTOTAL,PARTPCUPTOTAL,PARTPCUOTOTAL,PARTPTOTMILES,PARTPOTHER
3/1/2022,2020,20210233,18948,2731,CHEVRON PIPE LINE CO,Crude Oil,INTERSTATE,UTAH,0,344.5,0,0,0,0,344.5,0,0,0,0,0,0,0,0,344.5,0,0,0,0,344.5,
3/1/2022,2020,20210233,18948,2731,CHEVRON PIPE LINE CO,Crude Oil,INTRASTATE,CALIFORNIA,0,83.22,0,0,0,0,83.22,0,0,0,0,0,0,0,0,83.22,0,0,0,0,83.22,
3/1/2022,2020,20210249,18346,2731,CHEVRON PIPE LINE CO,HVL,INTRASTATE,LOUISIANA,0,18.5,0,0,0,0,18.5,0,0,0,0,0,0,0,0,18.5,0,0,0,0,18.5,
3/1/2022,2020,20210249,18346,2731,CHEVRON PIPE LINE CO,HVL,INTRASTATE,TEXAS,0,1045.8,0,0,0,0,1045.8,0,0,0,0,0,0,0,0,1045.8,0,0,0,0,1045.8,
3/1/2022,2020,20210266,18970,2731,CHEVRON PIPE LINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,CALIFORNIA,0,274.76,0,0,0,0,274.76,0,0,0,0,0,0,0,0,274.76,0,0,0,0,274.76,
3/1/2022,2020,20210266,18970,2731,CHEVRON PIPE LINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,UTAH,0,2.7,0,0,0,0,2.7,0,0,0,0,0,0,0,0,2.7,0,0,0,0,2.7,
3/1/2022,2020,20210525,18628,2767,"HARVEST ALASKA, LLC",Crude Oil,INTERSTATE,ALASKA,0,0,43.97,0,0,0,43.97,0,5.96,4.75,0,0,0,10.71,0,5.96,48.72,0,0,0,54.68,
3/1/2022,2020,20210525,18628,2767,"HARVEST ALASKA, LLC",Crude Oil,INTRASTATE,ALASKA,0,43.98,0,0,0,0,43.98,0,20.92,0,0,0,0,20.92,0,64.9,0,0,0,0,64.9,
3/1/2022,2020,20210704,18837,3345,DEVON ENERGY PRODUCTION CO. LP,CO2,INTRASTATE,WYOMING,0,46.51,0,0,0,0,46.51,0,0,0,0,0,0,0,0,46.51,0,0,0,0,46.51,
3/1/2022,2020,20210436,18538,3445,DIXIE PIPELINE COMPANY LLC,HVL,INTERSTATE,ALABAMA,0,253.17,0,0,0,0,253.17,0,0,0,0,0,0,0,0,253.17,0,0,0,0,253.17,
3/1/2022,2020,20210436,18538,3445,DIXIE PIPELINE COMPANY LLC,HVL,INTERSTATE,GEORGIA,0,362.086,0,0,0,0,362.086,0,0,0,0,0,0,0,0,362.086,0,0,0,0,362.086,
3/1/2022,2020,20210436,18538,3445,DIXIE PIPELINE COMPANY LLC,HVL,INTERSTATE,LOUISIANA,0,234.938,0,0,0,0,234.938,0,0,0,0,0,0,0,0,234.938,0,0,0,0,234.938,
3/1/2022,2020,20210436,18538,3445,DIXIE PIPELINE COMPANY LLC,HVL,INTERSTATE,MISSISSIPPI,0,123.33,0,0,0,0,123.33,0,0,0,0,0,0,0,0,123.33,0,0,0,0,123.33,
3/1/2022,2020,20210436,18538,3445,DIXIE PIPELINE COMPANY LLC,HVL,INTERSTATE,NORTH CAROLINA,0,89.455,0,0,0,0,89.455,0,0,0,0,0,0,0,0,89.455,0,0,0,0,89.455,
3/1/2022,2020,20210436,18538,3445,DIXIE PIPELINE COMPANY LLC,HVL,INTERSTATE,SOUTH CAROLINA,0,164.044,0,0,0,0,164.044,0,0,0,0,0,0,0,0,164.044,0,0,0,0,164.044,
3/1/2022,2020,20210436,18538,3445,DIXIE PIPELINE COMPANY LLC,HVL,INTERSTATE,TEXAS,0,79.081,0,0,0,0,79.081,0,0,0,0,0,0,0,0,79.081,0,0,0,0,79.081,
3/1/2022,2020,20210031,18086,3527,DOW PIPELINE CO,HVL,INTRASTATE,TEXAS,0,480.6,0,0,0,0,480.6,0,0,0,0,0,0,0,0,480.6,0,0,0,0,480.6,
3/1/2022,2020,20210034,18089,3535,DOW PIPELINE CO,HVL,INTRASTATE,LOUISIANA,0,197.43,0,0,0,0,197.43,0,0,0,0,0,0,0,0,197.43,0,0,0,0,197.43,
3/1/2022,2020,20210311,18408,4280,EL PASO NATURAL GAS CO,Crude Oil,INTRASTATE,CALIFORNIA,0,122.41,0,0,0,0,122.41,0,0,0,0,0,0,0,0,122.41,0,0,0,0,122.41,
3/1/2022,2020,20210557,18932,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Crude Oil,INTERSTATE,ILLINOIS,0,0.63,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0.63,
3/1/2022,2020,20210557,18932,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Crude Oil,INTERSTATE,TENNESSEE,0,0.24,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0.24,
3/1/2022,2020,20210557,18932,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Crude Oil,INTRASTATE,TEXAS,0,4.62,0,0,0,0,4.62,0,0,0,0,0,0,0,0,4.62,0,0,0,0,4.62,
3/1/2022,2020,20210576,18683,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,HVL,INTERSTATE,TEXAS,0,52.12,0,0,0,0,52.12,0,0,0,0,0,0,0,0,52.12,0,0,0,0,52.12,
3/1/2022,2020,20210576,18683,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,HVL,INTRASTATE,TEXAS,0,40.84,0,0,0,0,40.84,0,0,0,0,0,0,0,0,40.84,0,0,0,0,40.84,
3/1/2022,2020,20210574,18681,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,10.68,0,0,0,0,10.68,0,0,0,0,0,0,0,0,10.68,0,0,0,0,10.68,
3/1/2022,2020,20210574,18681,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,0,3.16,0,0,0,0,3.16,0,0,0,0,0,0,0,0,3.16,0,0,0,0,3.16,
3/1/2022,2020,20210574,18681,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TENNESSEE,0,0.45,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0.45,
3/1/2022,2020,20210574,18681,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,69.07,0,0,0,0,69.07,0,0,0,0,0,0,0,0,69.07,0,0,0,0,69.07,
3/1/2022,2020,20210186,18275,4461,"EOG RESOURCES, INC",Crude Oil,INTRASTATE,TEXAS,0,52.455,0,0,0,0,52.455,0,0,0,0,0,0,0,0,52.455,0,0,0,0,52.455,
3/1/2022,2020,20210439,18541,4472,CYPRESS INTERSTATE PIPELINE LLC,HVL,INTERSTATE,LOUISIANA,0,27.13,0,0,0,0,27.13,0,0,0,0,0,0,0,0,27.13,0,0,0,0,27.13,
3/1/2022,2020,20210439,18541,4472,CYPRESS INTERSTATE PIPELINE LLC,HVL,INTERSTATE,TEXAS,0,77.2,0,0,0,0,77.2,0,0,0,0,0,0,0,0,77.2,0,0,0,0,77.2,
3/1/2022,2020,20210374,18471,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,280.79,0,0,0,0,280.79,0,0,0,0,0,0,0,0,280.79,0,0,0,0,280.79,
3/1/2022,2020,20210374,18471,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,0,41.06,0,0,0,0,41.06,0,0,0,0,0,0,0,0,41.06,0,0,0,0,41.06,
3/1/2022,2020,20210374,18471,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,0,294.97,0,0,0,0,294.97,0,0,0,0,0,0,0,0,294.97,0,0,0,0,294.97,
3/1/2022,2020,20210374,18471,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,0,321.1,0,0,0,0,321.1,0,0,0,0,0,0,0,0,321.1,0,0,0,0,321.1,
3/1/2022,2020,20210374,18471,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,0,898.7,0,0,0,0,898.7,0,0,0,0,0,0,0,0,898.7,0,0,0,0,898.7,
3/1/2022,2020,20210637,18930,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTERSTATE,LOUISIANA,0,222.55,0,0,0,0,222.55,0,0,0,0,0,0,0,0,222.55,0,0,0,0,222.55,
3/1/2022,2020,20210637,18930,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTERSTATE,NEW MEXICO,0,12.58,0,0,0,0,12.58,0,0,0,0,0,0,0,0,12.58,0,0,0,0,12.58,
3/1/2022,2020,20210637,18930,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,138.09,0,0,0,0,138.09,0,138.09,0,0,0,0,138.09,
3/1/2022,2020,20210637,18930,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTERSTATE,TEXAS,0,152.13,0,0,0,0,152.13,0,14.43,0,0,0,0,14.43,0,166.56,0,0,0,0,166.56,none
3/1/2022,2020,20210637,18930,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTRASTATE,MONTANA,0,71.04,0,0,0,0,71.04,0,0,0,0,0,0,0,0,71.04,0,0,0,0,71.04,
3/1/2022,2020,20210637,18930,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTRASTATE,TEXAS,0,41.13,0,0,0,0,41.13,0,0,0,0,0,0,0,0,41.13,0,0,0,0,41.13,Fiberglass
3/1/2022,2020,20210606,18714,4906,EXXONMOBIL PIPELINE CO,HVL,INTRASTATE,LOUISIANA,0,516.02,0,0,0,0,516.02,0,0,0,0,0,0,0,0,516.02,0,0,0,0,516.02,
3/1/2022,2020,20210606,18714,4906,EXXONMOBIL PIPELINE CO,HVL,INTRASTATE,TEXAS,0,1105.12,0,0,0,0,1105.12,0,0,0,0,0,0,0,0,1105.12,0,0,0,0,1105.12,
3/1/2022,2020,20210617,18726,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,0,1.12,0,0,0,0,1.12,0,0,0,0,0,0,0,0,1.12,0,0,0,0,1.12,
3/1/2022,2020,20210617,18726,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,0,19.76,0,0,0,0,19.76,0,0,0,0,0,0,0,0,19.76,0,0,0,0,19.76,
3/1/2022,2020,20210617,18726,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,0,24.99,0,0,0,0,24.99,0,0,0,0,0,0,0,0,24.99,0,0,0,0,24.99,
3/1/2022,2020,20210617,18726,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WASHINGTON,0,0.95,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0.95,
3/1/2022,2020,20210617,18726,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,0,4.04,0,0,0,0,4.04,0,0,0,0,0,0,0,0,4.04,0,0,0,0,4.04,
3/1/2022,2020,20210617,18726,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,591.91,0,0,0,0,591.91,0,0,0,0,0,0,0,0,591.91,0,0,0,0,591.91,
3/1/2022,2020,20210646,18756,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",CO2,INTRASTATE,WYOMING,0,160.48,0,0,0,0,160.48,0,0,0,0,0,0,0,0,160.48,0,0,0,0,160.48,
3/1/2022,2020,20210383,18482,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",Crude Oil,INTERSTATE,CALIFORNIA,0,1.15,0,0,0,0,1.15,0,5.05,0,0,0,0,5.05,0,6.2,0,0,0,0,6.2,
3/1/2022,2020,20210383,18482,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",Crude Oil,INTERSTATE,OCS-Pacific,0,0,0,0,0,0,0,0,4.63,0,0,0,0,4.63,0,4.63,0,0,0,0,4.63,
3/1/2022,2020,20210081,18931,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTERSTATE,KANSAS,36.56,158.78,0,0,0,0,195.34,0,0,0,0,0,0,0,36.56,158.78,0,0,0,0,195.34,
3/1/2022,2020,20210081,18931,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTERSTATE,OKLAHOMA,1.33,79.24,0,0,0,0,80.57,0,0,0,0,0,0,0,1.33,79.24,0,0,0,0,80.57,
3/1/2022,2020,20210081,18931,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTRASTATE,KANSAS,0,47.06,0,0,0,0,47.06,0,0,0,0,0,0,0,0,47.06,0,0,0,0,47.06,
3/1/2022,2020,20210081,18931,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTRASTATE,OKLAHOMA,0,101.93,0,0,0,0,101.93,0,0,0,0,0,0,0,0,101.93,0,0,0,0,101.93,
3/1/2022,2020,20210341,18438,6911,GULF STATE PIPELINE CO INC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,54,0,0,0,0,54,0,0,0,0,0,0,0,0,54,0,0,0,0,54,
3/1/2022,2020,20210351,18448,7063,HARBOR PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,0,80.4,0,0,0,0,80.4,0,0,0,0,0,0,0,0,80.4,0,0,0,0,80.4,
3/1/2022,2020,20210246,18342,7660,HUNT CRUDE OIL SUPPLY CO,Crude Oil,INTERSTATE,ALABAMA,0,105,0,0,0,0,105,0,0,0,0,0,0,0,0,105,0,0,0,0,105,
3/1/2022,2020,20210246,18342,7660,HUNT CRUDE OIL SUPPLY CO,Crude Oil,INTERSTATE,MISSISSIPPI,0,97.72,0,0,0,0,97.72,0,0,0,0,0,0,0,0,97.72,0,0,0,0,97.72,
3/1/2022,2020,20210246,18342,7660,HUNT CRUDE OIL SUPPLY CO,Crude Oil,INTRASTATE,ALABAMA,0,30.32,0,0,0,0,30.32,0,0,0,0,0,0,0,0,30.32,0,0,0,0,30.32,
3/1/2022,2020,20210152,18224,8014,IDAHO PIPELINE CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,IDAHO,0,2.32,0,0,0,0,2.32,0,0,0,0,0,0,0,0,2.32,0,0,0,0,2.32,
3/1/2022,2020,20210115,18304,8175,INTERSTATE STORAGE & PIPELINE C0,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,0,11.8,0,0,0,0,11.8,0,0,0,0,0,0,0,0,11.8,0,0,0,0,11.8,
3/1/2022,2020,20210705,18844,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,KANSAS,0,533.93,0,0,0,0,533.93,0,0,0,0,0,0,0,0,533.93,0,0,0,0,533.93,
3/1/2022,2020,20210705,18844,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,NEBRASKA,0,28.95,0,0,0,0,28.95,0,0,0,0,0,0,0,0,28.95,0,0,0,0,28.95,
3/1/2022,2020,20210705,18844,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,OKLAHOMA,0,49.77,0,0,0,0,49.77,0,0,0,0,0,0,0,0,49.77,0,0,0,0,49.77,
3/1/2022,2020,20210705,18844,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,TEXAS,0,17.34,0,0,0,0,17.34,0,0,0,0,0,0,0,0,17.34,0,0,0,0,17.34,
3/1/2022,2020,20210705,18844,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTRASTATE,KANSAS,0,147.97,0,0,0,0,147.97,0,0,0,0,0,0,0,0,147.97,0,0,0,0,147.97,
3/1/2022,2020,20210657,18767,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,ARKANSAS,0,265.7,0,0,0,0,265.7,0,0,0,0,0,0,0,0,265.7,0,0,0,0,265.7,
3/1/2022,2020,20210657,18767,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,ILLINOIS,0,177.6,0,0,0,0,177.6,0,0,0,0,0,0,0,0,177.6,0,0,0,0,177.6,
3/1/2022,2020,20210657,18767,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,INDIANA,0,170.9,0,0,0,0,170.9,0,0,0,0,0,0,0,0,170.9,0,0,0,0,170.9,
3/1/2022,2020,20210657,18767,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,IOWA,0,439.9,0,0,0,0,439.9,0,0,0,0,0,0,0,0,439.9,0,0,0,0,439.9,
3/1/2022,2020,20210657,18767,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,KANSAS,0,126.2,0,0,0,0,126.2,0,0,0,0,0,0,0,0,126.2,0,0,0,0,126.2,
3/1/2022,2020,20210657,18767,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,LOUISIANA,0,395,0,0,0,0,395,0,0,0,0,0,0,0,0,395,0,0,0,0,395,
3/1/2022,2020,20210657,18767,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,MISSOURI,0,413.2,0,0,0,0,413.2,0,0,0,0,0,0,0,0,413.2,0,0,0,0,413.2,
3/1/2022,2020,20210657,18767,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,NEBRASKA,0,316,0,0,0,0,316,0,0,0,0,0,0,0,0,316,0,0,0,0,316,
3/1/2022,2020,20210657,18767,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,SOUTH DAKOTA,0,2.2,0,0,0,0,2.2,0,0,0,0,0,0,0,0,2.2,0,0,0,0,2.2,
3/1/2022,2020,20210658,18768,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,0,272.2,0,0,0,0,272.2,0,0,0,0,0,0,0,0,272.2,0,0,0,0,272.2,
3/1/2022,2020,20210658,18768,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,0,506.7,0,0,0,0,506.7,0,0,0,0,0,0,0,0,506.7,0,0,0,0,506.7,
3/1/2022,2020,20210658,18768,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,0,235.8,0,0,0,0,235.8,0,0,0,0,0,0,0,0,235.8,0,0,0,0,235.8,
3/1/2022,2020,20210658,18768,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEBRASKA,0,598.8,0,0,0,0,598.8,0,0,0,0,0,0,0,0,598.8,0,0,0,0,598.8,
3/1/2022,2020,20210658,18768,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NORTH DAKOTA,0,275.4,0,0,0,0,275.4,0,0,0,0,0,0,0,0,275.4,0,0,0,0,275.4,
3/1/2022,2020,20210658,18768,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,SOUTH DAKOTA,0,309,0,0,0,0,309,0,0,0,0,0,0,0,0,309,0,0,0,0,309,
3/1/2022,2020,20210658,18768,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WYOMING,0,6.8,0,0,0,0,6.8,0,0,0,0,0,0,0,0,6.8,0,0,0,0,6.8,
3/1/2022,2020,20210284,18381,10250,KIANTONE PIPELINE CORP,Crude Oil,INTERSTATE,NEW YORK,0,64.92,0,0,0,0,64.92,0,0,0,0,0,0,0,0,64.92,0,0,0,0,64.92,
3/1/2022,2020,20210284,18381,10250,KIANTONE PIPELINE CORP,Crude Oil,INTERSTATE,PENNSYLVANIA,0,13.36,0,0,0,0,13.36,0,0,0,0,0,0,0,0,13.36,0,0,0,0,13.36,
3/1/2022,2020,20210285,18382,10250,KIANTONE PIPELINE CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,PENNSYLVANIA,0,6.915,0,0,0,0,6.915,0,0,0,0,0,0,0,0,6.915,0,0,0,0,6.915,
3/1/2022,2020,20210339,18436,10346,KUPARUK TRANSPORTATION CO,Crude Oil,INTERSTATE,ALASKA,0,0,29.336,7.531,0,0,36.867,0,0,0,0,0,0,0,0,0,29.336,7.531,0,0,36.867,
3/1/2022,2020,20210067,18124,11032,SPIRE MISSOURI INC. EAST,HVL,INTERSTATE,ILLINOIS,0,26.851,0,0,0,0,26.851,0,0,0,0,0,0,0,0,26.851,0,0,0,0,26.851,
3/1/2022,2020,20210067,18124,11032,SPIRE MISSOURI INC. EAST,HVL,INTERSTATE,MISSOURI,0,13.191,0,0,0,0,13.191,0,0,0,0,0,0,0,0,13.191,0,0,0,0,13.191,
3/1/2022,2020,20210290,18387,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,ILLINOIS,0,522.68,0,0,0,0,522.68,0,0,0,0,0,0,0,0,522.68,0,0,0,0,522.68,
3/1/2022,2020,20210290,18387,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,INDIANA,0,172.79,0,0,0,0,172.79,0,0,0,0,0,0,0,0,172.79,0,0,0,0,172.79,
3/1/2022,2020,20210290,18387,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,MICHIGAN,0,1074.67,0,0,0,0,1074.67,0,0,0,0,0,0,0,0,1074.67,0,0,0,0,1074.67,
3/1/2022,2020,20210290,18387,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,MINNESOTA,0,1244.49,0,0,0,0,1244.49,0,0,0,0,0,0,0,0,1244.49,0,0,0,0,1244.49,
3/1/2022,2020,20210290,18387,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,NEW YORK,0,29.77,0,0,0,0,29.77,0,0,0,0,0,0,0,0,29.77,0,0,0,0,29.77,
3/1/2022,2020,20210290,18387,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,NORTH DAKOTA,0,140,0,0,0,0,140,0,0,0,0,0,0,0,0,140,0,0,0,0,140,
3/1/2022,2020,20210290,18387,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,WISCONSIN,0,1181.23,0,0,0,0,1181.23,0,0,0,0,0,0,0,0,1181.23,0,0,0,0,1181.23,
3/1/2022,2020,20210288,18385,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HVL,INTERSTATE,MINNESOTA,0,283.69,0,0,0,0,283.69,0,0,0,0,0,0,0,0,283.69,0,0,0,0,283.69,
3/1/2022,2020,20210288,18385,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HVL,INTERSTATE,NORTH DAKOTA,0,27.91,0,0,0,0,27.91,0,0,0,0,0,0,0,0,27.91,0,0,0,0,27.91,
3/1/2022,2020,20210288,18385,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HVL,INTERSTATE,WISCONSIN,0,13.24,0,0,0,0,13.24,0,0,0,0,0,0,0,0,13.24,0,0,0,0,13.24,
3/1/2022,2020,20210501,18604,11272,LAVACA PIPELINE CO,HVL,INTRASTATE,TEXAS,0,54.91,0,0,0,0,54.91,0,0,0,0,0,0,0,0,54.91,0,0,0,0,54.91,
3/1/2022,2020,20210502,18605,11272,LAVACA PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,13.05,0,0,0,0,13.05,0,0,0,0,0,0,0,0,13.05,0,0,0,0,13.05,
3/1/2022,2020,20210403,18503,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTERSTATE,ARKANSAS,15.5,15.52,0,0,0,0,31.02,0,0,0,0,0,0,0,15.5,15.52,0,0,0,0,31.02,
3/1/2022,2020,20210403,18503,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTERSTATE,LOUISIANA,2.36,62.48,0,0,0,0,64.84,0,0,0,0,0,0,0,2.36,62.48,0,0,0,0,64.84,
3/1/2022,2020,20210403,18503,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTRASTATE,ARKANSAS,7.09,92.01,0,0,0,0,99.1,0,0,0,0,0,0,0,7.09,92.01,0,0,0,0,99.1,
3/1/2022,2020,20210403,18503,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTRASTATE,TEXAS,0,196.2,0,0,0,0,196.2,0,0,0,0,0,0,0,0,196.2,0,0,0,0,196.2,
3/1/2022,2020,20210404,18504,11551,"DELEK LOGISTICS OPERATING, LLC.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,ARKANSAS,0,170.37,0,0,0,0,170.37,0,0,0,0,0,0,0,0,170.37,0,0,0,0,170.37,
3/1/2022,2020,20210564,18670,11733,LOOP LLC,Crude Oil,INTERSTATE,LOUISIANA,0,91.5,0,0,0,0,91.5,0,3,0,0,0,0,3,0,94.5,0,0,0,0,94.5,
3/1/2022,2020,20210564,18670,11733,LOOP LLC,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,19.6,0,0,0,0,19.6,0,19.6,0,0,0,0,19.6,
3/1/2022,2020,20210565,18671,11733,LOOP LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,0,3.4,0,0,0,0,3.4,0,3,0,0,0,0,3,0,6.4,0,0,0,0,6.4,
3/1/2022,2020,20210565,18671,11733,LOOP LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OCS-Gulf of Mexico,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,15,0,0,0,0,15,
3/1/2022,2020,20210352,18801,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,ARKANSAS,0,15.1,0,0,0,0,15.1,0,0,0,0,0,0,0,0,15.1,0,0,0,0,15.1,
3/1/2022,2020,20210352,18801,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,KENTUCKY,0,229.1,0,0,0,0,229.1,0,0,0,0,0,0,0,0,229.1,0,0,0,0,229.1,
