DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTIUNKWN,PARTIPRE20,PARTI192029,PARTI193039,PARTI194049,PARTI195059,PARTI196069,PARTI197079,PARTI198089,PARTI199099,PARTI200009,PARTI201019,PARTI202029,PARTITOTAL
3/1/2022,2020,20210574,18681,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,0,0,0,0,0,2.48,0,0,0,0,0.69,0,0,3.17
3/1/2022,2020,20210574,18681,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TENNESSEE,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0.45
3/1/2022,2020,20210574,18681,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,69.07,0,69.07
3/1/2022,2020,20210186,18275,4461,"EOG RESOURCES, INC",Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,52.455,,52.455
3/1/2022,2020,20210439,18541,4472,CYPRESS INTERSTATE PIPELINE LLC,HVL,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,27.13,0,0,,27.13
3/1/2022,2020,20210439,18541,4472,CYPRESS INTERSTATE PIPELINE LLC,HVL,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,77.2,0,0,,77.2
3/1/2022,2020,20210374,18471,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,,,,,,,,260.33,1.15,0.18,0.12,18.5,,280.28
3/1/2022,2020,20210374,18471,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,INDIANA,,,,,,2.2,,36.22,,,1.68,1,,41.1
3/1/2022,2020,20210374,18471,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,,0,0,0,0,0,0,292.8,0,1.03,1.24,0.21,0,295.28
3/1/2022,2020,20210374,18471,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OKLAHOMA,,0,0,0,31.9,3.99,0.73,282.24,0.01,0.47,1.48,0.71,0,321.53
3/1/2022,2020,20210374,18471,4805,EXPLORER PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,,0,0,0.17,322.38,16.08,15.94,466.87,15.42,33.12,7.7,20.11,0,897.79
3/1/2022,2020,20210637,18930,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTERSTATE,LOUISIANA,37.33,,0,0,0,70.05,50.02,0.55,3.49,47.55,12.53,1.03,,222.55
3/1/2022,2020,20210637,18930,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTERSTATE,NEW MEXICO,12.58,,,,,,,,,,,,,12.58
3/1/2022,2020,20210637,18930,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,,,,,137.8,0.25,0.04,,138.09
3/1/2022,2020,20210637,18930,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTERSTATE,TEXAS,53.09,,0,0,9.98,0,19.15,4.08,46.29,31.54,1.73,0.69,,166.55
3/1/2022,2020,20210637,18930,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTRASTATE,MONTANA,20.34,,0,0,40.57,2.84,1.68,0,0,3.19,0.85,1.56,,71.03
3/1/2022,2020,20210637,18930,4906,EXXONMOBIL PIPELINE CO,Crude Oil,INTRASTATE,TEXAS,0,0,0.11,0,6.37,30.6,1.59,,,0.75,1.58,0.13,,41.13
3/1/2022,2020,20210606,18714,4906,EXXONMOBIL PIPELINE CO,HVL,INTRASTATE,LOUISIANA,2.8,,0,0,0,148.27,53.5,62.06,49.51,194.77,4.35,0.76,,516.02
3/1/2022,2020,20210606,18714,4906,EXXONMOBIL PIPELINE CO,HVL,INTRASTATE,TEXAS,4.46,0,0,42.7,34.94,27.77,395.83,276.86,149.91,130.69,35.28,6.68,0.01,1105.13
3/1/2022,2020,20210617,18726,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ILLINOIS,,,,,,,,,,,,1.12,,1.12
3/1/2022,2020,20210617,18726,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,0,,0,0,0,0,0,0,0,19.18,0.15,0.43,,19.76
3/1/2022,2020,20210617,18726,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TEXAS,0,,0,0,0,0,0.01,13.52,0.02,10.46,0.95,0.03,,24.99
3/1/2022,2020,20210617,18726,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WASHINGTON,,,,,,,,,,,,0.95,,0.95
3/1/2022,2020,20210617,18726,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,,,,,,2.33,0.03,,,1.68,,,,4.04
3/1/2022,2020,20210617,18726,4906,EXXONMOBIL PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,12.36,,,,203.62,46.83,225.34,7.14,49.41,7.5,31.63,8.08,,591.91
3/1/2022,2020,20210646,18756,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",CO2,INTRASTATE,WYOMING,,,,,,,,,,160.48,,,,160.48
3/1/2022,2020,20210383,18482,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",Crude Oil,INTERSTATE,CALIFORNIA,,,,,,,,,,6.2,,,,6.2
3/1/2022,2020,20210383,18482,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",Crude Oil,INTERSTATE,OCS-Pacific,,,,,,,,,,4.63,,,,4.63
3/1/2022,2020,20210081,18931,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTERSTATE,KANSAS,0,0,0,0,142.45,6.57,18.5,1.59,0,18.98,0.01,7.24,0,195.34
3/1/2022,2020,20210081,18931,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTERSTATE,OKLAHOMA,0,0,0,0,55.66,14.8,1.33,4.85,0.3,1.45,2.18,0,,80.57
3/1/2022,2020,20210081,18931,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTRASTATE,KANSAS,0,0,0,0,0,25.45,11.01,0,0,0,0,10.6,,47.06
3/1/2022,2020,20210081,18931,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",Crude Oil,INTRASTATE,OKLAHOMA,,,,45.26,0.03,0.16,1.01,0.34,0.28,0.7,53.26,0.89,,101.93
3/1/2022,2020,20210341,18438,6911,GULF STATE PIPELINE CO INC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,21,,,,27,6,54
3/1/2022,2020,20210351,18448,7063,HARBOR PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEW JERSEY,22.1,0,0,0,0,56.6,1.6,0,0,0.1,0,0,0,80.4
3/1/2022,2020,20210246,18342,7660,HUNT CRUDE OIL SUPPLY CO,Crude Oil,INTERSTATE,ALABAMA,,,,,,,,105,,,,,,105
3/1/2022,2020,20210246,18342,7660,HUNT CRUDE OIL SUPPLY CO,Crude Oil,INTERSTATE,MISSISSIPPI,0,0,0,0,0,0,46.85,21.24,,21.8,6.2,1.63,,97.72
3/1/2022,2020,20210246,18342,7660,HUNT CRUDE OIL SUPPLY CO,Crude Oil,INTRASTATE,ALABAMA,,,,,,,8.31,,,20.6,1.41,,,30.32
3/1/2022,2020,20210152,18224,8014,IDAHO PIPELINE CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,IDAHO,,,0,0,0,0,0,0,2.32,0,0,0,,2.32
3/1/2022,2020,20210115,18304,8175,INTERSTATE STORAGE & PIPELINE C0,Refined and/or Petroleum Product (non-HVL),INTRASTATE,NEW JERSEY,,,,,,,11.53,,,,0.19,0.08,,11.8
3/1/2022,2020,20210705,18844,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,KANSAS,0,0,0,0,0,291.84,74.82,53.34,0,3.63,57.65,50.25,2.4,533.93
3/1/2022,2020,20210705,18844,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,NEBRASKA,0,0,0,0,0,,0,0,0,0,28.95,0,0,28.95
3/1/2022,2020,20210705,18844,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,OKLAHOMA,0,0,0,0,0,0,0,26.33,0,23.39,0,0.04,0,49.76
3/1/2022,2020,20210705,18844,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,17.34,0,0,0,17.34
3/1/2022,2020,20210705,18844,9175,JAYHAWK PIPELINE LLC,Crude Oil,INTRASTATE,KANSAS,0,0,0,0,23.21,50.84,0,0,0,0,0,73.14,0.79,147.98
3/1/2022,2020,20210657,18767,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,ARKANSAS,0,0,0,0,0,0,13.1,251.8,0,0.4,0.1,0.3,0.1,265.8
3/1/2022,2020,20210657,18767,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,ILLINOIS,0,0,0,0,0,0,0,141.9,0,2.9,0.2,32.6,0,177.6
3/1/2022,2020,20210657,18767,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,INDIANA,0,0,0,0,0,0,0,170.9,0,0,0,0,,170.9
3/1/2022,2020,20210657,18767,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,IOWA,0,0,0,0,0,0,0,428.2,10.6,0.1,0.4,0.7,0,440
3/1/2022,2020,20210657,18767,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,KANSAS,0.2,0,0,0,0,112.9,0.6,0,2.2,0.3,0.2,9.8,0,126.2
3/1/2022,2020,20210657,18767,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,LOUISIANA,0,0,0,0,0,0,208.4,143.3,36.2,0.4,6.7,0.1,0,395.1
3/1/2022,2020,20210657,18767,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,MISSOURI,0,0,0,0,0,0,0,364.2,28.7,17.4,0.5,2.2,0,413
3/1/2022,2020,20210657,18767,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,NEBRASKA,0,0,0,0,0,166.8,0,145.3,0.2,0.5,2.1,0.8,0.3,316
3/1/2022,2020,20210657,18767,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,HVL,INTERSTATE,SOUTH DAKOTA,0,0,0,0,0,1.7,0,0,0,0,0,0.5,0,2.2
3/1/2022,2020,20210658,18768,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,0.9,0,0,39.8,140.4,0,80.2,0.3,1.8,3.5,2,2,1.2,272.1
3/1/2022,2020,20210658,18768,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,0.6,0,0,21,126.4,124.4,70.3,0.6,110,21,16.9,5.9,9.7,506.8
3/1/2022,2020,20210658,18768,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MINNESOTA,0.1,0,0,0,223.9,3,2.9,1.1,0.1,2.9,1.1,0.7,0,235.8
3/1/2022,2020,20210658,18768,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NEBRASKA,0,0,0,66.3,78.8,79.2,121.3,0.3,241.4,5.3,4.6,1.7,0,598.9
3/1/2022,2020,20210658,18768,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NORTH DAKOTA,0.8,0,0,0,0,196.4,64.3,3,0,0.5,1.8,8.5,0,275.3
3/1/2022,2020,20210658,18768,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTERSTATE,SOUTH DAKOTA,0,0,0,0.5,33.5,1.8,232.8,36.8,0.2,0.7,1.3,1.4,0,309
3/1/2022,2020,20210658,18768,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WYOMING,0,0,0,0,0,0,6.5,0,0,0,0.2,0,0,6.7
3/1/2022,2020,20210284,18381,10250,KIANTONE PIPELINE CORP,Crude Oil,INTERSTATE,NEW YORK,,,,,,,,64.54,0.1,,0.21,0.07,,64.92
3/1/2022,2020,20210284,18381,10250,KIANTONE PIPELINE CORP,Crude Oil,INTERSTATE,PENNSYLVANIA,,,,,,,,13.29,,0.04,0.01,0.02,,13.36
3/1/2022,2020,20210285,18382,10250,KIANTONE PIPELINE CORP,Refined and/or Petroleum Product (non-HVL),INTRASTATE,PENNSYLVANIA,,,,,,,,4.958,0.307,0.298,1.314,0.038,,6.915
3/1/2022,2020,20210339,18436,10346,KUPARUK TRANSPORTATION CO,Crude Oil,INTERSTATE,ALASKA,0,0,0,0,0,0,0,0,32.743,0,4.118,0.006,,36.867
3/1/2022,2020,20210067,18124,11032,SPIRE MISSOURI INC. EAST,HVL,INTERSTATE,ILLINOIS,,,,5.656,,,16.098,4.842,,,0.255,,0,26.851
3/1/2022,2020,20210067,18124,11032,SPIRE MISSOURI INC. EAST,HVL,INTERSTATE,MISSOURI,,,,,,1.784,9.496,,1.73,,,0.181,0,13.191
3/1/2022,2020,20210290,18387,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,ILLINOIS,0,0,0,0,0,75.2,115.87,0.8,0,116.26,138.5,76.05,0,522.68
3/1/2022,2020,20210290,18387,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,INDIANA,0,0,0,0,0,7.31,4.06,90.65,0,0,5.68,65.09,0,172.79
3/1/2022,2020,20210290,18387,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,MICHIGAN,0,0,0,0,0,550.2,0,296.81,0,0,0,227.37,0.29,1074.67
3/1/2022,2020,20210290,18387,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,MINNESOTA,0,0,0,0,0,282.23,283,117.03,0,0,557.75,4.48,0,1244.49
3/1/2022,2020,20210290,18387,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,NEW YORK,0,0,0,0,0,0,24.99,4.39,0,0,0,0.39,0,29.77
3/1/2022,2020,20210290,18387,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,NORTH DAKOTA,0,0,0,0,0,27.99,12.28,0,0,0,84.02,15.71,0,140
3/1/2022,2020,20210290,18387,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",Crude Oil,INTERSTATE,WISCONSIN,0,0,0,0,0,104.35,346.12,0,0,345.52,358.5,26.74,0,1181.23
3/1/2022,2020,20210288,18385,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HVL,INTERSTATE,MINNESOTA,0,0,0,0,0,175.58,0,0,0,108.11,0,0,0,283.69
3/1/2022,2020,20210288,18385,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HVL,INTERSTATE,NORTH DAKOTA,0,0,0,0,0,0,0,0,0,27.91,0,0,0,27.91
3/1/2022,2020,20210288,18385,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",HVL,INTERSTATE,WISCONSIN,0,0,0,0,0,13.24,0,0,0,0,0,0,,13.24
3/1/2022,2020,20210501,18604,11272,LAVACA PIPELINE CO,HVL,INTRASTATE,TEXAS,0,,0,0,0,0,0,0,0,39.33,13.2,2.38,,54.91
3/1/2022,2020,20210502,18605,11272,LAVACA PIPELINE CO,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,,13.05,,,,13.05
3/1/2022,2020,20210403,18503,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTERSTATE,ARKANSAS,0,0,0,15.5,0,0,0,0,0,0,15.52,0,0,31.02
3/1/2022,2020,20210403,18503,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTERSTATE,LOUISIANA,0,0,0,2.36,0,14.48,0,0,0,0,48,0,0,64.84
3/1/2022,2020,20210403,18503,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTRASTATE,ARKANSAS,0,0,0,29.87,26.28,0,0,2.73,0,0.9,30.93,8.39,0,99.1
3/1/2022,2020,20210403,18503,11551,"DELEK LOGISTICS OPERATING, LLC.",Crude Oil,INTRASTATE,TEXAS,0,0,186.75,0,0,0,0,0,0,4.5,1.02,3.93,0,196.2
3/1/2022,2020,20210404,18504,11551,"DELEK LOGISTICS OPERATING, LLC.",Refined and/or Petroleum Product (non-HVL),INTRASTATE,ARKANSAS,0,0,0,4.43,149.56,0,0,7.97,0,0,8.41,0,0,170.37
3/1/2022,2020,20210564,18670,11733,LOOP LLC,Crude Oil,INTERSTATE,LOUISIANA,,,,,,,,,89.8,,3.1,1.6,,94.5
3/1/2022,2020,20210564,18670,11733,LOOP LLC,Crude Oil,INTERSTATE,OCS-Gulf of Mexico,,,,,,,,,19.6,,,,,19.6
3/1/2022,2020,20210565,18671,11733,LOOP LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,,,,,,,,,6.4,,,,,6.4
3/1/2022,2020,20210565,18671,11733,LOOP LLC,Refined and/or Petroleum Product (non-HVL),INTERSTATE,OCS-Gulf of Mexico,,,,,,,,,15,,,,,15
3/1/2022,2020,20210352,18801,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,ARKANSAS,15.1,,,,,,,,,,,,,15.1
3/1/2022,2020,20210352,18801,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,KENTUCKY,0.8,0,0,0,0,222.1,0,0,0.8,5.4,0,0,,229.1
3/1/2022,2020,20210352,18801,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,LOUISIANA,52.8,0,0,0,0,176.9,0,0.3,0,0.2,0.4,0,0,230.6
3/1/2022,2020,20210352,18801,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,MICHIGAN,7.2,,,,,,,,,,,,,7.2
3/1/2022,2020,20210352,18801,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,MISSISSIPPI,3.6,0,0,0,0,190.4,0,0,0,0,0,0,0,194
3/1/2022,2020,20210352,18801,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,OHIO,212.6,0,0,0,0,0,0,0,0.3,16.7,0,6.9,0,236.5
3/1/2022,2020,20210352,18801,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,TENNESSEE,0,0,0,0,0,153.8,0,0,0,0,0,0,0,153.8
3/1/2022,2020,20210352,18801,12470,MID - VALLEY PIPELINE CO,Crude Oil,INTERSTATE,TEXAS,0,0,0,0,0,48,0,0,0,0,0,0,0,48
3/1/2022,2020,20210590,18697,12624,EXXONMOBIL OIL CORPORATION,Crude Oil,INTRASTATE,TEXAS,,,,,,,,,,5.97,,2.12,,8.09
3/1/2022,2020,20210594,18702,12624,EXXONMOBIL OIL CORPORATION,HVL,INTRASTATE,TEXAS,7.54,,,,,54.38,24.65,103,0.04,12.2,1.12,0.38,,203.31
3/1/2022,2020,20210592,18699,12624,EXXONMOBIL OIL CORPORATION,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,6.01,0.32,9.13,7.25,0,0,2.03,5.26,0.1,0.01,1.64,9.66,,41.41
3/1/2022,2020,20210596,18704,12628,MOBIL  PIPE  LINE COMPANY,Crude Oil,INTERSTATE,ILLINOIS,,,,,,,,21.05,,,,,,21.05
3/1/2022,2020,20210596,18704,12628,MOBIL  PIPE  LINE COMPANY,Crude Oil,INTRASTATE,TEXAS,0,,1.56,0,0,5.11,0.09,30.65,0,0.02,0.25,0,,37.68
3/1/2022,2020,20210599,18707,12628,MOBIL  PIPE  LINE COMPANY,HVL,INTRASTATE,TEXAS,0.64,,0,0,0,46.14,1.12,70.72,5.48,0.84,10.45,0.01,,135.4
3/1/2022,2020,20210597,18705,12628,MOBIL  PIPE  LINE COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,ILLINOIS,,,,,,,,2.69,,,0.59,,,3.28
3/1/2022,2020,20210589,18696,12634,EXXONMOBIL OIL CORPORATION,HVL,INTRASTATE,TEXAS,12.09,,,,,65.63,62.51,4.17,16.33,14.17,3.01,3.3,0.01,181.22
3/1/2022,2020,20210330,18427,12913,SUPERIOR REFINING COMPANY LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WISCONSIN,,,,,,4.023,0.17,0.37,0.251,0.525,,0.229,,5.568
3/1/2022,2020,20210321,18808,14145,"ENLINK OHIO RIVER VALLEY PIPELINE, LLC",Crude Oil,INTERSTATE,OHIO,,,,,,,,23.701,27.353,,0.026,13.365,,64.445
3/1/2022,2020,20210069,18127,14194,"OILTANKING, HOUSTON LP",Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,,,,,,,,,,,5.28,,0,5.28
3/1/2022,2020,20210545,18649,14391,"OSAGE PIPE LINE COMPANY, LLC",Crude Oil,INTERSTATE,KANSAS,,,,,,,,57.11,,0.3,2.9,,,60.31
3/1/2022,2020,20210545,18649,14391,"OSAGE PIPE LINE COMPANY, LLC",Crude Oil,INTERSTATE,OKLAHOMA,,,,,,,,75.18,,0.17,,,,75.35
3/1/2022,2020,20210586,18693,15156,SINCLAIR TRANSPORTATION COMPANY,Crude Oil,INTERSTATE,COLORADO,,,,,,,15.45,,,,2.62,0.16,,18.23
3/1/2022,2020,20210586,18693,15156,SINCLAIR TRANSPORTATION COMPANY,Crude Oil,INTERSTATE,WYOMING,,,,,,,168.43,98.73,,14.13,104.75,32.17,,418.21
3/1/2022,2020,20210586,18693,15156,SINCLAIR TRANSPORTATION COMPANY,Crude Oil,INTRASTATE,WYOMING,,,,,79.28,9.94,,12.74,8.46,0.39,8.07,7.53,,126.41
3/1/2022,2020,20210478,18580,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,COLORADO,,,,,,,58.61,,0.01,15.86,7.92,42.57,0.33,125.3
3/1/2022,2020,20210478,18580,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,IOWA,,,4.47,,2.98,,,,,0.12,1.76,2.48,,11.81
3/1/2022,2020,20210478,18580,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,KANSAS,,,,,,,5.85,,,0.99,0.9,,,7.74
3/1/2022,2020,20210478,18580,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSOURI,,,16.21,101.32,14.18,,1.12,,,2.23,31.39,37.24,2.51,206.2
3/1/2022,2020,20210478,18580,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTERSTATE,WYOMING,,,,,,,111.18,,0.03,4.6,1.45,0.47,,117.73
3/1/2022,2020,20210478,18580,15156,SINCLAIR TRANSPORTATION COMPANY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,WYOMING,,,,,,,5.08,55.57,,21.55,29.24,2.48,0.08,114
3/1/2022,2020,20210467,18569,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Crude Oil,INTRASTATE,TEXAS,0,0,0,0,0,0,0,1.41,0,0,0,,,1.41
3/1/2022,2020,20210468,18570,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,Refined and/or Petroleum Product (non-HVL),INTRASTATE,TEXAS,0,0,0,0,30.77,0,3.11,4.17,18.84,0.04,0.16,0.05,,57.14
3/1/2022,2020,20210018,18070,15645,PLACID PIPELINE COMPANY LLC,Refined and/or Petroleum Product (non-HVL),INTRASTATE,LOUISIANA,,,,,5,,2,1,,,1,,0,9
3/1/2022,2020,20210411,18511,15674,PRODUCTS (SE) PIPE LINE CORPORATION,Refined and/or Petroleum Product (non-HVL),INTERSTATE,ALABAMA,0,0,0,0,11.33,293.93,158.84,128.31,0.14,12.04,5.9,1.57,0.36,612.42
3/1/2022,2020,20210411,18511,15674,PRODUCTS (SE) PIPE LINE CORPORATION,Refined and/or Petroleum Product (non-HVL),INTERSTATE,GEORGIA,0,0,0,0,84.02,157.62,281.28,93.07,34.49,7.74,3.69,1.23,0.05,663.19
3/1/2022,2020,20210411,18511,15674,PRODUCTS (SE) PIPE LINE CORPORATION,Refined and/or Petroleum Product (non-HVL),INTERSTATE,LOUISIANA,0,0,0,0,75.25,105.18,0.26,4.73,1.34,2.2,0.33,0,,189.29
3/1/2022,2020,20210411,18511,15674,PRODUCTS (SE) PIPE LINE CORPORATION,Refined and/or Petroleum Product (non-HVL),INTERSTATE,MISSISSIPPI,0,0,0,0,16.38,329.58,120,266.72,0.26,1.1,1.48,0.31,,735.83
3/1/2022,2020,20210411,18511,15674,PRODUCTS (SE) PIPE LINE CORPORATION,Refined and/or Petroleum Product (non-HVL),INTERSTATE,NORTH CAROLINA,0,0,0,0,0,106.94,100.26,100.21,4.49,1.68,4.67,1.58,,319.83
3/1/2022,2020,20210411,18511,15674,PRODUCTS (SE) PIPE LINE CORPORATION,Refined and/or Petroleum Product (non-HVL),INTERSTATE,SOUTH CAROLINA,0,0,0,0,0,101.63,101.67,0,0,0.06,0.1,0.01,0,203.47
3/1/2022,2020,20210411,18511,15674,PRODUCTS (SE) PIPE LINE CORPORATION,Refined and/or Petroleum Product (non-HVL),INTERSTATE,TENNESSEE,0,0,0,0,99.36,0.5,1.09,0.32,0.65,1.89,0.84,0.41,0,105.06
3/1/2022,2020,20210411,18511,15674,PRODUCTS (SE) PIPE LINE CORPORATION,Refined and/or Petroleum Product (non-HVL),INTERSTATE,VIRGINIA,0,0,0,0,0,0,304.01,4.09,15.29,11.43,2.6,5.73,0,343.15
3/1/2022,2020,20210287,18384,15774,NORTH DAKOTA PIPELINE COMPANY LLC,Crude Oil,INTERSTATE,MINNESOTA,0,0,0,0,0,0,75.5,0,0,0,0,0,0,75.5
3/1/2022,2020,20210287,18384,15774,NORTH DAKOTA PIPELINE COMPANY LLC,Crude Oil,INTERSTATE,MONTANA,0,0,0,0,0,0,63.98,0,0,0,0,0,0,63.98
3/1/2022,2020,20210287,18384,15774,NORTH DAKOTA PIPELINE COMPANY LLC,Crude Oil,INTERSTATE,NORTH DAKOTA,0,0,0,0,0,0,432.65,0,63.33,0,51.27,69.47,0,616.72
3/1/2022,2020,20210338,18435,15786,PORTLAND PIPE LINE CORPORATION,Crude Oil,INTERSTATE,MAINE,0,0,0,0,0,71,72,0,0,1,0,0,0,144
