DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,PARTB_UNGS_FACILITY_NAME,PARTB_INTER_INTRA,PARTB_UNIT_ID,PARTB_LOCATION_LATITUDE,PARTB_LOCATION_LONGITUDE,PARTB_LOCATION_STATE_ABBR,PARTB_LOCATION_STATE_NAME,PARTB_LOCATION_COUNTY,PARTB_EIA_GAS_FIELD_CODE,PARTB_WORKING_GAS_CAPACITY_BCF,PARTB_BASE_GAS_CAPACITY_BCF,PARTB_TOTAL_GAS_CAPACITY_BCF,PARTB_VOL_WTHDRWN_AT_FCLTY_BCF,PARTB_VOL_INJCTD_AT_FCLTY_BCF,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE
3/1/2022,2020,20210117,2065,31978,ATMOS PIPELINE - TEXAS,Bethel,Intra,88252,31.89096,-95.91298,TX,Texas,ANDERSON,58997,6.27,3,9.27,4.68,4.76,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210117,2065,31978,ATMOS PIPELINE - TEXAS,LaPan,Intra,88253,33.73131,-98.19065,TX,Texas,CLAY,15230,3.43,1.07,4.5,3.66,2.72,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210117,2065,31978,ATMOS PIPELINE - TEXAS,Lake Dallas,Intra,88254,33.19957,-97.07429,TX,Texas,DENTON,396106,2.96,1.32,4.28,1.47,0.98,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210117,2065,31978,ATMOS PIPELINE - TEXAS,New York City,Intra,88255,33.71621,-98.19065,TX,Texas,CLAY,391797,5.65,2.08,7.73,4.32,3.45,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210117,2065,31978,ATMOS PIPELINE - TEXAS,Tri-Cities,Intra,88256,32.13144,-95.9422,TX,Texas,HENDERSON,716897,27.84,8.41,36.25,13.1,15.17,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210094,2082,32005,"ENLINK PROCESSING SERVICES, LLC",Belle Rose Storage,Intra,88269,30.01464,-91.13656,LA,Louisiana,ASSUMPTION,007,7.41,4.51,11.92,28.88,30.86,SUPPLEMENTAL,3/12/2021,3/30/2021
3/1/2022,2020,20210094,2082,32005,"ENLINK PROCESSING SERVICES, LLC",Jefferson Island Storage and Hub,Intra,88210,29.98833,-91.99335,LA,Louisiana,VERMILION,113,5.8,2.01,7.81,6.38,5.62,SUPPLEMENTAL,3/12/2021,3/30/2021
3/1/2022,2020,20210094,2082,32005,"ENLINK PROCESSING SERVICES, LLC",Sorrento Storage,Intra,88270,30.16739,-90.78281,LA,Louisiana,ASCENSION,005,3.39,3.91,7.3,7.68,5.37,SUPPLEMENTAL,3/12/2021,3/30/2021
3/1/2022,2020,20210104,2051,32034,"NGO TRANSMISSION, INC.",Muskie Storage,Inter,88271,40.03913,-82.05763,OH,Ohio,MUSKINGUM,002010,0.35,0.57,0.92,0.22,0.27,SUPPLEMENTAL,3/14/2021,3/14/2021
3/1/2022,2020,20210104,2051,32034,"NGO TRANSMISSION, INC.",Perry Storage,Inter,88272,39.83173,-82.3655,OH,Ohio,PERRY,550800,1.08,1.72,2.8,0.86,0.9,SUPPLEMENTAL,3/14/2021,3/14/2021
3/1/2022,2020,20210104,2051,32034,"NGO TRANSMISSION, INC.",Zane Storage,Inter,88273,39.87239,-82.00973,OH,Ohio,MUSKINGUM,790229,1.16,0.99,2.15,0.46,0.56,SUPPLEMENTAL,3/14/2021,3/14/2021
3/1/2022,2020,20210084,2029,32099,ENERGY TRANSFER COMPANY,Bammel,Intra,88274,29.99311,-95.46437,TX,Texas,HARRIS,201,52.5,65.5,118,40.12,42.18,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210084,2029,32099,ENERGY TRANSFER COMPANY,Bethel,Intra,88275,31.89324,-95.93578,TX,Texas,ANDERSON,001,7.08,5.67,12.75,6.57,6.31,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210084,2029,32099,ENERGY TRANSFER COMPANY,Bryson,Intra,88276,33.11329,-98.40831,TX,Texas,JACK,137,5,4.41,9.41,1.47,1.31,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210070,2012,32106,CENTURY ALUMINUM,East Slaughters,Intra,88277,37.49266,-87.45722,KY,Kentucky,HOPKINS,0,0.63,0.14,0.77,0.13,0.23,INITIAL,3/10/2021,3/10/2021
3/1/2022,2020,20210026,1819,32206,"FREEPORT LNG DEVELOPMENT, L.P.","FLNG Storage, LLC",Intra,88278,29.03139,-95.34416,TX,Texas,BRAZORIA,0,2.71,3.88,6.59,7.98,8.08,INITIAL,2/11/2021,2/11/2021
3/1/2022,2020,20210009,1802,32249,"BLUEWATER GAS STORAGE, LLC",Columbus 3,Inter,87524,42.90105,-82.67219,MI,Michigan,SAINT CLAIR,007797,24.83,6.17,31,15.13,14.74,INITIAL,2/8/2021,2/8/2021
3/1/2022,2020,20210009,1802,32249,"BLUEWATER GAS STORAGE, LLC",Kimball 27,Inter,88280,42.92206,-82.55792,MI,Michigan,SAINT CLAIR,019987,3.05,0.46,3.51,1.43,1.87,INITIAL,2/8/2021,2/8/2021
3/1/2022,2020,20210106,2053,32262,PINE PRAIRIE ENERGY CENTER LLC,Pine Prairie Energy Center,Inter,87284,30.74792,-92.44405,LA,Louisiana,EVANGELINE,557070,48.3,20.7,69,43.58,46.59,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210121,2069,32285,"WORSHAM-STEED GAS STORAGE, LLC",WORSHAM-STEED GAS STORAGE,Intra,88281,33.09931,-98.07196,TX,Texas,JACK,237,26.85,14.54,41.39,51.59,53.37,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210050,1934,32363,MID-CONTINENT MARKET CENTER,Brehm Storage Facility,Intra,88713,37.58807,-98.71578,KS,Kansas,PRATT,090720,1.99,1.9,3.89,0.84,0.85,INITIAL,3/2/2021,3/2/2021
3/1/2022,2020,20210050,1934,32363,MID-CONTINENT MARKET CENTER,Konold Storage Facility,Intra,88712,37.6094,-98.6674,KS,Kansas,PRATT,001505,0.7,0.36,1.06,0.41,0.41,INITIAL,3/2/2021,3/2/2021
3/1/2022,2020,20210114,2061,32374,"MONROE GAS STORAGE COMPANY, LLC","Monroe Gas Storage Company, LLC",Inter,88282,34.01385,-88.45776,MS,Mississippi,MONROE,0003100,6.26,5.42,11.68,5.63,5.65,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210105,2052,32375,"SG RESOURCES MISSISSIPPI, LLC",Southern Pines Energy Center,Inter,88279,31.22465,-88.7033,MS,Mississippi,GREENE,016660,18.2,7.8,26,15.4,15.08,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210039,1907,32380,"STECKMAN RIDGE, LP (SPECTRA ENERGY PARTNERS, LP)",Steckman Ridge,Inter,88283,39.9183,-78.33312,PA,Pennsylvania,BEDFORD,17966,12,5.7,17.7,12.42,12.71,INITIAL,2/26/2021,2/26/2021
3/1/2022,2020,20210021,1814,32393,"FREEBIRD GAS STORAGE, LLC",Freebird,Inter,87194,34.02444,-88.11083,AL,Alabama,LAMAR,189665,11.2,2.3,13.5,5.26,5.23,INITIAL,2/11/2021,2/11/2021
3/1/2022,2020,20210022,1815,32394,"CALEDONIA ENERGY PARTNERS, LLC",Caledonia,Inter,88286,33.69867,-88.31084,MS,Mississippi,LOWNDES,122082,18.5,4.7,23.2,6.4,5.76,INITIAL,2/11/2021,2/11/2021
3/1/2022,2020,20210034,1902,32396,"BOBCAT GAS STORAGE (SPECTRA ENERGY PARTNERS, LP)",Bobcat,Inter,87277,30.54146,-91.91669,LA,Louisiana,SAINT LANDRY,566216,28.46,10.05,38.51,50.24,49.8,INITIAL,2/26/2021,2/26/2021
3/1/2022,2020,20210012,1805,32405,"WYCKOFF GAS STORAGE COMPANY, LLC","Wyckoff Gas Storage Company, LLC",Inter,88287,42.11381,-77.58934,NY,New York,STEUBEN,101,3.44,3.53,6.97,0,1.92,INITIAL,2/9/2021,2/9/2021
3/1/2022,2020,20210118,2066,32416,"ARCADIA GAS STORAGE, LLC","Arcadia Gas Storage, LLC",Intra,88288,32.52875,-92.91277,LA,Louisiana,BIENVILLE,0000270,14.9,3.13,18.03,14.37,14.35,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210023,1816,32420,"GRAMA RIDGE STORAGE AND TRANSPORTATION, LLC",Enstor Grama,Intra,88289,32.42268,-103.46301,NM,New Mexico,LEA,284090,15.7,4.8,20.5,4.66,6.67,INITIAL,2/11/2021,2/11/2021
3/1/2022,2020,20210060,2002,32448,TRES PALACIOS GAS STORAGE LLC,Tres Palacios Gas Storage LLC,Inter,88290,29.00205,-96.82853,TX,Texas,MATAGORDA,447998,34.91,17.48,52.39,23.52,20.6,INITIAL,3/9/2021,3/9/2021
3/1/2022,2020,20210018,1811,32452,LEAF RIVER ENERGY CENTER LLC,Leaf River Energy Center,Inter,88291,31.87301,-89.32551,MS,Mississippi,SMITH,504167,30.16,9.05,39.21,26.59,21.08,INITIAL,2/11/2021,2/11/2021
3/1/2022,2020,20210024,1817,32504,"MISSISSIPPI HUB, LLC","Mississippi Hub, LLC",Inter,88292,31.78077,-89.76671,MS,Mississippi,SIMPSON,019038,22.43,11.32,33.75,20.78,22.37,INITIAL,2/11/2021,2/11/2021
3/1/2022,2020,20210011,1804,32512,"GOLDEN TRIANGLE STORAGE, INC.",Golden Triangle Storage (GTS),Inter,88293,30.02393,-94.07764,TX,Texas,JEFFERSON,245,12.1,6.25,18.35,13.13,10.79,INITIAL,2/8/2021,2/8/2021
3/1/2022,2020,20210049,1933,32513,AMEREN ILLINOIS COMPANY,Ashmore Storage Field,Intra,88711,39.50225,-88.01484,IL,Illinois,COLES,029,1.13,2.6,3.73,0.97,0.94,INITIAL,3/2/2021,3/2/2021
3/1/2022,2020,20210049,1933,32513,AMEREN ILLINOIS COMPANY,Centralia,Intra,88710,38.50816,-89.11243,IL,Illinois,MARION,121,0.14,0.55,0.69,0.09,0.11,INITIAL,3/2/2021,3/2/2021
3/1/2022,2020,20210049,1933,32513,AMEREN ILLINOIS COMPANY,Eden Storage Field,Intra,88709,38.11099,-89.65356,IL,Illinois,RANDOLPH,157,0.39,1.01,1.4,0.25,0.26,INITIAL,3/2/2021,3/2/2021
3/1/2022,2020,20210049,1933,32513,AMEREN ILLINOIS COMPANY,Freeburg Storage Field,Intra,88708,38.38096,-89.90802,IL,Illinois,SAINT CLAIR,163,1.9,5.04,6.94,1.44,1.9,INITIAL,3/2/2021,3/2/2021
3/1/2022,2020,20210049,1933,32513,AMEREN ILLINOIS COMPANY,Glasford Storage Field,Intra,88707,40.60152,-89.78445,IL,Illinois,PEORIA,143,4.01,9.12,13.13,3.36,3.55,INITIAL,3/2/2021,3/2/2021
3/1/2022,2020,20210049,1933,32513,AMEREN ILLINOIS COMPANY,Hillsboro Storage Field,Intra,88706,39.26021,-89.43954,IL,Illinois,MONTGOMERY,135,7.6,21.33,28.93,7.66,7.79,INITIAL,3/2/2021,3/2/2021
3/1/2022,2020,20210049,1933,32513,AMEREN ILLINOIS COMPANY,Hookdale Storage Field,Intra,88705,38.79435,-89.34868,IL,Illinois,BOND,005,0.72,0.31,1.03,0.6,0.51,INITIAL,3/2/2021,3/2/2021
3/1/2022,2020,20210049,1933,32513,AMEREN ILLINOIS COMPANY,Johnston City Storage Field,Intra,88704,37.82636,-88.87235,IL,Illinois,WILLIAMSON,199,0.75,0.99,1.74,0.62,0.6,INITIAL,3/2/2021,3/2/2021
3/1/2022,2020,20210049,1933,32513,AMEREN ILLINOIS COMPANY,Lincoln Storage Field,Intra,88703,40.11532,-89.4626,IL,Illinois,LOGAN,107,4.16,8.18,12.34,4.48,4.03,INITIAL,3/2/2021,3/2/2021
3/1/2022,2020,20210049,1933,32513,AMEREN ILLINOIS COMPANY,Sciota Storage Field,Intra,88702,40.54908,-90.78024,IL,Illinois,MCDONOUGH,109,0.5,4.8,5.3,0.42,0.45,INITIAL,3/2/2021,3/2/2021
3/1/2022,2020,20210049,1933,32513,AMEREN ILLINOIS COMPANY,Shanghai,Intra,88701,41.05004,-90.49023,IL,Illinois,WARREN,187,2.1,10,12.1,2.2,2.07,INITIAL,3/2/2021,3/2/2021
3/1/2022,2020,20210049,1933,32513,AMEREN ILLINOIS COMPANY,Tilden,Intra,88700,38.23278,-89.70403,IL,Illinois,SAINT CLAIR,163,0.87,1.86,2.73,0.97,0.84,INITIAL,3/2/2021,3/2/2021
3/1/2022,2020,20210101,2047,32549,GILL RANCH STORAGE LLC,GILL RANCH STORAGE,Intra,88699,36.7922,-120.2544,CA,California,MADERA,272572,20,3.55,23.55,11.94,14.9,INITIAL,3/12/2021,3/12/2021
3/1/2022,2020,20210010,1803,32603,"CENTRAL VALLEY GAS STORAGE, LLC",Central Valley Gas Storage (CVGS),Intra,88698,39.38628,-122.03145,CA,California,COLUSA,011,11,1.4,12.4,6.85,10.4,INITIAL,2/8/2021,2/8/2021
3/1/2022,2020,20210112,2383,32645,"HILCORP ALASKA, LLC",Kenai Gas Field Gas Storage,Intra,85774,60.47557,-151.22261,AK,Alaska,KENAI PENINSULA,374014,17.5,15,32.5,7.7,1.91,SUPPLEMENTAL,3/15/2021,8/9/2021
3/1/2022,2020,20210112,2383,32645,"HILCORP ALASKA, LLC",Pretty Creek Gas Storage,Intra,88294,61.26301,-150.89661,AK,Alaska,MATANUSKA SUSITNA,571967,1,0.9,1.9,0.61,0.32,SUPPLEMENTAL,3/15/2021,8/9/2021
3/1/2022,2020,20210112,2383,32645,"HILCORP ALASKA, LLC",Swanson River Gas Storage,Intra,88295,60.72404,-150.88582,AK,Alaska,KENAI PENINSULA,691992,1.35,2.68,4.03,1.35,2.05,SUPPLEMENTAL,3/15/2021,8/9/2021
3/1/2022,2020,20210025,1818,32655,"EAST CHEYENNE GAS STORAGE, LLC",EAST CHEYENNE GAS STORAGE,Inter,87220,40.94149,-103.22004,CO,Colorado,LOGAN,548072,22.5,12.12,34.62,6.63,10.42,INITIAL,2/11/2021,2/11/2021
3/1/2022,2020,20210120,2068,38901,"PERRYVILLE GAS STORAGE, LLC",Perryville Gas Storage LLC,Inter,87283,32.29299,-91.62232,LA,Louisiana,FRANKLIN,0004360,11.61,4.8,16.41,13.06,12.35,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210033,1882,38927,UGI ENERGY SERVICES,Meeker,Inter,88297,41.93632,-77.16482,PA,Pennsylvania,TIOGA,465622,3.7,1.5,5.2,3.12,3.38,INITIAL,2/26/2021,2/26/2021
3/1/2022,2020,20210033,1882,38927,UGI ENERGY SERVICES,Tioga,Inter,88298,41.94189,-77.21743,PA,Pennsylvania,TIOGA,709091,0,0,0,0,0,INITIAL,2/26/2021,2/26/2021
3/1/2022,2020,20210113,2060,38950,"CADEVILLE GAS STORAGE, LLC","Cadeville Gas Storage, LLC",Inter,87278,32.4128,-92.28489,LA,Louisiana,OUACHITA,0000605,16.88,3.97,20.85,4.75,10.43,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210125,2102,39112,"ENLINK MIDSTREAM SERVICES, LLC",Lone Camp Storage Facility,Intra,88299,32.66981,-98.30068,TX,Texas,PALO PINTO,0,1.07,0.27,1.34,0,0,INITIAL,4/5/2021,4/5/2021
3/1/2022,2020,20210044,1927,39210,"BOARDWALK STORAGE COMPANY, LLC",Bayou Choctaw Storage,Inter,88300,30.31179,-91.307,LA,Louisiana,IBERVILLE,045581,7.6,4.2,11.8,6.04,4.8,INITIAL,3/1/2021,3/1/2021
3/1/2022,2020,20210061,2342,39368,CRESTWOOD MIDSTREAM PARTNERS LP,"Seneca Lake Gas Storage, LLC",Inter,88301,42.41576,-76.89726,NY,New York,SCHUYLER,644398,1.45,0.89,2.34,6.3,5.26,SUPPLEMENTAL,3/9/2021,8/3/2021
3/1/2022,2020,20210061,2342,39368,CRESTWOOD MIDSTREAM PARTNERS LP,Stagecoach Gas Storage LLC,Inter,88302,42.02522,-76.25357,NY,New York,TIOGA,675523,26.35,5.55,31.9,15.27,16.3,SUPPLEMENTAL,3/9/2021,8/3/2021
3/1/2022,2020,20210061,2342,39368,CRESTWOOD MIDSTREAM PARTNERS LP,Steuben Gas Storage,Inter,88303,42.23575,-77.51129,NY,New York,STEUBEN,4504,6.2,2.8,9,3.3,3.11,SUPPLEMENTAL,3/9/2021,8/3/2021
3/1/2022,2020,20210061,2342,39368,CRESTWOOD MIDSTREAM PARTNERS LP,Thomas Corners Gas Storage LLC,Inter,88304,42.27744,-77.42416,NY,New York,STEUBEN,4504,7,3,10,3.88,4.52,SUPPLEMENTAL,3/9/2021,8/3/2021
3/1/2022,2020,20210069,2011,39491,EQT PRODUCTION,Holbrook Storage Field,Intra,88305,39.88204,-80.31301,PA,Pennsylvania,GREENE,19100015,0.4,1.11,1.51,0.01,0,INITIAL,3/10/2021,3/10/2021
3/1/2022,2020,20210045,1928,39660,COOK INLET NATURAL GAS STORAGE ALASKA,CINGSA,Intra,88306,60.54387,-151.21396,AK,Alaska,KENAI PENINSULA,117499,11,7,18,6.02,6.71,INITIAL,3/1/2021,3/1/2021
3/1/2022,2020,20210006,1783,39667,"UNDERGROUND STORAGE, LLC",Pierce Junction Facility,Intra,88307,29.65588,-95.41284,TX,Texas,HARRIS,201,2.34,1.11,3.45,2.48,3.36,INITIAL,2/2/2021,2/2/2021
3/1/2022,2020,20210007,1784,39668,"UNDERGROUND SERVICES MARKHAM, LLC","Underground Services Markham, LLC",Intra,88308,28.99314,-96.15486,TX,Texas,MATAGORDA,0,21.67,12.13,33.8,22.85,25.29,INITIAL,2/4/2021,2/4/2021
3/1/2022,2020,20210001,2402,39672,LCRA - HILBIG,Hilbig Gas Storage Facility,Intra,88309,30.00258,-97.24391,TX,Texas,BASTROP,322309,4,1.06,5.06,6.26,6.25,SUPPLEMENTAL,1/5/2021,8/18/2021
3/1/2022,2020,20210126,2122,39697,GOLDEN GAS SERVICE COMPANY,West Alva,Intra,88310,36.8077,-98.88427,OK,Oklahoma,WOODS,151,0.88,0.22,1.1,0.19,0.78,INITIAL,4/12/2021,4/12/2021
3/1/2022,2020,20210071,2013,39760,"THE DOW CHEMICAL COMPANY, SDO",DW6,Intra,88311,29.04023,-95.35819,TX,Texas,BRAZORIA,039,0.93,1.21,2.14,0.43,0.35,INITIAL,3/11/2021,3/11/2021
3/1/2022,2020,20210115,2063,39796,"CHEROKEE WELLS, LLC",Buffalo Gas Storage Field,Intra,88697,37.70341,-95.68666,KS,Kansas,WILSON,6525,0.18,0.1,0.28,0,0,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210115,2063,39796,"CHEROKEE WELLS, LLC",Fredonia Gas Storage Field,Intra,88696,37.53256,-95.78271,KS,Kansas,WILSON,6525,0.16,0.16,0.32,0,0,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210110,2057,39934,"CLEAR CREEK STORAGE COMPANY, LLC","Clear Creek Storage Company, LLC",Inter,88268,41.38328,-110.8424,WY,Wyoming,UINTA,041,4,4,8,2.63,3.83,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210111,2058,39935,SPIRE STORAGE WEST LLC,Spire Storage West LLC,Inter,88296,41.45479,-110.81047,WY,Wyoming,UINTA,041,35,18.05,53.05,9.08,16.35,INITIAL,3/15/2021,3/15/2021
3/1/2022,2020,20210031,1863,40173,NICHOLS OPERATING LLC,ELLIS STORAGE FIELD,Intra,88852,37.79406,-88.56503,IL,Illinois,SALINE,584236,0.24,0.53,0.77,0.18,0.18,INITIAL,2/22/2021,2/22/2021
3/1/2022,2020,20210127,2222,40189,SULPHUR RIVER GATHERING LLC,Pickton,Intra,88215,32.99024,-95.36647,TX,Texas,HOPKINS,554969,51.04,3.95,54.99,0.01,0,SUPPLEMENTAL,6/8/2021,6/15/2021
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
